0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,89,31,160,61,-10,91,128,121,167,151,142,181,309,211,172,241,208
2,129,32,592,62,285,92,105,122,225,152,40,182,55,212,301,242,58
3,40,33,483,63,52,93,101,123,115,153,83,183,105,213,65,243,81
4,80,34,109,64,326,94,68,124,60,154,166,184,68,214,64,244,81
5,288,35,108,65,388,95,371,125,148,155,117,185,135,215,187,245,75
6,147,36,230,66,127,96,382,126,159,156,155,186,138,216,202,246,154
7,129,37,19,67,85,97,48,127,145,157,235,187,151,217,38,247,165
8,395,38,50,68,304,98,82,128,392,158,110,188,55,218,200,248,516
9,53,39,157,69,55,99,40,129,110,159,100,189,183,219,172,249,77
10,107,40,130,70,27,100,172,130,34,160,235,190,114,220,111,250,215
11,194,41,131,71,100,101,252,131,187,161,48,191,346,221,156,251,263
12,111,42,244,72,89,102,171,132,84,162,312,192,120,222,111,252,158
13,417,43,55,73,125,103,181,133,463,163,190,193,99,223,99,253,135
14,129,44,110,74,73,104,157,134,122,164,189,194,76,224,279,254,252
15,86,45,145,75,142,105,213,135,81,165,60,195,312,225,83,255,42
16,97,46,116,76,160,106,105,136,64,166,117,196,185,226,95,256,193
17,40,47,570,77,11,107,167,137,283,167,49,197,222,227,310,257,181
18,51,48,120,78,110,108,36,138,61,168,100,198,85,228,252,258,159
19,195,49,591,79,245,109,508,139,439,169,26,199,224,229,330,259,152
20,394,50,292,80,135,110,24,140,47,170,91,200,209,230,70,260,602
21,199,51,60,81,627,111,79,141,120,171,158,201,20,231,228,261,165
22,227,52,619,82,89,112,20,142,115,172,158,202,131,232,114,262,85
23,120,53,298,83,44,113,90,143,85,173,153,203,45,233,507,263,89
24,200,54,105,84,241,114,394,144,151,174,120,204,48,234,239,,
25,244,55,473,85,68,115,145,145,67,175,117,205,15,235,224,,
26,99,56,84,86,86,116,119,146,144,176,-9,206,45,236,145,,
27,112,57,150,87,94,117,90,147,46,177,99,207,88,237,390,,
28,196,58,438,88,94,118,-4,148,481,178,156,208,55,238,371,,
29,104,59,85,89,113,119,322,149,39,179,566,209,145,239,122,,
30,160,60,36,90,115,120,85,150,80,180,146,210,126,240,112,,
