0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,102,31,187,61,596,91,142,121,83,151,227,181,189,211,85
2,439,32,46,62,71,92,360,122,504,152,178,182,189,212,85
3,513,33,115,63,368,93,149,123,167,153,206,183,141,213,95
4,567,34,183,64,47,94,222,124,538,154,284,184,414,214,8
5,93,35,142,65,111,95,100,125,238,155,95,185,56,215,197
6,101,36,170,66,151,96,125,126,643,156,81,186,115,216,508
7,329,37,150,67,254,97,477,127,582,157,395,187,155,217,101
8,171,38,0,68,247,98,338,128,86,158,144,188,96,218,-10
9,361,39,55,69,293,99,80,129,598,159,175,189,688,219,192
10,352,40,432,70,75,100,104,130,595,160,282,190,273,220,302
11,202,41,69,71,101,101,198,131,160,161,191,191,386,221,117
12,230,42,380,72,695,102,92,132,141,162,381,192,23,222,121
13,65,43,93,73,130,103,96,133,421,163,442,193,230,223,90
14,350,44,120,74,68,104,675,134,180,164,483,194,265,224,108
15,339,45,295,75,245,105,398,135,231,165,212,195,84,225,505
16,64,46,229,76,557,106,363,136,70,166,612,196,145,226,525
17,424,47,516,77,176,107,132,137,79,167,54,197,105,227,201
18,110,48,224,78,403,108,152,138,106,168,110,198,234,228,484
19,-4,49,156,79,90,109,130,139,506,169,115,199,257,229,193
20,256,50,133,80,550,110,110,140,107,170,124,200,187,230,30
21,189,51,116,81,118,111,3,141,160,171,111,201,664,231,71
22,192,52,597,82,49,112,478,142,77,172,234,202,234,232,265
23,236,53,235,83,112,113,392,143,324,173,96,203,164,233,151
24,89,54,81,84,318,114,303,144,137,174,421,204,352,234,271
25,394,55,116,85,100,115,494,145,330,175,156,205,166,235,417
26,120,56,160,86,95,116,227,146,218,176,504,206,129,236,175
27,301,57,164,87,181,117,212,147,161,177,339,207,43,237,641
28,483,58,660,88,101,118,87,148,269,178,615,208,120,238,80
29,187,59,160,89,595,119,96,149,473,179,181,209,48,,
30,3,60,363,90,486,120,66,150,290,180,291,210,49,,
