0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,512,31,10,61,85,91,398,121,454,151,237,181,67,211,635,241,330,271,647,,,,,,
2,334,32,458,62,200,92,146,122,569,152,133,182,533,212,94,242,63,272,125,,,,,,
3,354,33,489,63,170,93,108,123,112,153,361,183,110,213,320,243,492,273,129,,,,,,
4,315,34,555,64,350,94,239,124,128,154,20,184,441,214,486,244,181,274,221,,,,,,
5,99,35,626,65,6,95,149,125,84,155,182,185,372,215,584,245,52,275,117,,,,,,
6,137,36,238,66,73,96,307,126,265,156,543,186,299,216,86,246,508,276,64,,,,,,
7,429,37,556,67,247,97,83,127,387,157,109,187,81,217,497,247,210,277,530,,,,,,
8,78,38,377,68,118,98,249,128,178,158,71,188,70,218,281,248,220,278,563,,,,,,
9,100,39,214,69,514,99,236,129,271,159,270,189,298,219,149,249,37,279,254,,,,,,
10,301,40,446,70,50,100,289,130,346,160,155,190,497,220,412,250,91,280,230,,,,,,
11,125,41,511,71,94,101,233,131,32,161,123,191,230,221,135,251,440,281,180,,,,,,
12,424,42,510,72,571,102,90,132,240,162,186,192,199,222,260,252,494,282,454,,,,,,
13,603,43,490,73,95,103,89,133,122,163,232,193,113,223,123,253,100,283,104,,,,,,
14,152,44,86,74,125,104,76,134,214,164,475,194,135,224,126,254,70,284,55,,,,,,
15,105,45,112,75,331,105,70,135,640,165,159,195,214,225,458,255,144,285,123,,,,,,
16,537,46,325,76,48,106,489,136,236,166,375,196,435,226,441,256,361,286,159,,,,,,
17,392,47,20,77,342,107,421,137,201,167,635,197,219,227,526,257,161,287,623,,,,,,
18,196,48,178,78,29,108,600,138,637,168,474,198,82,228,282,258,221,288,112,,,,,,
19,104,49,150,79,344,109,235,139,66,169,196,199,174,229,306,259,98,289,159,,,,,,
20,140,50,531,80,328,110,500,140,350,170,456,200,155,230,358,260,561,290,44,,,,,,
21,254,51,288,81,95,111,425,141,652,171,100,201,442,231,287,261,180,291,52,,,,,,
22,147,52,111,82,571,112,273,142,84,172,112,202,670,232,161,262,182,292,13,,,,,,
23,359,53,208,83,177,113,370,143,513,173,259,203,482,233,97,263,409,293,231,,,,,,
24,521,54,240,84,136,114,116,144,456,174,183,204,139,234,319,264,414,294,46,,,,,,
25,63,55,77,85,506,115,53,145,222,175,172,205,223,235,223,265,331,295,313,,,,,,
26,168,56,151,86,367,116,196,146,203,176,492,206,375,236,366,266,203,296,504,,,,,,
27,145,57,80,87,225,117,107,147,609,177,31,207,60,237,372,267,290,297,140,,,,,,
28,225,58,142,88,145,118,159,148,542,178,316,208,261,238,218,268,281,298,146,,,,,,
29,3,59,131,89,227,119,532,149,648,179,155,209,580,239,551,269,421,299,380,,,,,,
30,373,60,656,90,58,120,208,150,404,180,217,210,380,240,234,270,286,300,72,,,,,,
Centre:,460819,INDIRA,GANDHI,MEMORIAL,HIGH,"SCHOOL,",456,P,K,GUHA,"ROAD,","DUMDUM,AIRPORT",GATE,"NO.1,",KOLKATA,"700028,","KOLKATA,",WEST,BENGAL,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,271,331,652,361,220,391,106,421,93,451,487,481,167,511,239,541,91,,,,,,,,
302,534,332,108,362,528,392,303,422,442,452,392,482,193,512,360,542,329,,,,,,,,
303,95,333,301,363,339,393,439,423,249,453,190,483,291,513,451,543,484,,,,,,,,
304,433,334,50,364,82,394,194,424,0,454,652,484,132,514,81,544,136,,,,,,,,
305,264,335,127,365,227,395,173,425,366,455,261,485,375,515,267,545,339,,,,,,,,
306,229,336,629,366,170,396,72,426,134,456,415,486,253,516,130,546,368,,,,,,,,
307,384,337,220,367,296,397,499,427,544,457,200,487,90,517,132,547,33,,,,,,,,
308,55,338,178,368,671,398,97,428,655,458,332,488,193,518,259,548,86,,,,,,,,
309,446,339,143,369,218,399,68,429,57,459,83,489,90,519,332,549,539,,,,,,,,
310,190,340,134,370,155,400,202,430,394,460,256,490,318,520,307,550,79,,,,,,,,
311,105,341,261,371,655,401,194,431,36,461,426,491,414,521,533,551,182,,,,,,,,
312,488,342,110,372,378,402,197,432,190,462,234,492,515,522,89,552,225,,,,,,,,
313,630,343,495,373,119,403,384,433,431,463,475,493,560,523,70,553,632,,,,,,,,
314,343,344,385,374,540,404,288,434,129,464,524,494,428,524,364,554,280,,,,,,,,
315,68,345,132,375,323,405,289,435,46,465,56,495,180,525,212,555,99,,,,,,,,
316,652,346,645,376,180,406,200,436,211,466,156,496,677,526,160,556,691,,,,,,,,
317,436,347,153,377,499,407,144,437,228,467,102,497,259,527,114,,,,,,,,,,
318,36,348,44,378,193,408,179,438,112,468,145,498,582,528,464,,,,,,,,,,
319,439,349,377,379,494,409,396,439,222,469,302,499,630,529,182,,,,,,,,,,
320,84,350,171,380,166,410,192,440,373,470,223,500,261,530,188,,,,,,,,,,
321,233,351,77,381,276,411,103,441,180,471,333,501,182,531,541,,,,,,,,,,
322,98,352,119,382,548,412,259,442,373,472,135,502,267,532,566,,,,,,,,,,
323,90,353,144,383,272,413,81,443,347,473,619,503,169,533,185,,,,,,,,,,
324,620,354,587,384,240,414,314,444,646,474,27,504,154,534,298,,,,,,,,,,
325,60,355,359,385,103,415,433,445,66,475,349,505,227,535,78,,,,,,,,,,
326,138,356,172,386,105,416,96,446,37,476,27,506,136,536,102,,,,,,,,,,
327,131,357,368,387,95,417,115,447,317,477,85,507,188,537,134,,,,,,,,,,
328,113,358,119,388,617,418,386,448,182,478,365,508,223,538,18,,,,,,,,,,
329,405,359,377,389,343,419,581,449,50,479,144,509,639,539,230,,,,,,,,,,
330,663,360,60,390,514,420,3,450,254,480,239,510,150,540,71,,,,,,,,,,
