0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,241,31,353,61,71,91,444,121,289,151,266,181,108,211,369
2,204,32,140,62,97,92,57,122,131,152,82,182,490,212,218
3,71,33,169,63,478,93,672,123,169,153,97,183,161,213,285
4,90,34,297,64,173,94,420,124,33,154,140,184,477,214,313
5,335,35,115,65,356,95,579,125,264,155,503,185,58,215,132
6,145,36,403,66,142,96,184,126,359,156,467,186,81,216,164
7,102,37,610,67,168,97,52,127,87,157,429,187,120,217,81
8,80,38,123,68,297,98,163,128,40,158,104,188,174,218,200
9,66,39,117,69,319,99,243,129,485,159,122,189,147,219,194
10,412,40,222,70,414,100,40,130,145,160,389,190,94,220,242
11,149,41,73,71,64,101,127,131,534,161,145,191,186,221,50
12,575,42,137,72,79,102,198,132,129,162,348,192,135,222,103
13,76,43,48,73,309,103,83,133,243,163,514,193,385,223,52
14,185,44,475,74,454,104,75,134,196,164,187,194,178,224,474
15,102,45,314,75,57,105,40,135,484,165,108,195,235,225,246
16,327,46,101,76,64,106,155,136,0,166,104,196,158,226,316
17,177,47,90,77,378,107,130,137,186,167,85,197,135,227,150
18,505,48,126,78,95,108,127,138,50,168,43,198,106,228,322
19,86,49,376,79,344,109,385,139,37,169,166,199,89,229,168
20,140,50,97,80,341,110,107,140,80,170,162,200,261,230,558
21,384,51,50,81,61,111,130,141,74,171,54,201,124,231,132
22,130,52,85,82,320,112,134,142,111,172,284,202,163,232,140
23,379,53,135,83,75,113,365,143,160,173,244,203,66,233,65
24,115,54,86,84,234,114,198,144,107,174,600,204,287,234,134
25,77,55,168,85,145,115,328,145,261,175,350,205,117,235,17
26,124,56,231,86,219,116,132,146,41,176,108,206,327,236,236
27,172,57,188,87,419,117,56,147,401,177,405,207,191,237,307
28,158,58,105,88,73,118,361,148,51,178,128,208,404,,
29,231,59,94,89,190,119,443,149,362,179,32,209,73,,
30,96,60,110,90,249,120,85,150,135,180,54,210,133,,
