0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
NEWYORK,CITY),",,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,27,31,174,61,581,91,387,121,55,151,307,181,313,211,120,241,96,271,145,,,,,,
2,136,32,234,62,279,92,26,122,97,152,265,182,104,212,107,242,222,272,377,,,,,,
3,271,33,299,63,106,93,115,123,61,153,118,183,56,213,215,243,20,273,155,,,,,,
4,276,34,363,64,410,94,100,124,112,154,140,184,328,214,39,244,47,274,-12,,,,,,
5,330,35,264,65,147,95,334,125,73,155,309,185,136,215,192,245,87,275,80,,,,,,
6,149,36,127,66,79,96,101,126,160,156,112,186,225,216,180,246,494,276,288,,,,,,
7,68,37,59,67,101,97,111,127,285,157,162,187,153,217,250,247,271,277,148,,,,,,
8,74,38,179,68,165,98,270,128,40,158,107,188,247,218,566,248,-21,278,125,,,,,,
9,405,39,334,69,440,99,124,129,501,159,219,189,269,219,235,249,216,279,476,,,,,,
10,436,40,132,70,125,100,205,130,78,160,418,190,60,220,329,250,302,280,136,,,,,,
11,51,41,147,71,542,101,111,131,73,161,245,191,225,221,613,251,169,281,314,,,,,,
12,143,42,112,72,90,102,70,132,85,162,90,192,113,222,598,252,228,282,141,,,,,,
13,58,43,20,73,151,103,336,133,253,163,596,193,76,223,101,253,595,283,355,,,,,,
14,395,44,173,74,279,104,51,134,97,164,67,194,147,224,19,254,201,284,45,,,,,,
15,423,45,150,75,241,105,60,135,381,165,139,195,159,225,62,255,23,285,108,,,,,,
16,199,46,57,76,345,106,47,136,237,166,382,196,243,226,413,256,644,286,66,,,,,,
17,365,47,222,77,128,107,143,137,179,167,77,197,244,227,354,257,125,287,462,,,,,,
18,30,48,574,78,268,108,680,138,306,168,58,198,312,228,270,258,199,288,50,,,,,,
19,3,49,448,79,399,109,261,139,572,169,118,199,28,229,42,259,110,289,334,,,,,,
20,235,50,80,80,112,110,173,140,259,170,216,200,417,230,628,260,146,290,224,,,,,,
21,279,51,237,81,205,111,542,141,26,171,117,201,186,231,206,261,170,291,278,,,,,,
22,470,52,125,82,157,112,189,142,56,172,428,202,383,232,252,262,262,292,216,,,,,,
23,29,53,299,83,239,113,316,143,421,173,6,203,238,233,75,263,671,293,156,,,,,,
24,181,54,72,84,125,114,150,144,105,174,305,204,173,234,221,264,70,294,145,,,,,,
25,86,55,238,85,443,115,91,145,450,175,35,205,192,235,449,265,85,295,12,,,,,,
26,77,56,326,86,215,116,88,146,99,176,45,206,75,236,76,266,90,296,84,,,,,,
27,83,57,187,87,44,117,625,147,102,177,409,207,356,237,315,267,459,297,25,,,,,,
28,50,58,41,88,237,118,26,148,280,178,59,208,77,238,47,268,269,298,242,,,,,,
29,26,59,202,89,204,119,188,149,71,179,516,209,650,239,62,269,141,299,611,,,,,,
30,162,60,277,90,120,120,485,150,104,180,249,210,563,240,121,270,25,300,354,,,,,,
Centre:,300301,SAGAR,INSTITUTE,OF,RESEARCH,&,"TECHNOLOGY,",SAGE,UNIVERSITY,"CAMPUS,",KAILOD,"KARTAL,",RAU-DEWAS,BYBASS,ROAD,INDORE,(IN,FRONT,OF,NEET,(UG),2024,Page,No.,2
NEWYORK,CITY),",,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,26,331,48,361,65,391,72,421,119,451,342,481,191,511,320,541,381,571,87,,,,,,
302,90,332,625,362,41,392,91,422,165,452,73,482,334,512,387,542,577,572,85,,,,,,
303,259,333,363,363,406,393,254,423,278,453,270,483,138,513,40,543,15,573,29,,,,,,
304,356,334,212,364,635,394,277,424,187,454,175,484,195,514,68,544,88,574,364,,,,,,
305,295,335,160,365,74,395,498,425,127,455,537,485,400,515,347,545,270,575,558,,,,,,
306,63,336,221,366,355,396,217,426,519,456,15,486,297,516,489,546,67,576,173,,,,,,
307,226,337,149,367,325,397,120,427,471,457,129,487,210,517,104,547,109,577,319,,,,,,
308,162,338,407,368,153,398,408,428,125,458,159,488,620,518,119,548,529,578,217,,,,,,
309,51,339,281,369,504,399,91,429,27,459,73,489,220,519,235,549,233,579,318,,,,,,
310,218,340,153,370,300,400,123,430,218,460,75,490,82,520,232,550,453,580,138,,,,,,
311,195,341,335,371,200,401,356,431,45,461,68,491,303,521,112,551,39,581,512,,,,,,
312,391,342,240,372,52,402,146,432,297,462,53,492,323,522,150,552,299,582,486,,,,,,
313,142,343,235,373,111,403,178,433,20,463,45,493,221,523,47,553,179,583,93,,,,,,
314,319,344,157,374,86,404,110,434,184,464,165,494,97,524,255,554,562,584,108,,,,,,
315,379,345,74,375,460,405,313,435,297,465,407,495,432,525,538,555,320,585,50,,,,,,
316,55,346,231,376,79,406,424,436,194,466,501,496,76,526,547,556,81,586,13,,,,,,
317,68,347,55,377,295,407,80,437,15,467,5,497,140,527,310,557,267,587,276,,,,,,
318,93,348,622,378,92,408,342,438,140,468,79,498,515,528,21,558,19,588,50,,,,,,
319,74,349,239,379,128,409,324,439,309,469,216,499,274,529,71,559,79,589,504,,,,,,
320,198,350,66,380,39,410,566,440,110,470,55,500,45,530,238,560,171,590,117,,,,,,
321,165,351,82,381,157,411,58,441,92,471,133,501,80,531,86,561,442,591,510,,,,,,
322,152,352,347,382,425,412,170,442,211,472,366,502,154,532,76,562,247,592,115,,,,,,
323,630,353,188,383,39,413,210,443,41,473,88,503,30,533,175,563,65,593,105,,,,,,
324,55,354,60,384,101,414,150,444,108,474,120,504,93,534,96,564,607,594,223,,,,,,
325,267,355,20,385,280,415,96,445,234,475,340,505,40,535,65,565,158,595,553,,,,,,
326,42,356,106,386,125,416,461,446,483,476,75,506,187,536,275,566,36,596,535,,,,,,
327,85,357,265,387,418,417,32,447,252,477,55,507,260,537,520,567,474,597,70,,,,,,
328,157,358,55,388,241,418,54,448,52,478,334,508,31,538,98,568,520,598,199,,,,,,
329,389,359,665,389,411,419,18,449,493,479,90,509,334,539,419,569,87,599,632,,,,,,
330,370,360,487,390,65,420,413,450,79,480,176,510,10,540,165,570,171,600,566,,,,,,
Centre:,300301,SAGAR,INSTITUTE,OF,RESEARCH,&,"TECHNOLOGY,",SAGE,UNIVERSITY,"CAMPUS,",KAILOD,"KARTAL,",RAU-DEWAS,BYBASS,ROAD,INDORE,(IN,FRONT,OF,NEET,(UG),2024,Page,No.,3
NEWYORK,CITY),",,","INDORE,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
601,239,631,85,661,98,691,127,721,662,751,62,781,492,811,495,841,60,871,58,,,,,,
602,140,632,51,662,113,692,65,722,301,752,267,782,313,812,287,842,137,872,416,,,,,,
603,299,633,104,663,540,693,423,723,435,753,56,783,100,813,352,843,73,873,190,,,,,,
