0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,55,31,31,61,48,91,145,121,100,151,522,181,61,211,116,241,31,271,56,,,,,,,
2,46,32,93,62,333,92,38,122,141,152,49,182,74,212,327,242,275,272,77,,,,,,,
3,67,33,263,63,116,93,244,123,81,153,44,183,17,213,641,243,215,273,192,,,,,,,
4,69,34,60,64,40,94,213,124,78,154,150,184,88,214,154,244,240,274,262,,,,,,,
5,525,35,99,65,227,95,41,125,120,155,89,185,252,215,123,245,25,275,41,,,,,,,
6,306,36,447,66,66,96,47,126,130,156,31,186,63,216,202,246,131,276,32,,,,,,,
7,498,37,252,67,70,97,82,127,270,157,359,187,98,217,151,247,347,277,232,,,,,,,
8,84,38,303,68,80,98,191,128,-11,158,100,188,259,218,219,248,19,278,232,,,,,,,
9,36,39,539,69,40,99,577,129,160,159,428,189,216,219,105,249,55,279,40,,,,,,,
10,273,40,227,70,51,100,85,130,566,160,79,190,138,220,223,250,73,280,231,,,,,,,
11,131,41,113,71,75,101,184,131,383,161,137,191,366,221,93,251,173,281,70,,,,,,,
12,162,42,146,72,143,102,172,132,52,162,447,192,212,222,310,252,168,282,242,,,,,,,
13,390,43,651,73,275,103,234,133,156,163,513,193,346,223,120,253,551,283,431,,,,,,,
14,75,44,78,74,295,104,93,134,75,164,434,194,80,224,36,254,175,284,107,,,,,,,
15,121,45,40,75,28,105,648,135,26,165,187,195,251,225,333,255,38,285,298,,,,,,,
16,136,46,82,76,109,106,113,136,335,166,71,196,52,226,123,256,371,286,382,,,,,,,
17,166,47,176,77,45,107,52,137,130,167,236,197,60,227,77,257,228,287,277,,,,,,,
18,501,48,583,78,28,108,179,138,48,168,43,198,309,228,87,258,310,288,5,,,,,,,
19,86,49,153,79,246,109,74,139,47,169,649,199,67,229,531,259,128,289,90,,,,,,,
20,114,50,190,80,75,110,695,140,56,170,117,200,71,230,204,260,79,290,172,,,,,,,
21,137,51,51,81,-2,111,369,141,77,171,36,201,609,231,33,261,257,291,364,,,,,,,
22,166,52,166,82,143,112,216,142,27,172,151,202,334,232,197,262,459,292,198,,,,,,,
23,154,53,287,83,411,113,181,143,102,173,96,203,139,233,81,263,88,293,107,,,,,,,
24,70,54,138,84,88,114,271,144,507,174,55,204,131,234,275,264,231,294,530,,,,,,,
25,148,55,365,85,640,115,154,145,424,175,156,205,40,235,121,265,350,295,475,,,,,,,
26,35,56,62,86,340,116,130,146,194,176,242,206,71,236,52,266,219,296,379,,,,,,,
27,53,57,331,87,106,117,338,147,143,177,157,207,241,237,64,267,131,297,52,,,,,,,
28,211,58,227,88,123,118,62,148,600,178,35,208,113,238,98,268,-10,298,66,,,,,,,
29,74,59,94,89,314,119,55,149,293,179,325,209,95,239,184,269,85,299,541,,,,,,,
30,328,60,75,90,218,120,218,150,115,180,204,210,63,240,104,270,263,300,138,,,,,,,
Centre:,311608,RAYAT,SHIKSHAN,SANSTHAS,KARMAVEER,BHAU,RAOPATIL,COLLEGE,OF,"ENGINEERING,",CTS,NO,453,NEAR,RTO,OFFICE,SADAR,BAZAR,"SATARA,","SATARA,",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,
301,378,,,,,,,,,,,,,,,,,,,,,,,,,
302,74,,,,,,,,,,,,,,,,,,,,,,,,,
303,152,,,,,,,,,,,,,,,,,,,,,,,,,
304,294,,,,,,,,,,,,,,,,,,,,,,,,,
305,40,,,,,,,,,,,,,,,,,,,,,,,,,
306,300,,,,,,,,,,,,,,,,,,,,,,,,,
307,74,,,,,,,,,,,,,,,,,,,,,,,,,
308,85,,,,,,,,,,,,,,,,,,,,,,,,,
309,148,,,,,,,,,,,,,,,,,,,,,,,,,
310,161,,,,,,,,,,,,,,,,,,,,,,,,,
311,48,,,,,,,,,,,,,,,,,,,,,,,,,
312,42,,,,,,,,,,,,,,,,,,,,,,,,,
313,119,,,,,,,,,,,,,,,,,,,,,,,,,
314,221,,,,,,,,,,,,,,,,,,,,,,,,,
315,99,,,,,,,,,,,,,,,,,,,,,,,,,
316,371,,,,,,,,,,,,,,,,,,,,,,,,,
317,172,,,,,,,,,,,,,,,,,,,,,,,,,
318,157,,,,,,,,,,,,,,,,,,,,,,,,,
319,143,,,,,,,,,,,,,,,,,,,,,,,,,
320,45,,,,,,,,,,,,,,,,,,,,,,,,,
321,257,,,,,,,,,,,,,,,,,,,,,,,,,
322,85,,,,,,,,,,,,,,,,,,,,,,,,,
323,165,,,,,,,,,,,,,,,,,,,,,,,,,
324,170,,,,,,,,,,,,,,,,,,,,,,,,,
325,53,,,,,,,,,,,,,,,,,,,,,,,,,
326,5,,,,,,,,,,,,,,,,,,,,,,,,,
327,49,,,,,,,,,,,,,,,,,,,,,,,,,
328,343,,,,,,,,,,,,,,,,,,,,,,,,,
329,48,,,,,,,,,,,,,,,,,,,,,,,,,
330,92,,,,,,,,,,,,,,,,,,,,,,,,,
