0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
614,10,644,36,674,167,704,42,734,54,764,54,794,333,824,33,854,185,884,49,,,,,,,,,
615,488,645,93,675,71,705,531,735,255,765,435,795,135,825,322,855,208,885,249,,,,,,,,,
616,117,646,73,676,387,706,23,736,223,766,107,796,345,826,427,856,121,,,,,,,,,,,
617,237,647,383,677,294,707,165,737,227,767,95,797,506,827,271,857,331,,,,,,,,,,,
618,402,648,332,678,191,708,26,738,202,768,358,798,625,828,91,858,131,,,,,,,,,,,
619,181,649,268,679,146,709,151,739,108,769,525,799,113,829,667,859,80,,,,,,,,,,,
620,321,650,35,680,221,710,220,740,110,770,359,800,46,830,306,860,125,,,,,,,,,,,
621,281,651,68,681,130,711,77,741,200,771,170,801,71,831,103,861,133,,,,,,,,,,,
622,596,652,93,682,125,712,267,742,16,772,598,802,204,832,95,862,330,,,,,,,,,,,
623,168,653,158,683,125,713,218,743,88,773,84,803,146,833,303,863,59,,,,,,,,,,,
624,263,654,208,684,253,714,41,744,148,774,159,804,52,834,80,864,300,,,,,,,,,,,
625,686,655,51,685,164,715,117,745,275,775,292,805,167,835,477,865,128,,,,,,,,,,,
626,356,656,137,686,424,716,36,746,692,776,505,806,85,836,366,866,51,,,,,,,,,,,
627,338,657,33,687,140,717,106,747,334,777,439,807,337,837,588,867,254,,,,,,,,,,,
628,216,658,618,688,52,718,64,748,473,778,182,808,58,838,159,868,70,,,,,,,,,,,
629,-15,659,158,689,9,719,196,749,424,779,406,809,273,839,80,869,44,,,,,,,,,,,
630,173,660,23,690,118,720,60,750,153,780,553,810,183,840,262,870,221,,,,,,,,,,,
