0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,620,31,434,61,291,91,385,121,433,151,48,181,228,211,124,241,87,271,560,,,,,
2,337,32,471,62,285,92,393,122,175,152,125,182,152,212,19,242,679,272,75,,,,,
3,170,33,39,63,237,93,172,123,209,153,50,183,164,213,373,243,426,273,312,,,,,
4,196,34,597,64,567,94,356,124,398,154,291,184,227,214,239,244,117,274,92,,,,,
5,210,35,125,65,132,95,219,125,366,155,174,185,311,215,480,245,560,275,233,,,,,
6,101,36,509,66,140,96,521,126,176,156,149,186,214,216,367,246,595,276,631,,,,,
7,238,37,130,67,337,97,526,127,123,157,149,187,463,217,177,247,25,277,120,,,,,
8,84,38,60,68,247,98,279,128,383,158,193,188,45,218,240,248,417,278,212,,,,,
9,417,39,177,69,113,99,569,129,99,159,443,189,164,219,344,249,147,279,335,,,,,
10,67,40,348,70,575,100,71,130,531,160,30,190,110,220,194,250,491,280,162,,,,,
11,153,41,645,71,504,101,281,131,441,161,201,191,230,221,62,251,690,281,182,,,,,
12,78,42,343,72,118,102,105,132,609,162,238,192,35,222,146,252,191,282,143,,,,,
13,580,43,308,73,230,103,490,133,204,163,192,193,69,223,543,253,214,283,132,,,,,
14,168,44,68,74,125,104,132,134,85,164,112,194,551,224,408,254,220,284,252,,,,,
15,595,45,564,75,444,105,220,135,80,165,239,195,46,225,379,255,533,285,125,,,,,
16,607,46,257,76,124,106,114,136,242,166,278,196,226,226,600,256,237,286,466,,,,,
17,442,47,212,77,159,107,377,137,319,167,353,197,300,227,142,257,430,287,258,,,,,
18,498,48,200,78,226,108,638,138,157,168,468,198,604,228,103,258,85,288,342,,,,,
19,348,49,126,79,213,109,65,139,394,169,85,199,65,229,45,259,502,289,658,,,,,
20,501,50,221,80,91,110,236,140,217,170,320,200,202,230,238,260,68,290,399,,,,,
21,190,51,159,81,168,111,116,141,425,171,458,201,150,231,378,261,140,291,475,,,,,
22,230,52,26,82,416,112,175,142,513,172,193,202,420,232,484,262,73,292,95,,,,,
23,565,53,426,83,300,113,45,143,220,173,112,203,450,233,598,263,441,293,556,,,,,
24,156,54,393,84,259,114,75,144,360,174,101,204,279,234,533,264,383,294,375,,,,,
25,126,55,247,85,253,115,83,145,271,175,534,205,247,235,453,265,524,295,161,,,,,
26,175,56,185,86,553,116,40,146,228,176,570,206,127,236,540,266,302,296,544,,,,,
27,344,57,310,87,90,117,205,147,136,177,690,207,25,237,600,267,445,297,300,,,,,
28,95,58,543,88,123,118,424,148,179,178,287,208,110,238,186,268,114,298,511,,,,,
29,650,59,537,89,132,119,255,149,474,179,367,209,117,239,186,269,180,299,558,,,,,
30,134,60,119,90,222,120,383,150,492,180,126,210,257,240,391,270,75,300,329,,,,,
Centre:,271226,AMRITA,"VIDYALAYAM,","#136,",MAM,"ROAD,",2,ND,STAGE,ULLALA,"UPANAGAR,",JNANABHARATI,LAYOUT,BENGALURU,"560110,",BENGALURU-,"URBAN,",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,184,331,536,361,610,391,567,421,556,451,122,481,415,,,,,,,,,,,
302,58,332,252,362,411,392,250,422,265,452,159,482,195,,,,,,,,,,,
303,161,333,247,363,155,393,80,423,116,453,494,,,,,,,,,,,,,
304,75,334,41,364,160,394,223,424,111,454,106,,,,,,,,,,,,,
305,140,335,322,365,258,395,478,425,506,455,154,,,,,,,,,,,,,
306,340,336,360,366,215,396,146,426,500,456,168,,,,,,,,,,,,,
307,152,337,71,367,259,397,68,427,627,457,284,,,,,,,,,,,,,
308,435,338,173,368,406,398,328,428,482,458,207,,,,,,,,,,,,,
309,535,339,212,369,438,399,335,429,695,459,581,,,,,,,,,,,,,
310,175,340,616,370,492,400,430,430,162,460,142,,,,,,,,,,,,,
311,224,341,435,371,96,401,224,431,142,461,384,,,,,,,,,,,,,
312,165,342,86,372,161,402,149,432,195,462,83,,,,,,,,,,,,,
313,52,343,383,373,70,403,137,433,89,463,315,,,,,,,,,,,,,
314,256,344,586,374,284,404,488,434,376,464,204,,,,,,,,,,,,,
