0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,130,31,99,61,401,91,402,121,136,151,116,181,69
2,128,32,70,62,204,92,100,122,348,152,65,182,223
3,251,33,122,63,42,93,262,123,103,153,243,183,267
4,192,34,208,64,388,94,144,124,121,154,41,184,53
5,323,35,546,65,465,95,571,125,605,155,291,185,223
6,399,36,160,66,601,96,48,126,545,156,129,186,49
7,303,37,516,67,193,97,533,127,13,157,130,187,175
8,247,38,178,68,365,98,532,128,404,158,85,188,298
9,175,39,94,69,292,99,202,129,181,159,161,189,50
10,113,40,435,70,207,100,273,130,102,160,617,190,675
11,121,41,330,71,90,101,164,131,437,161,330,191,148
12,130,42,290,72,329,102,71,132,106,162,179,192,81
13,280,43,545,73,347,103,106,133,491,163,119,193,175
14,52,44,57,74,211,104,75,134,73,164,284,194,115
15,242,45,94,75,680,105,135,135,37,165,641,195,48
16,600,46,270,76,257,106,153,136,92,166,126,196,75
17,175,47,75,77,112,107,469,137,205,167,139,197,184
18,92,48,463,78,301,108,43,138,229,168,166,198,202
19,638,49,105,79,535,109,469,139,528,169,88,199,67
20,55,50,292,80,492,110,481,140,135,170,433,200,519
21,611,51,122,81,98,111,190,141,199,171,260,201,181
22,187,52,328,82,167,112,103,142,389,172,128,202,125
23,400,53,495,83,422,113,35,143,90,173,25,203,268
24,142,54,616,84,502,114,497,144,552,174,494,204,61
25,433,55,176,85,281,115,107,145,123,175,148,205,460
26,120,56,110,86,46,116,291,146,352,176,391,206,155
27,255,57,535,87,486,117,64,147,192,177,333,207,121
28,300,58,118,88,129,118,455,148,645,178,105,208,475
29,437,59,357,89,408,119,437,149,14,179,272,209,122
30,111,60,424,90,23,120,124,150,75,180,109,210,184
