0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,38,31,420,61,49,91,37,121,59,151,155,181,138,211,148,241,489,271,321,,,,,,,,
2,29,32,65,62,192,92,98,122,116,152,275,182,136,212,-12,242,77,272,62,,,,,,,,
3,114,33,121,63,353,93,333,123,163,153,277,183,89,213,185,243,45,273,69,,,,,,,,
4,78,34,49,64,336,94,98,124,228,154,244,184,71,214,147,244,64,274,112,,,,,,,,
5,68,35,298,65,209,95,72,125,62,155,585,185,305,215,189,245,491,275,487,,,,,,,,
6,546,36,420,66,73,96,57,126,100,156,253,186,426,216,293,246,130,276,180,,,,,,,,
7,112,37,0,67,372,97,475,127,159,157,45,187,82,217,10,247,180,277,165,,,,,,,,
8,348,38,372,68,15,98,255,128,210,158,158,188,396,218,42,248,109,278,115,,,,,,,,
9,45,39,399,69,508,99,382,129,93,159,234,189,99,219,80,249,91,279,57,,,,,,,,
10,268,40,257,70,466,100,278,130,164,160,152,190,640,220,124,250,143,280,52,,,,,,,,
11,52,41,429,71,119,101,65,131,243,161,59,191,199,221,573,251,60,281,393,,,,,,,,
12,26,42,35,72,56,102,363,132,155,162,19,192,89,222,125,252,36,282,80,,,,,,,,
13,121,43,54,73,110,103,597,133,63,163,230,193,163,223,61,253,414,283,90,,,,,,,,
14,155,44,36,74,73,104,126,134,228,164,252,194,134,224,206,254,630,284,155,,,,,,,,
15,218,45,292,75,47,105,132,135,195,165,121,195,40,225,78,255,150,285,331,,,,,,,,
16,133,46,58,76,67,106,633,136,121,166,80,196,80,226,151,256,203,286,127,,,,,,,,
17,659,47,461,77,113,107,65,137,146,167,314,197,16,227,235,257,235,287,87,,,,,,,,
18,85,48,80,78,50,108,410,138,21,168,145,198,25,228,579,258,5,288,463,,,,,,,,
19,174,49,50,79,234,109,57,139,209,169,24,199,460,229,20,259,135,289,343,,,,,,,,
20,561,50,46,80,35,110,74,140,116,170,282,200,307,230,9,260,511,290,28,,,,,,,,
21,366,51,145,81,211,111,55,141,25,171,368,201,159,231,31,261,106,291,62,,,,,,,,
22,219,52,107,82,39,112,241,142,84,172,40,202,36,232,359,262,238,292,105,,,,,,,,
23,80,53,52,83,102,113,164,143,88,173,247,203,367,233,295,263,120,293,78,,,,,,,,
24,228,54,70,84,149,114,52,144,139,174,117,204,384,234,173,264,71,294,15,,,,,,,,
25,267,55,77,85,60,115,80,145,127,175,68,205,251,235,340,265,103,295,663,,,,,,,,
26,82,56,197,86,228,116,117,146,609,176,25,206,30,236,398,266,617,296,80,,,,,,,,
27,438,57,27,87,75,117,131,147,65,177,537,207,65,237,135,267,564,297,339,,,,,,,,
28,247,58,431,88,249,118,86,148,17,178,28,208,93,238,55,268,144,298,584,,,,,,,,
29,136,59,130,89,550,119,115,149,464,179,93,209,120,239,464,269,96,299,94,,,,,,,,
30,626,60,129,90,502,120,289,150,94,180,145,210,286,240,62,270,626,300,145,,,,,,,,
Centre:,140604,BARPETA,LAW,"COLLEGE,",BARPETA,LAW,COLLEGE,",",BARPETA,"TOWN,",NEAR,SP,OFFICE.,"DIST-BARPETA,",PO-,"BARPETA,",PIN,-,"781301,","BARPETA,",ASSAM,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,
301,304,331,433,,,,,,,,,,,,,,,,,,,,,,,,
302,563,332,58,,,,,,,,,,,,,,,,,,,,,,,,
303,155,333,239,,,,,,,,,,,,,,,,,,,,,,,,
304,155,334,622,,,,,,,,,,,,,,,,,,,,,,,,
305,82,335,18,,,,,,,,,,,,,,,,,,,,,,,,
306,71,336,83,,,,,,,,,,,,,,,,,,,,,,,,
307,113,337,421,,,,,,,,,,,,,,,,,,,,,,,,
308,55,338,189,,,,,,,,,,,,,,,,,,,,,,,,
309,168,339,139,,,,,,,,,,,,,,,,,,,,,,,,
310,92,340,389,,,,,,,,,,,,,,,,,,,,,,,,
311,211,341,165,,,,,,,,,,,,,,,,,,,,,,,,
312,110,342,69,,,,,,,,,,,,,,,,,,,,,,,,
313,124,343,79,,,,,,,,,,,,,,,,,,,,,,,,
314,90,344,190,,,,,,,,,,,,,,,,,,,,,,,,
315,214,345,293,,,,,,,,,,,,,,,,,,,,,,,,
316,205,346,65,,,,,,,,,,,,,,,,,,,,,,,,
317,515,347,83,,,,,,,,,,,,,,,,,,,,,,,,
318,566,348,323,,,,,,,,,,,,,,,,,,,,,,,,
319,585,349,41,,,,,,,,,,,,,,,,,,,,,,,,
320,56,350,80,,,,,,,,,,,,,,,,,,,,,,,,
321,661,351,301,,,,,,,,,,,,,,,,,,,,,,,,
322,121,352,279,,,,,,,,,,,,,,,,,,,,,,,,
323,20,353,130,,,,,,,,,,,,,,,,,,,,,,,,
324,206,354,141,,,,,,,,,,,,,,,,,,,,,,,,
325,94,,,,,,,,,,,,,,,,,,,,,,,,,,
326,104,,,,,,,,,,,,,,,,,,,,,,,,,,
327,269,,,,,,,,,,,,,,,,,,,,,,,,,,
328,183,,,,,,,,,,,,,,,,,,,,,,,,,,
329,33,,,,,,,,,,,,,,,,,,,,,,,,,,
330,74,,,,,,,,,,,,,,,,,,,,,,,,,,
