0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,187,31,485,61,140,91,435,121,350,151,265,181,169,211,91
2,118,32,50,62,191,92,496,122,491,152,168,182,323,212,100
3,66,33,71,63,446,93,278,123,45,153,67,183,204,213,97
4,98,34,98,64,86,94,20,124,223,154,120,184,209,214,21
5,141,35,53,65,250,95,11,125,50,155,39,185,25,215,35
6,103,36,459,66,70,96,419,126,138,156,566,186,40,216,60
7,670,37,171,67,38,97,77,127,138,157,65,187,14,217,48
8,106,38,230,68,59,98,61,128,225,158,283,188,272,218,311
9,149,39,57,69,33,99,140,129,396,159,60,189,57,219,509
10,159,40,140,70,75,100,62,130,86,160,78,190,61,220,695
11,36,41,509,71,47,101,87,131,130,161,491,191,545,221,613
12,36,42,158,72,166,102,585,132,119,162,25,192,577,222,94
13,108,43,62,73,407,103,203,133,85,163,100,193,45,223,108
14,14,44,70,74,80,104,112,134,86,164,425,194,152,224,213
15,106,45,167,75,-15,105,65,135,539,165,403,195,65,225,72
16,61,46,145,76,295,106,233,136,43,166,48,196,158,226,40
17,229,47,22,77,455,107,97,137,96,167,23,197,603,227,-1
18,281,48,12,78,501,108,186,138,13,168,354,198,91,228,165
19,502,49,374,79,85,109,255,139,131,169,80,199,47,229,64
20,54,50,26,80,43,110,138,140,583,170,30,200,264,230,137
21,13,51,227,81,115,111,310,141,79,171,54,201,336,231,190
22,455,52,38,82,147,112,174,142,82,172,330,202,153,232,115
23,402,53,69,83,602,113,371,143,-3,173,604,203,403,233,347
24,106,54,483,84,382,114,283,144,46,174,50,204,405,234,142
25,39,55,15,85,110,115,67,145,75,175,25,205,37,235,120
26,24,56,110,86,47,116,58,146,56,176,67,206,291,236,485
27,258,57,327,87,158,117,40,147,68,177,515,207,59,237,95
28,399,58,324,88,90,118,65,148,18,178,116,208,112,,
29,330,59,215,89,277,119,288,149,116,179,108,209,247,,
30,82,60,627,90,433,120,102,150,298,180,64,210,17,,
