0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,63,31,30,61,264,91,485,121,509,151,384,181,67,211,318
2,100,32,325,62,452,92,129,122,46,152,54,182,35,212,173
3,393,33,97,63,320,93,146,123,70,153,76,183,280,213,286
4,568,34,131,64,161,94,296,124,83,154,73,184,32,214,190
5,37,35,71,65,154,95,260,125,130,155,546,185,356,215,31
6,465,36,363,66,239,96,65,126,309,156,196,186,170,216,95
7,293,37,81,67,142,97,116,127,671,157,123,187,78,217,62
8,527,38,563,68,97,98,560,128,88,158,550,188,199,218,174
9,124,39,205,69,340,99,477,129,116,159,195,189,125,219,133
10,14,40,98,70,71,100,207,130,181,160,515,190,98,220,74
11,39,41,442,71,79,101,471,131,48,161,524,191,133,221,25
12,246,42,397,72,256,102,155,132,46,162,185,192,76,222,343
13,160,43,343,73,135,103,134,133,318,163,301,193,94,223,375
14,225,44,37,74,69,104,112,134,134,164,143,194,625,224,181
15,42,45,68,75,348,105,60,135,432,165,85,195,591,225,185
16,388,46,174,76,636,106,48,136,621,166,140,196,121,226,403
17,93,47,130,77,175,107,381,137,149,167,184,197,120,227,501
18,198,48,106,78,397,108,604,138,442,168,16,198,55,228,254
19,161,49,715,79,227,109,209,139,646,169,219,199,394,229,302
20,235,50,25,80,218,110,501,140,327,170,188,200,481,230,137
21,144,51,465,81,105,111,88,141,190,171,632,201,473,231,134
22,10,52,422,82,30,112,146,142,118,172,636,202,327,232,206
23,75,53,166,83,394,113,66,143,127,173,399,203,133,233,690
24,58,54,316,84,222,114,137,144,48,174,455,204,391,234,229
25,258,55,615,85,68,115,446,145,41,175,538,205,387,235,428
26,380,56,169,86,202,116,167,146,501,176,44,206,604,,
27,102,57,68,87,579,117,352,147,421,177,555,207,92,,
28,161,58,341,88,520,118,30,148,496,178,125,208,581,,
29,452,59,177,89,506,119,132,149,78,179,72,209,124,,
30,168,60,461,90,214,120,270,150,236,180,541,210,289,,
