0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,91,31,362,61,221,91,68,121,61,151,61,181,52,211,420,241,69,271,152,,,,,,
2,591,32,60,62,33,92,192,122,94,152,455,182,75,212,76,242,166,272,48,,,,,,
3,64,33,193,63,96,93,161,123,57,153,91,183,120,213,61,243,143,273,46,,,,,,
4,82,34,97,64,250,94,78,124,110,154,324,184,89,214,38,244,241,274,96,,,,,,
5,130,35,28,65,50,95,120,125,359,155,30,185,294,215,30,245,45,275,347,,,,,,
6,79,36,289,66,57,96,3,126,176,156,34,186,46,216,77,246,103,276,200,,,,,,
7,95,37,101,67,25,97,7,127,124,157,49,187,220,217,135,247,590,277,36,,,,,,
8,160,38,19,68,100,98,402,128,34,158,151,188,100,218,118,248,21,278,59,,,,,,
9,242,39,550,69,108,99,168,129,100,159,9,189,226,219,-16,249,33,279,51,,,,,,
10,92,40,365,70,95,100,13,130,194,160,119,190,141,220,74,250,219,280,56,,,,,,
11,198,41,58,71,189,101,166,131,63,161,155,191,73,221,13,251,45,281,25,,,,,,
12,135,42,89,72,271,102,205,132,301,162,318,192,18,222,320,252,37,282,20,,,,,,
13,113,43,94,73,203,103,133,133,1,163,111,193,22,223,88,253,45,283,312,,,,,,
14,286,44,56,74,227,104,45,134,481,164,259,194,373,224,20,254,110,284,100,,,,,,
15,105,45,298,75,58,105,277,135,40,165,101,195,143,225,257,255,-10,285,156,,,,,,
16,504,46,103,76,187,106,266,136,64,166,29,196,389,226,150,256,65,286,62,,,,,,
17,167,47,48,77,65,107,188,137,106,167,90,197,253,227,82,257,62,287,25,,,,,,
18,55,48,289,78,350,108,77,138,89,168,428,198,78,228,179,258,27,288,42,,,,,,
19,120,49,20,79,244,109,30,139,651,169,105,199,61,229,16,259,55,289,313,,,,,,
20,413,50,237,80,100,110,36,140,604,170,63,200,198,230,75,260,168,290,80,,,,,,
21,78,51,136,81,55,111,74,141,41,171,84,201,80,231,90,261,175,291,7,,,,,,
22,336,52,295,82,116,112,53,142,48,172,104,202,453,232,122,262,102,292,478,,,,,,
23,65,53,21,83,322,113,150,143,16,173,261,203,275,233,82,263,130,293,80,,,,,,
24,65,54,350,84,89,114,130,144,100,174,72,204,24,234,47,264,54,294,116,,,,,,
25,279,55,69,85,138,115,96,145,97,175,29,205,30,235,45,265,105,295,98,,,,,,
26,20,56,67,86,593,116,120,146,62,176,41,206,75,236,377,266,74,296,64,,,,,,
27,98,57,66,87,525,117,65,147,323,177,102,207,40,237,101,267,64,297,159,,,,,,
28,97,58,422,88,80,118,61,148,69,178,112,208,50,238,95,268,4,298,172,,,,,,
29,40,59,85,89,61,119,86,149,44,179,-10,209,55,239,63,269,549,299,16,,,,,,
30,253,60,110,90,102,120,34,150,124,180,75,210,85,240,112,270,424,300,45,,,,,,
Centre:,444707,LITTLE,FLOWER,INTERNATIONAL,"SCHOOL,",S.H.,34,(MAU-BALLIA,ROAD),VILL-,"KHALISPUR,",P.O.,"ADARI,",DIST-MAU,(U.P),"275102,","MAU,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,50,331,270,361,282,391,227,421,8,451,85,481,65,,,,,,,,,,,,
302,443,332,-2,362,42,392,85,422,242,452,99,482,90,,,,,,,,,,,,
303,60,333,149,363,107,393,47,423,81,453,70,483,31,,,,,,,,,,,,
304,55,334,311,364,71,394,158,424,430,454,59,484,245,,,,,,,,,,,,
305,59,335,36,365,57,395,52,425,94,455,96,485,77,,,,,,,,,,,,
306,175,336,40,366,110,396,105,426,485,456,94,486,50,,,,,,,,,,,,
307,336,337,185,367,185,397,36,427,52,457,61,487,60,,,,,,,,,,,,
308,145,338,451,368,147,398,135,428,382,458,110,488,82,,,,,,,,,,,,
309,30,339,258,369,189,399,67,429,51,459,-17,489,477,,,,,,,,,,,,
310,62,340,4,370,21,400,148,430,50,460,129,490,56,,,,,,,,,,,,
311,61,341,91,371,11,401,41,431,64,461,117,491,44,,,,,,,,,,,,
312,39,342,455,372,43,402,21,432,139,462,90,492,33,,,,,,,,,,,,
313,23,343,43,373,33,403,80,433,58,463,42,493,85,,,,,,,,,,,,
314,68,344,21,374,121,404,75,434,156,464,114,494,68,,,,,,,,,,,,
315,86,345,73,375,27,405,287,435,115,465,92,,,,,,,,,,,,,,
316,47,346,143,376,45,406,59,436,145,466,254,,,,,,,,,,,,,,
317,122,347,36,377,59,407,130,437,238,467,118,,,,,,,,,,,,,,
318,125,348,83,378,116,408,55,438,45,468,132,,,,,,,,,,,,,,
319,488,349,-4,379,61,409,291,439,99,469,84,,,,,,,,,,,,,,
320,291,350,58,380,66,410,83,440,39,470,91,,,,,,,,,,,,,,
321,80,351,174,381,188,411,273,441,237,471,41,,,,,,,,,,,,,,
322,21,352,180,382,49,412,49,442,52,472,72,,,,,,,,,,,,,,
323,47,353,148,383,94,413,78,443,72,473,36,,,,,,,,,,,,,,
324,162,354,26,384,67,414,350,444,204,474,25,,,,,,,,,,,,,,
