0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,641,31,160,61,85,91,34,121,566,151,436,181,130,211,199,241,103,271,65,
2,98,32,240,62,428,92,11,122,35,152,121,182,98,212,476,242,233,272,98,
3,364,33,125,63,157,93,120,123,82,153,63,183,101,213,465,243,100,273,32,
4,334,34,392,64,123,94,260,124,134,154,125,184,58,214,50,244,523,274,3,
5,294,35,52,65,498,95,616,125,282,155,210,185,126,215,90,245,160,275,132,
6,84,36,129,66,136,96,240,126,230,156,140,186,403,216,57,246,187,276,45,
7,302,37,73,67,166,97,115,127,152,157,172,187,70,217,266,247,259,277,25,
8,470,38,273,68,67,98,110,128,136,158,204,188,358,218,315,248,24,278,95,
9,21,39,106,69,435,99,130,129,-10,159,84,189,132,219,161,249,258,279,91,
10,273,40,479,70,88,100,76,130,41,160,117,190,175,220,288,250,105,280,230,
11,346,41,254,71,140,101,665,131,62,161,301,191,227,221,30,251,226,281,243,
12,262,42,500,72,453,102,123,132,170,162,42,192,93,222,25,252,105,282,172,
13,66,43,100,73,127,103,203,133,578,163,163,193,673,223,517,253,144,283,105,
14,115,44,448,74,340,104,110,134,251,164,103,194,248,224,49,254,397,284,518,
15,45,45,85,75,621,105,31,135,73,165,28,195,19,225,643,255,268,285,257,
16,152,46,228,76,102,106,510,136,92,166,254,196,685,226,327,256,193,286,252,
17,637,47,70,77,615,107,465,137,65,167,161,197,440,227,299,257,89,287,93,
18,541,48,34,78,302,108,378,138,16,168,128,198,112,228,80,258,97,288,105,
19,623,49,284,79,620,109,532,139,62,169,46,199,95,229,489,259,168,289,591,
20,266,50,245,80,150,110,213,140,86,170,45,200,203,230,55,260,334,290,175,
21,180,51,120,81,35,111,316,141,344,171,157,201,241,231,246,261,107,291,96,
22,133,52,286,82,471,112,563,142,122,172,356,202,178,232,266,262,213,292,445,
23,176,53,86,83,103,113,213,143,161,173,65,203,152,233,218,263,303,293,129,
24,10,54,135,84,32,114,417,144,41,174,113,204,270,234,113,264,68,294,168,
25,113,55,422,85,35,115,223,145,660,175,119,205,190,235,267,265,276,295,386,
26,202,56,104,86,377,116,301,146,315,176,55,206,148,236,20,266,168,296,203,
27,40,57,40,87,75,117,277,147,627,177,90,207,69,237,54,267,515,297,182,
28,112,58,116,88,453,118,236,148,122,178,201,208,64,238,113,268,232,298,452,
29,278,59,12,89,232,119,70,149,274,179,78,209,491,239,424,269,53,299,257,
30,196,60,83,90,142,120,302,150,65,180,230,210,145,240,174,270,245,300,339,
Centre:,445506,RAINBOW,"SCHOOL,",NEAR,RADHA,SWAMI,SATSANG,"BHAWAN,",DELHI,"ROAD,","SAHARANPUR,","SAHARANPUR,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
301,180,331,452,361,107,391,99,421,85,451,279,,,,,,,,,
302,368,332,236,362,102,392,347,422,133,452,557,,,,,,,,,
303,149,333,105,363,220,393,229,423,89,453,66,,,,,,,,,
304,-14,334,135,364,503,394,374,424,25,454,264,,,,,,,,,
305,112,335,154,365,35,395,93,425,69,455,291,,,,,,,,,
306,510,336,84,366,65,396,44,426,119,456,367,,,,,,,,,
307,232,337,185,367,30,397,117,427,92,457,173,,,,,,,,,
308,500,338,532,368,106,398,568,428,67,458,362,,,,,,,,,
309,66,339,185,369,283,399,667,429,89,459,220,,,,,,,,,
310,92,340,60,370,564,400,373,430,104,460,206,,,,,,,,,
311,68,341,210,371,225,401,115,431,100,461,20,,,,,,,,,
312,263,342,431,372,383,402,47,432,300,462,98,,,,,,,,,
313,152,343,354,373,113,403,305,433,54,463,343,,,,,,,,,
314,293,344,45,374,463,404,186,434,169,464,126,,,,,,,,,
315,325,345,465,375,380,405,236,435,332,465,69,,,,,,,,,
316,176,346,95,376,41,406,22,436,181,466,152,,,,,,,,,
317,53,347,134,377,555,407,49,437,21,467,43,,,,,,,,,
318,245,348,191,378,155,408,118,438,131,468,122,,,,,,,,,
319,225,349,169,379,210,409,113,439,106,469,110,,,,,,,,,
320,114,350,235,380,56,410,144,440,655,470,128,,,,,,,,,
321,231,351,175,381,-10,411,19,441,182,471,625,,,,,,,,,
322,80,352,70,382,160,412,16,442,75,,,,,,,,,,,
323,92,353,624,383,257,413,182,443,354,,,,,,,,,,,
324,56,354,25,384,72,414,170,444,397,,,,,,,,,,,
325,271,355,83,385,336,415,419,445,485,,,,,,,,,,,
326,595,356,145,386,54,416,308,446,87,,,,,,,,,,,
327,134,357,182,387,300,417,265,447,695,,,,,,,,,,,
328,24,358,460,388,475,418,105,448,108,,,,,,,,,,,
329,45,359,335,389,86,419,131,449,114,,,,,,,,,,,
330,118,360,267,390,142,420,227,450,330,,,,,,,,,,,
