0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
UTTARAKHAND,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,61,31,225,61,461,91,102,121,279,151,163,181,179,211,197
2,70,32,183,62,362,92,59,122,302,152,55,182,56,212,148
3,35,33,96,63,527,93,298,123,90,153,177,183,265,213,101
4,252,34,590,64,100,94,311,124,46,154,276,184,179,214,31
5,64,35,219,65,84,95,227,125,597,155,46,185,535,215,163
6,183,36,205,66,233,96,370,126,173,156,201,186,174,216,167
7,504,37,212,67,159,97,102,127,65,157,100,187,174,217,338
8,51,38,240,68,241,98,45,128,90,158,548,188,126,218,536
9,81,39,97,69,436,99,631,129,130,159,82,189,662,,
10,68,40,5,70,526,100,323,130,111,160,159,190,106,,
11,103,41,49,71,153,101,190,131,139,161,502,191,238,,
12,47,42,136,72,155,102,104,132,50,162,141,192,42,,
13,46,43,228,73,86,103,344,133,179,163,244,193,95,,
14,88,44,675,74,126,104,109,134,56,164,539,194,147,,
15,46,45,162,75,245,105,198,135,110,165,64,195,115,,
16,273,46,51,76,280,106,190,136,216,166,224,196,183,,
17,215,47,124,77,123,107,490,137,155,167,63,197,160,,
18,266,48,67,78,199,108,240,138,297,168,148,198,163,,
19,211,49,276,79,95,109,123,139,149,169,90,199,177,,
20,130,50,311,80,170,110,273,140,32,170,190,200,121,,
21,77,51,295,81,326,111,228,141,50,171,157,201,607,,
22,28,52,208,82,147,112,174,142,243,172,123,202,13,,
23,148,53,351,83,77,113,156,143,243,173,317,203,205,,
24,75,54,353,84,45,114,166,144,188,174,213,204,111,,
25,103,55,87,85,88,115,81,145,144,175,42,205,170,,
26,76,56,181,86,244,116,34,146,94,176,237,206,176,,
27,34,57,207,87,80,117,154,147,41,177,30,207,131,,
28,50,58,81,88,58,118,90,148,228,178,113,208,147,,
29,280,59,314,89,60,119,455,149,186,179,166,209,184,,
30,215,60,184,90,390,120,184,150,86,180,43,210,95,,
