0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
22,101,52,409,82,305,112,413,142,101,172,23,202,46,232,203,262,55,292,53,,,,,,,,,,,
23,364,53,70,83,466,113,559,143,425,173,110,203,83,233,176,263,330,293,95,,,,,,,,,,,
24,625,54,80,84,287,114,162,144,70,174,17,204,231,234,600,264,274,294,318,,,,,,,,,,,
25,359,55,243,85,100,115,332,145,321,175,246,205,177,235,397,265,157,295,-6,,,,,,,,,,,
26,156,56,491,86,189,116,469,146,74,176,267,206,210,236,386,266,239,296,42,,,,,,,,,,,
27,51,57,182,87,124,117,291,147,469,177,73,207,441,237,74,267,97,297,480,,,,,,,,,,,
28,167,58,258,88,65,118,182,148,435,178,435,208,184,238,424,268,17,298,135,,,,,,,,,,,
29,30,59,47,89,32,119,63,149,520,179,476,209,409,239,182,269,304,299,147,,,,,,,,,,,
30,167,60,81,90,595,120,110,150,87,180,200,210,75,240,449,270,64,300,382,,,,,,,,,,,
Centre:,120206,SRI,LAKSHMI,(E.M.),HIGH,"SCHOOL,",SY/,NO.,"146/3,",MUNAGALAPADU,OPP,LANE,OF,TGV,PETROL,BUNK,",",NH,44,BEHIND,SANTOSH,"NAGAR,","KURNOOL,",ANDHRA,NEET,(UG),2024,Page,No.,2
PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,
301,409,331,297,361,183,,,,,,,,,,,,,,,,,,,,,,,,,
302,72,332,195,362,402,,,,,,,,,,,,,,,,,,,,,,,,,
303,455,333,37,363,443,,,,,,,,,,,,,,,,,,,,,,,,,
304,423,334,176,364,300,,,,,,,,,,,,,,,,,,,,,,,,,
305,167,335,180,365,396,,,,,,,,,,,,,,,,,,,,,,,,,
306,359,336,462,366,533,,,,,,,,,,,,,,,,,,,,,,,,,
307,311,337,55,367,60,,,,,,,,,,,,,,,,,,,,,,,,,
308,325,338,410,368,41,,,,,,,,,,,,,,,,,,,,,,,,,
309,8,339,362,369,274,,,,,,,,,,,,,,,,,,,,,,,,,
310,51,340,159,370,397,,,,,,,,,,,,,,,,,,,,,,,,,
311,17,341,209,371,93,,,,,,,,,,,,,,,,,,,,,,,,,
312,154,342,153,372,331,,,,,,,,,,,,,,,,,,,,,,,,,
313,165,343,95,373,109,,,,,,,,,,,,,,,,,,,,,,,,,
314,419,344,554,374,371,,,,,,,,,,,,,,,,,,,,,,,,,
315,54,345,249,375,399,,,,,,,,,,,,,,,,,,,,,,,,,
316,248,346,366,376,331,,,,,,,,,,,,,,,,,,,,,,,,,
317,568,347,310,377,401,,,,,,,,,,,,,,,,,,,,,,,,,
318,460,348,390,378,57,,,,,,,,,,,,,,,,,,,,,,,,,
319,156,349,69,379,365,,,,,,,,,,,,,,,,,,,,,,,,,
320,89,350,74,380,672,,,,,,,,,,,,,,,,,,,,,,,,,
321,112,351,225,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,62,352,146,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,84,353,101,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,295,354,92,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,350,355,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,20,356,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,344,357,353,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,605,358,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,75,359,235,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,510,360,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
