0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,128,31,62,61,203,91,130,121,70,151,126,181,84,211,8,241,125,271,45,,,,
2,94,32,11,62,59,92,44,122,51,152,27,182,33,212,52,242,549,272,149,,,,
3,188,33,22,63,20,93,51,123,121,153,93,183,416,213,120,243,50,273,36,,,,
4,112,34,246,64,260,94,325,124,70,154,320,184,158,214,88,244,211,274,279,,,,
5,83,35,285,65,-14,95,-10,125,157,155,49,185,11,215,54,245,92,275,289,,,,
6,54,36,20,66,62,96,85,126,91,156,30,186,121,216,45,246,90,276,169,,,,
7,41,37,282,67,28,97,46,127,54,157,70,187,135,217,55,247,31,277,40,,,,
8,68,38,47,68,5,98,43,128,31,158,52,188,48,218,9,248,104,278,136,,,,
9,265,39,57,69,71,99,92,129,189,159,524,189,223,219,77,249,35,279,16,,,,
10,94,40,28,70,85,100,8,130,42,160,21,190,19,220,95,250,319,280,94,,,,
11,224,41,94,71,65,101,128,131,35,161,9,191,54,221,20,251,47,281,20,,,,
12,114,42,499,72,32,102,215,132,237,162,87,192,260,222,41,252,80,282,16,,,,
13,2,43,354,73,25,103,119,133,61,163,39,193,-12,223,125,253,121,283,6,,,,
14,-2,44,96,74,133,104,512,134,147,164,113,194,65,224,103,254,26,284,36,,,,
15,183,45,105,75,37,105,107,135,0,165,8,195,114,225,66,255,49,285,40,,,,
16,14,46,92,76,208,106,433,136,274,166,43,196,265,226,-3,256,85,286,105,,,,
17,-8,47,116,77,49,107,258,137,-18,167,23,197,100,227,27,257,22,287,153,,,,
18,79,48,51,78,65,108,340,138,36,168,12,198,2,228,60,258,58,288,41,,,,
19,166,49,58,79,50,109,62,139,29,169,22,199,20,229,443,259,-4,289,58,,,,
20,26,50,77,80,110,110,55,140,91,170,7,200,60,230,26,260,-6,290,-15,,,,
21,255,51,186,81,20,111,39,141,60,171,105,201,105,231,60,261,33,291,115,,,,
22,-11,52,8,82,551,112,39,142,60,172,58,202,242,232,92,262,55,292,60,,,,
23,35,53,21,83,39,113,15,143,42,173,77,203,53,233,38,263,144,293,22,,,,
24,35,54,33,84,45,114,186,144,31,174,4,204,569,234,48,264,55,294,143,,,,
25,22,55,2,85,131,115,25,145,104,175,97,205,32,235,45,265,287,295,60,,,,
26,80,56,60,86,75,116,70,146,26,176,130,206,53,236,-1,266,349,296,38,,,,
27,247,57,33,87,16,117,74,147,153,177,-5,207,223,237,105,267,44,297,11,,,,
28,95,58,336,88,56,118,26,148,35,178,80,208,98,238,41,268,31,298,169,,,,
29,47,59,64,89,61,119,170,149,138,179,63,209,45,239,231,269,264,299,28,,,,
30,60,60,129,90,412,120,96,150,231,180,78,210,101,240,70,270,25,300,68,,,,
Centre:,312704,SMT.,S.M,CHOKHAWALA,LITTLE,ANGLES'',"ACADEMY,",SHEETAL,"SOCIETY,",NEAR,ASH,SHIFA,"HOSPITAL,","NAVAPUR,","DIST,","NANDURBAR,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,30,331,66,361,71,391,46,421,6,,,,,,,,,,,,,,
302,43,332,15,362,35,392,59,422,85,,,,,,,,,,,,,,
303,158,333,245,363,38,393,36,423,50,,,,,,,,,,,,,,
304,100,334,37,364,36,394,106,424,184,,,,,,,,,,,,,,
305,6,335,62,365,53,395,-5,425,15,,,,,,,,,,,,,,
306,25,336,115,366,152,396,50,426,95,,,,,,,,,,,,,,
307,89,337,81,367,129,397,27,427,241,,,,,,,,,,,,,,
308,94,338,37,368,180,398,112,428,105,,,,,,,,,,,,,,
309,-2,339,37,369,134,399,23,429,187,,,,,,,,,,,,,,
310,110,340,1,370,110,400,25,430,269,,,,,,,,,,,,,,
311,15,341,80,371,174,401,273,431,98,,,,,,,,,,,,,,
312,62,342,50,372,15,402,79,432,46,,,,,,,,,,,,,,
313,40,343,95,373,38,403,42,433,89,,,,,,,,,,,,,,
314,353,344,83,374,92,404,61,434,45,,,,,,,,,,,,,,
315,63,345,13,375,423,405,55,435,2,,,,,,,,,,,,,,
316,27,346,80,376,25,406,26,436,45,,,,,,,,,,,,,,
317,135,347,131,377,46,407,164,437,116,,,,,,,,,,,,,,
318,30,348,-6,378,328,408,98,438,142,,,,,,,,,,,,,,
319,109,349,446,379,25,409,41,439,49,,,,,,,,,,,,,,
320,76,350,50,380,62,410,368,440,60,,,,,,,,,,,,,,
321,185,351,148,381,42,411,106,441,55,,,,,,,,,,,,,,
322,70,352,98,382,124,412,45,442,35,,,,,,,,,,,,,,
323,20,353,65,383,9,413,113,443,177,,,,,,,,,,,,,,
324,5,354,91,384,10,414,65,444,55,,,,,,,,,,,,,,
325,45,355,124,385,40,415,50,445,276,,,,,,,,,,,,,,
326,13,356,42,386,18,416,41,446,32,,,,,,,,,,,,,,
327,43,357,46,387,72,417,43,,,,,,,,,,,,,,,,
328,55,358,41,388,14,418,28,,,,,,,,,,,,,,,,
329,322,359,66,389,21,419,78,,,,,,,,,,,,,,,,
330,52,360,110,390,89,420,34,,,,,,,,,,,,,,,,
