0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,303,31,230,61,90,91,77,121,237,151,556,181,280,211,414,241,425,271,86,,,,,,
2,374,32,55,62,65,92,242,122,31,152,397,182,155,212,120,242,128,272,178,,,,,,
3,73,33,160,63,159,93,258,123,134,153,306,183,431,213,86,243,364,273,117,,,,,,
4,70,34,76,64,192,94,554,124,327,154,119,184,46,214,175,244,92,274,282,,,,,,
5,212,35,70,65,257,95,597,125,299,155,50,185,519,215,226,245,74,275,191,,,,,,
6,248,36,48,66,90,96,106,126,307,156,54,186,74,216,133,246,25,276,71,,,,,,
7,19,37,91,67,326,97,197,127,303,157,53,187,374,217,485,247,198,277,64,,,,,,
8,444,38,111,68,204,98,209,128,487,158,610,188,100,218,204,248,155,278,388,,,,,,
9,226,39,73,69,592,99,152,129,203,159,253,189,174,219,195,249,115,279,227,,,,,,
10,377,40,71,70,291,100,388,130,45,160,190,190,409,220,115,250,290,280,127,,,,,,
11,71,41,428,71,148,101,571,131,144,161,101,191,241,221,456,251,265,281,82,,,,,,
12,74,42,289,72,15,102,310,132,322,162,140,192,544,222,125,252,281,282,255,,,,,,
13,74,43,226,73,436,103,227,133,171,163,453,193,513,223,216,253,22,283,255,,,,,,
14,59,44,128,74,229,104,149,134,64,164,240,194,244,224,134,254,361,284,269,,,,,,
15,154,45,524,75,336,105,125,135,170,165,157,195,87,225,497,255,305,285,566,,,,,,
16,548,46,425,76,238,106,388,136,363,166,266,196,82,226,145,256,161,286,163,,,,,,
17,178,47,110,77,189,107,455,137,255,167,242,197,76,227,110,257,265,287,231,,,,,,
18,90,48,309,78,215,108,102,138,345,168,125,198,524,228,78,258,45,288,271,,,,,,
19,36,49,148,79,135,109,585,139,241,169,93,199,386,229,317,259,660,289,60,,,,,,
20,223,50,200,80,247,110,117,140,556,170,148,200,45,230,535,260,394,290,443,,,,,,
21,36,51,74,81,25,111,359,141,313,171,110,201,60,231,242,261,646,291,288,,,,,,
22,135,52,94,82,133,112,106,142,79,172,64,202,588,232,107,262,67,292,508,,,,,,
23,226,53,80,83,276,113,183,143,150,173,135,203,99,233,129,263,135,293,164,,,,,,
24,279,54,311,84,134,114,103,144,51,174,25,204,276,234,199,264,268,294,245,,,,,,
25,184,55,151,85,167,115,110,145,289,175,108,205,20,235,319,265,204,295,474,,,,,,
26,77,56,223,86,526,116,500,146,287,176,75,206,115,236,53,266,307,296,140,,,,,,
27,84,57,162,87,454,117,293,147,130,177,296,207,116,237,49,267,94,297,83,,,,,,
28,86,58,508,88,543,118,281,148,75,178,282,208,116,238,138,268,259,298,207,,,,,,
29,73,59,350,89,106,119,394,149,307,179,198,209,221,239,122,269,53,299,15,,,,,,
30,157,60,190,90,268,120,59,150,201,180,17,210,463,240,250,270,139,300,105,,,,,,
Centre:,250305,OXFORD,PRESENTATION,"SCHOOL,",K,P,ROAD,ANANTNAG,OPPOSITE,GOVT,DEGREE,COLLGE,FOR,WOMEN,"ANANTNAG,","ANANTNAG,",JAMMU,&,KASHMIR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,278,331,143,361,37,391,28,421,241,451,80,481,163,,,,,,,,,,,,
302,51,332,20,362,117,392,90,422,227,452,272,482,328,,,,,,,,,,,,
303,58,333,173,363,76,393,93,423,125,453,372,483,148,,,,,,,,,,,,
304,412,334,422,364,368,394,331,424,196,454,217,484,152,,,,,,,,,,,,
305,4,335,2,365,298,395,221,425,48,455,162,485,329,,,,,,,,,,,,
306,156,336,286,366,401,396,49,426,362,456,590,486,80,,,,,,,,,,,,
307,482,337,427,367,314,397,464,427,87,457,271,487,66,,,,,,,,,,,,
308,303,338,419,368,191,398,63,428,116,458,470,488,40,,,,,,,,,,,,
309,319,339,121,369,386,399,35,429,170,459,335,489,145,,,,,,,,,,,,
310,207,340,310,370,250,400,65,430,54,460,323,490,486,,,,,,,,,,,,
311,125,341,141,371,58,401,150,431,263,461,190,491,273,,,,,,,,,,,,
312,145,342,129,372,339,402,137,432,56,462,556,492,91,,,,,,,,,,,,
313,434,343,177,373,438,403,241,433,55,463,511,493,358,,,,,,,,,,,,
314,290,344,240,374,140,404,270,434,381,464,314,494,533,,,,,,,,,,,,
315,180,345,83,375,50,405,240,435,40,465,479,495,259,,,,,,,,,,,,
316,0,346,74,376,281,406,72,436,276,466,315,,,,,,,,,,,,,,
317,280,347,226,377,379,407,197,437,483,467,275,,,,,,,,,,,,,,
318,259,348,520,378,382,408,331,438,50,468,347,,,,,,,,,,,,,,
319,38,349,190,379,319,409,386,439,113,469,321,,,,,,,,,,,,,,
320,104,350,60,380,489,410,96,440,633,470,151,,,,,,,,,,,,,,
321,114,351,236,381,176,411,284,441,67,471,225,,,,,,,,,,,,,,
322,322,352,102,382,507,412,265,442,207,472,75,,,,,,,,,,,,,,
323,140,353,623,383,336,413,453,443,317,473,87,,,,,,,,,,,,,,
324,34,354,141,384,102,414,431,444,23,474,186,,,,,,,,,,,,,,
325,145,355,49,385,183,415,171,445,214,475,336,,,,,,,,,,,,,,
326,512,356,348,386,35,416,323,446,135,476,145,,,,,,,,,,,,,,
327,614,357,28,387,67,417,73,447,256,477,220,,,,,,,,,,,,,,
328,106,358,31,388,369,418,612,448,294,478,175,,,,,,,,,,,,,,
329,47,359,499,389,18,419,94,449,176,479,145,,,,,,,,,,,,,,
330,326,360,118,390,84,420,109,450,176,480,274,,,,,,,,,,,,,,
