0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"ERNAKULAM/MOOVATTUPUZHA,",KERALA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,95,31,56,61,297,91,78,121,188,151,205,181,288,211,520,241,49,271,105,,,,
2,213,32,440,62,151,92,189,122,421,152,426,182,97,212,12,242,249,272,578,,,,
3,144,33,137,63,96,93,211,123,643,153,87,183,173,213,199,243,434,273,296,,,,
4,337,34,322,64,49,94,100,124,497,154,526,184,85,214,405,244,66,274,161,,,,
5,138,35,167,65,174,95,160,125,334,155,301,185,45,215,283,245,202,275,435,,,,
6,268,36,96,66,200,96,268,126,149,156,274,186,189,216,200,246,238,276,543,,,,
7,370,37,70,67,141,97,158,127,437,157,180,187,114,217,30,247,292,277,101,,,,
8,652,38,75,68,310,98,145,128,96,158,103,188,555,218,199,248,140,278,85,,,,
9,243,39,200,69,75,99,213,129,339,159,176,189,98,219,160,249,66,279,362,,,,
10,162,40,76,70,79,100,570,130,189,160,220,190,378,220,58,250,195,280,230,,,,
11,576,41,213,71,98,101,75,131,139,161,200,191,147,221,131,251,151,281,316,,,,
12,288,42,61,72,553,102,588,132,271,162,331,192,217,222,121,252,272,282,106,,,,
13,138,43,111,73,339,103,327,133,29,163,414,193,226,223,138,253,523,283,95,,,,
14,460,44,94,74,123,104,295,134,105,164,100,194,107,224,95,254,108,284,91,,,,
15,231,45,161,75,149,105,121,135,474,165,90,195,395,225,266,255,134,285,154,,,,
16,160,46,91,76,670,106,22,136,266,166,359,196,218,226,485,256,108,286,95,,,,
17,105,47,199,77,95,107,108,137,147,167,273,197,135,227,185,257,96,287,80,,,,
18,396,48,151,78,558,108,258,138,253,168,192,198,470,228,173,258,112,288,304,,,,
19,24,49,33,79,182,109,87,139,136,169,201,199,638,229,195,259,44,289,335,,,,
20,228,50,87,80,90,110,55,140,439,170,464,200,93,230,95,260,215,290,622,,,,
21,115,51,88,81,244,111,78,141,138,171,408,201,272,231,466,261,91,291,110,,,,
22,260,52,211,82,111,112,135,142,124,172,72,202,344,232,91,262,162,292,207,,,,
23,85,53,112,83,136,113,453,143,280,173,348,203,151,233,416,263,123,293,543,,,,
24,444,54,60,84,56,114,121,144,200,174,123,204,180,234,195,264,200,294,128,,,,
25,110,55,97,85,177,115,24,145,129,175,228,205,599,235,208,265,95,295,153,,,,
26,392,56,523,86,93,116,536,146,226,176,144,206,341,236,292,266,230,296,111,,,,
27,626,57,487,87,74,117,215,147,37,177,521,207,115,237,39,267,134,297,216,,,,
28,107,58,103,88,39,118,174,148,561,178,260,208,259,238,186,268,156,298,150,,,,
29,344,59,203,89,115,119,175,149,87,179,583,209,131,239,137,269,128,299,70,,,,
30,298,60,88,90,25,120,54,150,347,180,210,210,167,240,149,270,106,300,335,,,,
Centre:,280309,CRESCENT,PUBLIC,SCHOOL,ALWAYE,ERNAKULAM,DT,"KL,",CRESCENT,PUBLIC,SCHOOL,THOTTUMUGHAM,POST,ALWAYE,ERNAKULAM,DIST,"KERALA,",NEET,(UG),2024,Page,No.,2
"ERNAKULAM/MOOVATTUPUZHA,",KERALA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,
301,191,331,350,361,98,391,70,421,189,451,95,,,,,,,,,,,,
302,110,332,5,362,84,392,185,422,210,452,182,,,,,,,,,,,,
303,389,333,329,363,398,393,104,423,544,453,82,,,,,,,,,,,,
304,160,334,118,364,94,394,241,424,464,454,96,,,,,,,,,,,,
305,216,335,290,365,117,395,228,425,659,455,165,,,,,,,,,,,,
306,306,336,277,366,150,396,160,426,174,456,128,,,,,,,,,,,,
307,120,337,482,367,328,397,239,427,381,457,299,,,,,,,,,,,,
308,180,338,386,368,100,398,534,428,228,458,155,,,,,,,,,,,,
309,96,339,222,369,69,399,203,429,453,459,163,,,,,,,,,,,,
310,548,340,125,370,388,400,95,430,36,460,464,,,,,,,,,,,,
311,355,341,75,371,200,401,489,431,80,461,267,,,,,,,,,,,,
312,140,342,383,372,152,402,30,432,94,462,126,,,,,,,,,,,,
313,599,343,548,373,141,403,230,433,684,463,64,,,,,,,,,,,,
314,197,344,270,374,255,404,495,434,53,464,337,,,,,,,,,,,,
315,378,345,578,375,123,405,585,435,107,465,275,,,,,,,,,,,,
316,313,346,58,376,117,406,382,436,140,466,392,,,,,,,,,,,,
317,625,347,187,377,619,407,107,437,160,467,118,,,,,,,,,,,,
318,11,348,659,378,135,408,20,438,91,468,133,,,,,,,,,,,,
319,61,349,78,379,60,409,78,439,202,469,173,,,,,,,,,,,,
320,117,350,33,380,291,410,52,440,96,470,223,,,,,,,,,,,,
321,144,351,80,381,697,411,111,441,189,,,,,,,,,,,,,,
322,211,352,63,382,691,412,199,442,179,,,,,,,,,,,,,,
323,526,353,75,383,140,413,417,443,170,,,,,,,,,,,,,,
324,379,354,506,384,133,414,119,444,239,,,,,,,,,,,,,,
325,120,355,484,385,570,415,269,445,161,,,,,,,,,,,,,,
326,244,356,572,386,307,416,448,446,300,,,,,,,,,,,,,,
327,221,357,284,387,260,417,76,447,601,,,,,,,,,,,,,,
328,503,358,417,388,476,418,95,448,457,,,,,,,,,,,,,,
329,448,359,57,389,96,419,187,449,114,,,,,,,,,,,,,,
330,102,360,14,390,518,420,288,450,275,,,,,,,,,,,,,,
