0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,91,31,204,61,158,91,60,121,377,151,513,181,346,211,584,241,392,271,615,,,,,,
2,81,32,94,62,313,92,121,122,331,152,151,182,20,212,513,242,349,272,500,,,,,,
3,475,33,360,63,402,93,188,123,83,153,70,183,567,213,362,243,7,273,506,,,,,,
4,192,34,88,64,231,94,76,124,436,154,89,184,88,214,479,244,470,274,232,,,,,,
5,633,35,175,65,161,95,603,125,80,155,67,185,40,215,80,245,121,275,402,,,,,,
6,125,36,258,66,706,96,539,126,385,156,533,186,107,216,75,246,312,276,83,,,,,,
7,132,37,425,67,103,97,100,127,275,157,264,187,279,217,257,247,179,277,65,,,,,,
8,270,38,370,68,54,98,135,128,213,158,121,188,502,218,221,248,72,278,331,,,,,,
9,298,39,43,69,114,99,177,129,50,159,125,189,65,219,496,249,93,279,469,,,,,,
10,112,40,99,70,82,100,188,130,315,160,363,190,25,220,258,250,72,280,597,,,,,,
11,83,41,121,71,441,101,172,131,293,161,157,191,85,221,63,251,262,281,153,,,,,,
12,71,42,611,72,153,102,359,132,127,162,132,192,63,222,168,252,261,282,155,,,,,,
13,187,43,358,73,196,103,245,133,397,163,46,193,21,223,183,253,380,283,95,,,,,,
14,565,44,534,74,383,104,382,134,315,164,52,194,120,224,485,254,36,284,339,,,,,,
15,41,45,319,75,543,105,308,135,319,165,402,195,532,225,60,255,432,285,335,,,,,,
16,221,46,500,76,310,106,272,136,112,166,129,196,14,226,28,256,432,286,178,,,,,,
17,209,47,82,77,135,107,216,137,593,167,646,197,114,227,228,257,87,287,635,,,,,,
18,67,48,164,78,91,108,120,138,279,168,0,198,51,228,172,258,52,288,695,,,,,,
19,257,49,222,79,121,109,432,139,85,169,89,199,123,229,55,259,471,289,314,,,,,,
20,586,50,168,80,158,110,514,140,40,170,314,200,180,230,109,260,249,290,411,,,,,,
21,337,51,78,81,439,111,90,141,533,171,311,201,231,231,133,261,354,291,467,,,,,,
22,548,52,627,82,53,112,128,142,525,172,188,202,16,232,265,262,146,292,460,,,,,,
23,641,53,330,83,320,113,50,143,80,173,27,203,332,233,79,263,490,293,129,,,,,,
24,34,54,75,84,47,114,636,144,129,174,450,204,304,234,677,264,322,294,314,,,,,,
25,359,55,271,85,83,115,321,145,327,175,105,205,227,235,355,265,339,295,315,,,,,,
26,661,56,100,86,320,116,71,146,319,176,500,206,123,236,233,266,225,296,197,,,,,,
27,28,57,530,87,99,117,131,147,52,177,461,207,94,237,481,267,222,297,312,,,,,,
28,111,58,390,88,36,118,81,148,403,178,80,208,143,238,542,268,56,298,335,,,,,,
29,453,59,276,89,92,119,327,149,455,179,95,209,198,239,376,269,147,299,314,,,,,,
30,142,60,670,90,369,120,101,150,127,180,101,210,27,240,108,270,87,300,103,,,,,,
Centre:,440720,THE,JAIN,INTERNATIONAL,SCH,AZAD,NGR,KANPUR,"UP,",MAINAWATI,"MARG,",NEAR,ISKCON,"TEMPLE,",AZADNAGAR.,BITHOOR,"ROAD,","KANPUR,","KANPUR,",NEET,(UG),2024,Page,No.,2
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
301,86,331,336,361,124,391,311,421,497,451,624,481,136,511,405,541,147,571,126,,,,,,
302,391,332,273,362,55,392,31,422,189,452,122,482,169,512,90,542,302,572,85,,,,,,
303,390,333,110,363,360,393,525,423,274,453,504,483,600,513,667,543,123,573,86,,,,,,
304,417,334,40,364,353,394,182,424,570,454,87,484,36,514,101,544,467,574,44,,,,,,
305,373,335,345,365,105,395,590,425,37,455,529,485,569,515,96,545,14,575,515,,,,,,
306,46,336,164,366,362,396,406,426,53,456,221,486,161,516,453,546,422,576,543,,,,,,
307,250,337,123,367,452,397,105,427,79,457,302,487,665,517,179,547,206,577,78,,,,,,
308,499,338,192,368,47,398,106,428,168,458,345,488,116,518,366,548,-5,578,647,,,,,,
309,148,339,10,369,86,399,350,429,526,459,396,489,101,519,476,549,621,579,200,,,,,,
310,13,340,272,370,26,400,125,430,588,460,378,490,10,520,617,550,489,580,406,,,,,,
311,337,341,590,371,398,401,215,431,351,461,356,491,81,521,586,551,239,581,313,,,,,,
312,135,342,87,372,427,402,173,432,568,462,87,492,71,522,496,552,9,582,55,,,,,,
313,266,343,86,373,690,403,212,433,49,463,208,493,58,523,96,553,160,583,78,,,,,,
314,598,344,313,374,36,404,46,434,439,464,70,494,133,524,242,554,652,584,597,,,,,,
315,65,345,638,375,271,405,651,435,102,465,119,495,244,525,253,555,186,585,199,,,,,,
316,601,346,650,376,670,406,62,436,308,466,15,496,152,526,615,556,20,586,150,,,,,,
317,104,347,41,377,177,407,159,437,428,467,298,497,103,527,154,557,58,587,242,,,,,,
318,228,348,263,378,75,408,414,438,290,468,119,498,90,528,154,558,426,588,24,,,,,,
319,135,349,230,379,70,409,323,439,324,469,70,499,30,529,140,559,139,589,104,,,,,,
320,306,350,59,380,504,410,149,440,591,470,337,500,344,530,172,560,189,590,484,,,,,,
321,25,351,256,381,604,411,45,441,99,471,623,501,100,531,102,561,252,591,103,,,,,,
322,345,352,64,382,225,412,655,442,152,472,328,502,561,532,190,562,642,592,85,,,,,,
323,115,353,303,383,130,413,125,443,262,473,529,503,51,533,283,563,169,593,61,,,,,,
324,138,354,48,384,210,414,654,444,89,474,188,504,504,534,35,564,339,594,269,,,,,,
325,119,355,417,385,640,415,405,445,40,475,38,505,167,535,109,565,200,595,297,,,,,,
326,498,356,280,386,424,416,287,446,106,476,112,506,105,536,114,566,48,596,307,,,,,,
327,577,357,359,387,26,417,89,447,165,477,661,507,475,537,180,567,263,597,582,,,,,,
328,474,358,77,388,56,418,29,448,441,478,502,508,635,538,274,568,645,598,64,,,,,,
329,135,359,378,389,374,419,559,449,466,479,148,509,429,539,189,569,43,599,248,,,,,,
330,65,360,94,390,257,420,76,450,105,480,533,510,80,540,35,570,151,600,43,,,,,,
Centre:,440720,THE,JAIN,INTERNATIONAL,SCH,AZAD,NGR,KANPUR,"UP,",MAINAWATI,"MARG,",NEAR,ISKCON,"TEMPLE,",AZADNAGAR.,BITHOOR,"ROAD,","KANPUR,","KANPUR,",NEET,(UG),2024,Page,No.,3
UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,
601,640,631,244,661,112,691,300,,,,,,,,,,,,,,,,,,
602,60,632,300,662,293,692,244,,,,,,,,,,,,,,,,,,
603,446,633,-15,663,198,693,235,,,,,,,,,,,,,,,,,,
604,165,634,351,664,326,694,122,,,,,,,,,,,,,,,,,,
605,105,635,213,665,115,695,57,,,,,,,,,,,,,,,,,,
606,73,636,434,666,96,696,364,,,,,,,,,,,,,,,,,,
607,129,637,563,667,418,697,354,,,,,,,,,,,,,,,,,,
608,425,638,139,668,107,698,223,,,,,,,,,,,,,,,,,,
609,45,639,46,669,305,699,24,,,,,,,,,,,,,,,,,,
610,497,640,112,670,174,700,46,,,,,,,,,,,,,,,,,,
611,565,641,60,671,170,701,115,,,,,,,,,,,,,,,,,,
612,59,642,475,672,316,702,204,,,,,,,,,,,,,,,,,,
613,123,643,335,673,62,703,146,,,,,,,,,,,,,,,,,,
614,301,644,290,674,139,704,65,,,,,,,,,,,,,,,,,,
615,318,645,11,675,75,705,467,,,,,,,,,,,,,,,,,,
616,72,646,232,676,391,706,397,,,,,,,,,,,,,,,,,,
617,501,647,95,677,307,707,191,,,,,,,,,,,,,,,,,,
618,35,648,465,678,47,708,318,,,,,,,,,,,,,,,,,,
619,225,649,-13,679,11,709,135,,,,,,,,,,,,,,,,,,
620,417,650,290,680,177,710,564,,,,,,,,,,,,,,,,,,
621,59,651,208,681,275,711,80,,,,,,,,,,,,,,,,,,
622,80,652,695,682,271,,,,,,,,,,,,,,,,,,,,
623,453,653,210,683,40,,,,,,,,,,,,,,,,,,,,
624,69,654,485,684,22,,,,,,,,,,,,,,,,,,,,
625,42,655,595,685,52,,,,,,,,,,,,,,,,,,,,
626,165,656,140,686,80,,,,,,,,,,,,,,,,,,,,
627,250,657,270,687,279,,,,,,,,,,,,,,,,,,,,
628,147,658,552,688,160,,,,,,,,,,,,,,,,,,,,
629,233,659,92,689,117,,,,,,,,,,,,,,,,,,,,
630,437,660,399,690,424,,,,,,,,,,,,,,,,,,,,
