0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BHAIKAKA,"STATUE,","ANAND,",GUJARAT,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,171,31,41,61,500,91,180,121,473,151,26,181,249,211,218
2,174,32,91,62,102,92,193,122,530,152,24,182,99,212,140
3,318,33,136,63,170,93,122,123,95,153,159,183,124,213,217
4,177,34,129,64,86,94,185,124,143,154,338,184,130,214,85
5,115,35,75,65,408,95,151,125,80,155,341,185,157,215,45
6,222,36,99,66,159,96,195,126,6,156,150,186,205,216,258
7,106,37,130,67,79,97,342,127,53,157,100,187,31,217,68
8,273,38,195,68,79,98,180,128,95,158,67,188,244,218,250
9,127,39,112,69,81,99,170,129,110,159,97,189,120,219,158
10,116,40,93,70,60,100,326,130,91,160,116,190,105,220,80
11,120,41,253,71,327,101,77,131,199,161,433,191,131,221,12
12,120,42,81,72,36,102,79,132,227,162,189,192,141,222,216
13,621,43,126,73,212,103,36,133,19,163,74,193,37,223,525
14,81,44,96,74,435,104,50,134,77,164,49,194,379,224,340
15,86,45,115,75,106,105,13,135,120,165,70,195,110,225,146
16,81,46,229,76,50,106,179,136,318,166,586,196,38,226,62
17,267,47,217,77,106,107,136,137,425,167,26,197,100,227,70
18,80,48,55,78,148,108,150,138,86,168,168,198,463,228,263
19,55,49,195,79,197,109,115,139,157,169,117,199,93,229,115
20,178,50,108,80,68,110,343,140,184,170,202,200,343,230,134
21,202,51,140,81,231,111,251,141,128,171,70,201,60,,
22,96,52,137,82,270,112,147,142,271,172,130,202,78,,
23,105,53,194,83,414,113,463,143,350,173,121,203,66,,
24,49,54,156,84,98,114,147,144,61,174,329,204,47,,
25,240,55,106,85,86,115,344,145,87,175,62,205,204,,
26,69,56,157,86,235,116,105,146,111,176,99,206,200,,
27,122,57,253,87,116,117,231,147,203,177,194,207,52,,
28,257,58,49,88,236,118,188,148,531,178,147,208,40,,
29,379,59,115,89,87,119,17,149,165,179,214,209,75,,
30,143,60,542,90,278,120,115,150,285,180,71,210,199,,
