0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,344,31,221,61,127,91,330,121,128,151,104,181,557,211,127,241,133
2,111,32,43,62,70,92,51,122,210,152,50,182,284,212,168,242,380
3,93,33,17,63,478,93,76,123,42,153,141,183,65,213,63,243,284
4,230,34,383,64,55,94,60,124,79,154,130,184,168,214,542,244,90
5,302,35,121,65,127,95,526,125,383,155,45,185,169,215,621,245,105
6,186,36,344,66,140,96,90,126,60,156,79,186,220,216,128,246,128
7,59,37,590,67,162,97,111,127,215,157,113,187,70,217,323,247,619
8,90,38,149,68,46,98,56,128,296,158,130,188,310,218,30,248,128
9,191,39,90,69,70,99,296,129,205,159,254,189,28,219,50,249,35
10,119,40,243,70,117,100,181,130,178,160,158,190,203,220,353,250,193
11,86,41,24,71,42,101,160,131,133,161,266,191,427,221,95,251,609
12,179,42,106,72,70,102,257,132,154,162,692,192,164,222,80,252,593
13,80,43,190,73,115,103,190,133,140,163,237,193,165,223,28,253,62
14,617,44,511,74,209,104,266,134,589,164,119,194,214,224,63,254,94
15,99,45,69,75,243,105,193,135,57,165,245,195,67,225,264,255,25
16,90,46,272,76,97,106,58,136,371,166,566,196,78,226,79,256,-10
17,226,47,20,77,67,107,69,137,239,167,136,197,66,227,70,257,206
18,49,48,444,78,46,108,515,138,64,168,58,198,155,228,150,258,552
19,92,49,82,79,369,109,119,139,122,169,135,199,338,229,661,259,549
20,199,50,413,80,361,110,38,140,99,170,398,200,122,230,43,260,60
21,201,51,83,81,194,111,434,141,294,171,62,201,115,231,191,261,187
22,63,52,211,82,467,112,495,142,408,172,299,202,190,232,627,262,49
23,78,53,144,83,75,113,59,143,244,173,367,203,244,233,82,263,102
24,47,54,11,84,159,114,301,144,465,174,87,204,367,234,140,264,57
25,83,55,205,85,278,115,486,145,270,175,103,205,280,235,460,265,89
26,127,56,52,86,97,116,82,146,91,176,33,206,89,236,545,266,26
27,569,57,423,87,52,117,157,147,548,177,111,207,117,237,393,267,619
28,622,58,33,88,25,118,52,148,124,178,247,208,67,238,7,268,247
29,147,59,34,89,252,119,91,149,416,179,110,209,577,239,140,269,366
30,63,60,125,90,53,120,271,150,119,180,163,210,35,240,201,270,267
