0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
MANGALURU,"(MANGALORE),",KARNATAKA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,280,31,510,61,570,91,671,121,45,151,629,181,135,211,55,241,520,271,369,,
2,234,32,275,62,337,92,660,122,95,152,297,182,209,212,382,242,162,272,357,,
3,547,33,113,63,108,93,616,123,197,153,183,183,95,213,391,243,315,273,115,,
4,557,34,384,64,285,94,14,124,436,154,86,184,89,214,300,244,275,274,93,,
5,487,35,131,65,20,95,548,125,239,155,106,185,315,215,423,245,530,275,146,,
6,218,36,505,66,223,96,535,126,97,156,446,186,625,216,272,246,180,276,605,,
7,120,37,145,67,188,97,327,127,179,157,565,187,170,217,145,247,232,277,248,,
8,114,38,81,68,550,98,695,128,137,158,382,188,278,218,91,248,135,278,256,,
9,528,39,239,69,105,99,487,129,137,159,383,189,69,219,525,249,168,279,155,,
10,135,40,295,70,579,100,355,130,351,160,163,190,134,220,70,250,225,280,507,,
11,474,41,245,71,238,101,124,131,175,161,534,191,280,221,494,251,53,281,107,,
12,187,42,92,72,164,102,254,132,418,162,173,192,467,222,155,252,250,282,615,,
13,267,43,549,73,530,103,376,133,131,163,50,193,98,223,615,253,541,283,94,,
14,575,44,407,74,345,104,325,134,303,164,80,194,148,224,115,254,597,284,206,,
15,289,45,305,75,124,105,181,135,89,165,476,195,302,225,646,255,489,285,376,,
16,501,46,113,76,316,106,558,136,309,166,476,196,337,226,604,256,366,286,325,,
17,88,47,440,77,317,107,530,137,403,167,163,197,217,227,217,257,519,287,619,,
18,536,48,332,78,296,108,386,138,34,168,618,198,232,228,45,258,148,288,488,,
19,352,49,323,79,195,109,70,139,630,169,76,199,9,229,180,259,665,289,100,,
20,246,50,111,80,515,110,379,140,65,170,486,200,174,230,110,260,598,290,517,,
21,512,51,397,81,137,111,537,141,637,171,248,201,498,231,481,261,80,291,341,,
22,36,52,464,82,145,112,254,142,51,172,481,202,534,232,551,262,611,292,236,,
23,359,53,168,83,508,113,256,143,277,173,480,203,165,233,385,263,418,293,209,,
24,412,54,685,84,356,114,150,144,73,174,217,204,120,234,543,264,342,294,70,,
25,250,55,457,85,330,115,542,145,385,175,231,205,417,235,455,265,625,295,530,,
26,258,56,408,86,92,116,263,146,169,176,417,206,386,236,215,266,446,296,356,,
27,235,57,244,87,650,117,285,147,178,177,331,207,616,237,565,267,55,297,148,,
28,138,58,476,88,367,118,147,148,445,178,435,208,84,238,537,268,395,298,311,,
29,185,59,413,89,95,119,324,149,114,179,562,209,100,239,480,269,180,299,23,,
30,331,60,58,90,330,120,283,150,342,180,500,210,62,240,372,270,394,300,421,,
Centre:,270706,KANACHUR,PUBLIC,SCHOOL,DERALAKATTE,MANGALORE,"KK,",KANACHUR,PUBLIC,SCHOOL,UNIVERSITY,ROAD,DERALAKATTE,MANGALORE,"KARNATAKA,",NEET,(UG),2024,Page,No.,2
MANGALURU,"(MANGALORE),",KARNATAKA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,252,331,90,361,361,391,603,421,297,451,325,481,220,,,,,,,,
302,131,332,256,362,425,392,521,422,245,452,371,482,455,,,,,,,,
303,454,333,619,363,351,393,568,423,468,453,214,483,364,,,,,,,,
304,74,334,346,364,76,394,334,424,263,454,372,484,430,,,,,,,,
305,250,335,141,365,362,395,257,425,388,455,171,,,,,,,,,,
306,469,336,627,366,436,396,180,426,394,456,597,,,,,,,,,,
307,528,337,175,367,241,397,111,427,165,457,85,,,,,,,,,,
308,237,338,482,368,353,398,70,428,220,458,115,,,,,,,,,,
309,148,339,403,369,175,399,434,429,402,459,374,,,,,,,,,,
310,405,340,174,370,399,400,413,430,278,460,145,,,,,,,,,,
311,469,341,432,371,91,401,97,431,98,461,68,,,,,,,,,,
312,145,342,513,372,279,402,165,432,551,462,481,,,,,,,,,,
313,91,343,233,373,533,403,428,433,219,463,88,,,,,,,,,,
314,212,344,342,374,311,404,507,434,574,464,135,,,,,,,,,,
315,284,345,510,375,530,405,427,435,199,465,159,,,,,,,,,,
316,554,346,401,376,486,406,519,436,170,466,160,,,,,,,,,,
317,215,347,569,377,575,407,100,437,486,467,55,,,,,,,,,,
318,21,348,148,378,155,408,307,438,138,468,445,,,,,,,,,,
319,264,349,101,379,420,409,79,439,169,469,15,,,,,,,,,,
320,205,350,361,380,423,410,287,440,478,470,514,,,,,,,,,,
321,190,351,123,381,497,411,162,441,79,471,583,,,,,,,,,,
322,104,352,364,382,384,412,420,442,203,472,247,,,,,,,,,,
323,81,353,456,383,328,413,529,443,252,473,572,,,,,,,,,,
324,609,354,81,384,55,414,356,444,455,474,332,,,,,,,,,,
325,481,355,121,385,564,415,233,445,183,475,437,,,,,,,,,,
326,30,356,526,386,579,416,651,446,131,476,613,,,,,,,,,,
327,518,357,352,387,538,417,153,447,366,477,256,,,,,,,,,,
328,367,358,558,388,521,418,623,448,424,478,292,,,,,,,,,,
329,289,359,287,389,368,419,388,449,381,479,224,,,,,,,,,,
330,520,360,317,390,202,420,421,450,116,480,175,,,,,,,,,,
