0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,
1,17,31,66,61,60,91,58,121,129,151,268,181,172,211,167,241,111,271,83,
2,176,32,96,62,473,92,280,122,126,152,421,182,88,212,45,242,41,272,334,
3,184,33,412,63,79,93,687,123,224,153,95,183,137,213,192,243,195,273,600,
4,10,34,135,64,373,94,220,124,103,154,176,184,48,214,232,244,63,274,656,
5,47,35,627,65,138,95,43,125,85,155,135,185,75,215,296,245,182,275,100,
6,124,36,69,66,322,96,320,126,6,156,91,186,180,216,163,246,521,276,62,
7,584,37,123,67,530,97,83,127,679,157,84,187,73,217,234,247,84,277,195,
8,688,38,176,68,30,98,289,128,93,158,369,188,309,218,184,248,65,278,512,
9,598,39,682,69,181,99,278,129,668,159,119,189,45,219,230,249,56,279,111,
10,497,40,187,70,601,100,180,130,163,160,65,190,314,220,297,250,465,280,563,
11,253,41,35,71,324,101,607,131,55,161,318,191,222,221,130,251,619,281,53,
12,423,42,523,72,258,102,146,132,171,162,75,192,35,222,178,252,135,282,87,
13,50,43,448,73,592,103,84,133,461,163,93,193,40,223,349,253,150,283,685,
14,256,44,110,74,176,104,195,134,104,164,24,194,107,224,632,254,247,284,25,
15,446,45,54,75,119,105,705,135,239,165,151,195,159,225,117,255,292,285,665,
16,200,46,71,76,106,106,336,136,120,166,77,196,90,226,35,256,292,286,68,
17,95,47,78,77,112,107,207,137,95,167,280,197,306,227,361,257,45,287,78,
18,110,48,153,78,41,108,535,138,201,168,65,198,646,228,565,258,406,288,158,
19,410,49,123,79,178,109,567,139,384,169,342,199,420,229,33,259,297,289,113,
20,297,50,100,80,490,110,333,140,38,170,31,200,68,230,107,260,60,290,363,
21,527,51,613,81,303,111,95,141,622,171,230,201,241,231,1,261,446,291,440,
22,110,52,123,82,41,112,353,142,6,172,117,202,99,232,259,262,537,292,129,
23,457,53,434,83,171,113,265,143,344,173,26,203,379,233,103,263,519,293,113,
24,380,54,145,84,513,114,128,144,233,174,151,204,260,234,65,264,224,294,167,
25,354,55,113,85,319,115,181,145,443,175,632,205,69,235,248,265,531,295,548,
26,620,56,141,86,76,116,48,146,46,176,510,206,368,236,77,266,67,296,423,
27,677,57,166,87,454,117,108,147,43,177,62,207,182,237,56,267,457,297,210,
28,-5,58,365,88,404,118,633,148,179,178,153,208,168,238,147,268,593,298,73,
29,111,59,165,89,47,119,645,149,59,179,68,209,41,239,71,269,160,299,39,
30,441,60,181,90,80,120,165,150,489,180,80,210,96,240,268,270,200,300,82,
Centre:,360505,SRI,SRI,"UNIVERSITY,",SRI,SRI,VIHAR,WARD,NO.,3,GODI,"SAHI,","CUTTACK,",ODISHA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
301,491,331,105,361,154,391,289,421,76,451,489,481,56,511,236,541,100,,,
302,22,332,162,362,74,392,275,422,75,452,92,482,371,512,144,542,72,,,
303,246,333,50,363,12,393,177,423,285,453,126,483,159,513,587,543,20,,,
304,437,334,17,364,58,394,61,424,315,454,34,484,121,514,75,544,21,,,
305,493,335,313,365,325,395,104,425,195,455,80,485,180,515,247,545,105,,,
306,445,336,92,366,49,396,293,426,585,456,554,486,273,516,132,546,205,,,
307,516,337,197,367,504,397,230,427,30,457,314,487,174,517,44,547,174,,,
308,88,338,348,368,60,398,28,428,271,458,207,488,287,518,146,548,371,,,
309,58,339,287,369,175,399,113,429,537,459,97,489,148,519,65,549,237,,,
310,462,340,582,370,184,400,94,430,636,460,55,490,97,520,85,550,92,,,
311,78,341,127,371,611,401,160,431,413,461,169,491,368,521,602,551,600,,,
312,169,342,26,372,74,402,60,432,176,462,615,492,110,522,419,552,45,,,
313,304,343,241,373,390,403,116,433,115,463,460,493,140,523,40,553,523,,,
314,128,344,371,374,375,404,555,434,381,464,386,494,45,524,143,554,296,,,
315,318,345,45,375,102,405,59,435,92,465,40,495,77,525,196,,,,,
316,380,346,323,376,79,406,65,436,182,466,48,496,74,526,232,,,,,
317,360,347,129,377,94,407,44,437,582,467,295,497,409,527,585,,,,,
318,266,348,114,378,87,408,57,438,104,468,661,498,46,528,138,,,,,
319,55,349,46,379,165,409,140,439,143,469,69,499,201,529,624,,,,,
320,636,350,238,380,290,410,110,440,43,470,83,500,137,530,565,,,,,
321,229,351,62,381,192,411,179,441,228,471,137,501,149,531,523,,,,,
322,407,352,120,382,511,412,127,442,57,472,186,502,236,532,96,,,,,
323,70,353,438,383,56,413,104,443,156,473,144,503,149,533,434,,,,,
324,105,354,547,384,440,414,163,444,16,474,81,504,153,534,226,,,,,
325,125,355,153,385,130,415,83,445,102,475,448,505,118,535,290,,,,,
326,110,356,92,386,427,416,14,446,62,476,70,506,180,536,122,,,,,
327,85,357,156,387,185,417,209,447,35,477,124,507,187,537,100,,,,,
328,233,358,45,388,148,418,352,448,95,478,102,508,416,538,423,,,,,
329,213,359,55,389,546,419,234,449,568,479,273,509,511,539,475,,,,,
330,228,360,155,390,72,420,396,450,24,480,184,510,282,540,410,,,,,
