0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
"BANGALORE-560043,",BENGALURU-,"URBAN,",KARNATAKA,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,236,31,464,61,278,91,543,121,179,151,111,181,60,211,65
2,345,32,466,62,290,92,515,122,137,152,270,182,380,212,299
3,269,33,265,63,90,93,435,123,211,153,454,183,240,213,127
4,106,34,68,64,200,94,299,124,145,154,346,184,90,214,87
5,680,35,352,65,141,95,546,125,641,155,212,185,76,215,234
6,406,36,163,66,495,96,477,126,315,156,77,186,134,216,415
7,93,37,105,67,482,97,267,127,220,157,302,187,51,217,381
8,625,38,38,68,148,98,336,128,254,158,120,188,25,218,148
9,85,39,239,69,448,99,260,129,215,159,362,189,634,219,516
10,160,40,105,70,120,100,524,130,158,160,175,190,410,220,26
11,380,41,310,71,74,101,63,131,245,161,557,191,388,221,503
12,85,42,317,72,289,102,534,132,186,162,585,192,108,222,247
13,154,43,373,73,421,103,263,133,567,163,482,193,392,223,105
14,556,44,129,74,120,104,277,134,113,164,655,194,588,224,374
15,454,45,164,75,149,105,601,135,-25,165,152,195,130,225,349
16,370,46,98,76,72,106,188,136,76,166,536,196,232,226,148
17,108,47,511,77,461,107,517,137,199,167,152,197,122,227,313
18,76,48,185,78,444,108,479,138,240,168,78,198,600,228,130
19,366,49,335,79,181,109,96,139,556,169,308,199,110,229,172
20,84,50,110,80,60,110,20,140,51,170,315,200,372,,
21,321,51,78,81,471,111,216,141,75,171,185,201,388,,
22,80,52,262,82,129,112,373,142,157,172,135,202,274,,
23,449,53,137,83,60,113,611,143,205,173,77,203,263,,
24,180,54,631,84,65,114,571,144,155,174,292,204,375,,
25,384,55,117,85,148,115,470,145,170,175,660,205,193,,
26,83,56,118,86,585,116,376,146,210,176,56,206,124,,
27,288,57,280,87,123,117,515,147,178,177,280,207,130,,
28,450,58,219,88,396,118,85,148,181,178,103,208,198,,
29,249,59,247,89,105,119,143,149,647,179,114,209,299,,
30,150,60,157,90,200,120,154,150,460,180,323,210,215,,
