0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,132,31,299,61,85,91,575,121,308,151,498,181,54,211,66,241,144
2,513,32,469,62,86,92,508,122,165,152,320,182,556,212,516,242,557
3,131,33,584,63,240,93,599,123,399,153,451,183,522,213,156,243,522
4,155,34,505,64,386,94,240,124,220,154,220,184,156,214,301,244,135
5,61,35,445,65,505,95,55,125,351,155,103,185,271,215,50,245,128
6,88,36,197,66,158,96,248,126,88,156,365,186,287,216,240,246,313
7,491,37,123,67,549,97,489,127,481,157,312,187,550,217,228,247,92
8,613,38,119,68,230,98,183,128,433,158,120,188,397,218,592,248,331
9,475,39,254,69,24,99,150,129,342,159,172,189,456,219,331,249,481
10,168,40,657,70,496,100,129,130,563,160,223,190,182,220,574,250,444
11,228,41,198,71,186,101,158,131,389,161,573,191,349,221,485,251,86
12,520,42,498,72,349,102,287,132,89,162,123,192,335,222,82,252,56
13,99,43,271,73,258,103,372,133,148,163,110,193,78,223,583,253,111
14,91,44,370,74,325,104,613,134,413,164,196,194,407,224,342,254,379
15,262,45,70,75,387,105,271,135,555,165,493,195,551,225,252,255,166
16,166,46,366,76,315,106,103,136,124,166,640,196,540,226,55,256,446
17,265,47,73,77,120,107,353,137,116,167,429,197,120,227,133,257,482
18,60,48,436,78,509,108,465,138,64,168,239,198,339,228,67,258,305
19,60,49,411,79,51,109,94,139,206,169,251,199,502,229,324,259,25
20,405,50,76,80,465,110,127,140,389,170,429,200,155,230,265,,
21,593,51,376,81,97,111,104,141,355,171,288,201,322,231,193,,
22,82,52,141,82,81,112,378,142,259,172,311,202,491,232,286,,
23,57,53,607,83,88,113,415,143,653,173,467,203,263,233,407,,
24,349,54,81,84,188,114,130,144,126,174,174,204,169,234,181,,
25,70,55,320,85,492,115,299,145,488,175,341,205,214,235,104,,
26,606,56,555,86,189,116,537,146,302,176,237,206,521,236,167,,
27,133,57,74,87,404,117,81,147,555,177,359,207,69,237,318,,
28,321,58,385,88,243,118,360,148,179,178,438,208,366,238,541,,
29,680,59,53,89,195,119,262,149,316,179,60,209,83,239,280,,
30,463,60,242,90,527,120,17,150,459,180,412,210,225,240,53,,
