0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,175,31,532,61,333,91,124,121,110,151,301,181,423,211,551,241,120,271,19,,,,,,,,,
2,69,32,163,62,385,92,440,122,148,152,62,182,256,212,374,242,86,272,342,,,,,,,,,
3,565,33,172,63,269,93,180,123,336,153,269,183,442,213,365,243,487,273,378,,,,,,,,,
4,349,34,487,64,322,94,121,124,396,154,38,184,466,214,181,244,369,274,44,,,,,,,,,
5,438,35,29,65,102,95,91,125,414,155,171,185,385,215,80,245,404,275,75,,,,,,,,,
6,149,36,65,66,90,96,45,126,162,156,69,186,417,216,374,246,98,276,263,,,,,,,,,
7,342,37,284,67,124,97,474,127,-1,157,95,187,496,217,434,247,170,277,275,,,,,,,,,
8,508,38,419,68,236,98,142,128,25,158,86,188,341,218,141,248,136,278,400,,,,,,,,,
9,148,39,438,69,374,99,76,129,484,159,541,189,193,219,322,249,127,279,480,,,,,,,,,
10,88,40,199,70,366,100,350,130,586,160,505,190,336,220,239,250,486,280,389,,,,,,,,,
11,154,41,133,71,429,101,399,131,373,161,380,191,382,221,38,251,403,281,411,,,,,,,,,
12,171,42,291,72,60,102,145,132,611,162,177,192,529,222,66,252,381,282,383,,,,,,,,,
13,106,43,66,73,286,103,525,133,136,163,320,193,142,223,89,253,508,283,477,,,,,,,,,
14,154,44,39,74,389,104,70,134,5,164,142,194,30,224,54,254,112,284,286,,,,,,,,,
15,70,45,59,75,165,105,76,135,218,165,323,195,265,225,118,255,610,285,267,,,,,,,,,
16,551,46,404,76,414,106,661,136,324,166,230,196,429,226,454,256,128,286,57,,,,,,,,,
17,473,47,457,77,422,107,328,137,25,167,118,197,327,227,214,257,142,287,320,,,,,,,,,
18,85,48,244,78,377,108,359,138,123,168,377,198,475,228,132,258,548,288,132,,,,,,,,,
19,75,49,359,79,86,109,370,139,254,169,429,199,542,229,151,259,273,289,637,,,,,,,,,
20,430,50,419,80,229,110,315,140,119,170,585,200,263,230,462,260,254,290,471,,,,,,,,,
21,136,51,372,81,262,111,92,141,275,171,473,201,452,231,451,261,504,291,330,,,,,,,,,
22,172,52,488,82,390,112,135,142,301,172,416,202,113,232,243,262,528,292,362,,,,,,,,,
23,169,53,408,83,165,113,220,143,498,173,173,203,230,233,398,263,422,293,433,,,,,,,,,
24,378,54,373,84,218,114,270,144,56,174,395,204,170,234,240,264,140,294,140,,,,,,,,,
25,279,55,122,85,65,115,97,145,391,175,368,205,527,235,302,265,464,295,89,,,,,,,,,
26,186,56,55,86,53,116,454,146,188,176,342,206,107,236,141,266,611,296,537,,,,,,,,,
27,538,57,138,87,133,117,524,147,128,177,349,207,477,237,99,267,477,297,447,,,,,,,,,
28,393,58,234,88,150,118,158,148,142,178,425,208,538,238,243,268,354,298,253,,,,,,,,,
29,87,59,276,89,131,119,179,149,436,179,207,209,116,239,406,269,67,299,166,,,,,,,,,
30,18,60,296,90,320,120,195,150,178,180,72,210,557,240,188,270,350,300,73,,,,,,,,,
Centre:,420804,G,PULLA,REDDY,MEM,"SCHOOL,","9-118/1,",SAI,BABA,TEMPLE,LANE,LALITHA,"NAGAR,",DILSUKH,NAGAR,",",RANGA,"REDDY,",TELANGANA,-,"500060,","HAYATHNAGAR,",NEET,(UG),2024,Page,No.,2
TELANGANA,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,
301,106,331,388,361,630,391,636,421,380,451,359,481,394,,,,,,,,,,,,,,,
302,40,332,151,362,462,392,589,422,551,452,160,482,151,,,,,,,,,,,,,,,
303,233,333,374,363,94,393,225,423,235,453,323,483,563,,,,,,,,,,,,,,,
304,51,334,536,364,174,394,166,424,112,454,439,484,374,,,,,,,,,,,,,,,
305,204,335,85,365,288,395,196,425,680,455,324,485,130,,,,,,,,,,,,,,,
306,237,336,319,366,405,396,572,426,156,456,410,486,49,,,,,,,,,,,,,,,
307,594,337,441,367,199,397,406,427,60,457,307,487,304,,,,,,,,,,,,,,,
308,174,338,534,368,272,398,315,428,107,458,125,488,39,,,,,,,,,,,,,,,
309,199,339,407,369,321,399,231,429,353,459,495,489,307,,,,,,,,,,,,,,,
310,387,340,183,370,275,400,451,430,124,460,291,490,438,,,,,,,,,,,,,,,
311,596,341,332,371,114,401,414,431,454,461,125,491,166,,,,,,,,,,,,,,,
312,647,342,200,372,174,402,257,432,253,462,43,492,439,,,,,,,,,,,,,,,
313,51,343,173,373,108,403,310,433,366,463,135,493,106,,,,,,,,,,,,,,,
314,317,344,145,374,210,404,120,434,344,464,91,494,448,,,,,,,,,,,,,,,
315,35,345,91,375,318,405,275,435,101,465,337,495,340,,,,,,,,,,,,,,,
316,277,346,470,376,6,406,253,436,368,466,80,496,310,,,,,,,,,,,,,,,
317,167,347,160,377,504,407,60,437,341,467,248,497,160,,,,,,,,,,,,,,,
318,75,348,264,378,292,408,234,438,84,468,521,,,,,,,,,,,,,,,,,
319,20,349,215,379,45,409,125,439,43,469,13,,,,,,,,,,,,,,,,,
320,229,350,368,380,556,410,133,440,446,470,419,,,,,,,,,,,,,,,,,
321,145,351,57,381,408,411,85,441,146,471,264,,,,,,,,,,,,,,,,,
322,448,352,478,382,476,412,50,442,172,472,183,,,,,,,,,,,,,,,,,
323,414,353,235,383,300,413,598,443,380,473,399,,,,,,,,,,,,,,,,,
324,350,354,144,384,561,414,367,444,70,474,377,,,,,,,,,,,,,,,,,
325,307,355,255,385,614,415,171,445,407,475,210,,,,,,,,,,,,,,,,,
326,539,356,115,386,648,416,73,446,497,476,115,,,,,,,,,,,,,,,,,
327,386,357,131,387,338,417,387,447,183,477,290,,,,,,,,,,,,,,,,,
328,232,358,356,388,492,418,455,448,331,478,184,,,,,,,,,,,,,,,,,
329,39,359,464,389,180,419,176,449,278,479,74,,,,,,,,,,,,,,,,,
330,-13,360,324,390,317,420,344,450,209,480,306,,,,,,,,,,,,,,,,,
