0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,99,31,129,61,294,91,387,121,367,151,114,181,43,211,329
2,200,32,112,62,131,92,397,122,84,152,98,182,417,212,86
3,105,33,165,63,182,93,140,123,119,153,202,183,488,213,173
4,98,34,28,64,495,94,113,124,612,154,225,184,173,214,155
5,38,35,57,65,70,95,138,125,146,155,326,185,234,215,205
6,97,36,124,66,568,96,78,126,176,156,115,186,97,216,110
7,284,37,130,67,206,97,224,127,433,157,171,187,222,217,188
8,150,38,92,68,192,98,269,128,96,158,67,188,60,218,110
9,290,39,120,69,161,99,204,129,207,159,85,189,226,219,167
10,238,40,270,70,29,100,431,130,218,160,441,190,274,220,179
11,281,41,119,71,237,101,168,131,50,161,676,191,260,221,222
12,113,42,123,72,134,102,445,132,644,162,175,192,67,222,99
13,132,43,149,73,246,103,108,133,354,163,344,193,560,223,610
14,246,44,110,74,49,104,516,134,189,164,138,194,103,224,81
15,135,45,667,75,77,105,60,135,110,165,114,195,268,225,193
16,407,46,79,76,100,106,378,136,100,166,90,196,605,226,626
17,276,47,533,77,160,107,27,137,142,167,75,197,227,,
18,87,48,140,78,241,108,254,138,94,168,112,198,229,,
19,292,49,163,79,186,109,545,139,306,169,99,199,132,,
20,125,50,115,80,561,110,477,140,151,170,272,200,142,,
21,121,51,183,81,467,111,120,141,13,171,104,201,126,,
22,359,52,93,82,597,112,106,142,130,172,262,202,376,,
23,98,53,423,83,565,113,210,143,271,173,143,203,192,,
24,36,54,120,84,29,114,9,144,167,174,192,204,276,,
25,122,55,90,85,135,115,209,145,90,175,192,205,123,,
26,277,56,35,86,74,116,192,146,381,176,113,206,193,,
27,70,57,546,87,477,117,487,147,205,177,240,207,137,,
28,558,58,106,88,147,118,504,148,194,178,506,208,219,,
29,154,59,196,89,288,119,136,149,89,179,85,209,347,,
30,108,60,336,90,214,120,158,150,207,180,228,210,397,,
