0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
"MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,59,31,124,61,290,91,33,121,45,151,304,181,266,211,353,241,469,271,172,,,,,,,
2,631,32,562,62,100,92,153,122,125,152,84,182,679,212,183,242,485,272,171,,,,,,,
3,657,33,256,63,155,93,155,123,64,153,149,183,615,213,302,243,420,273,98,,,,,,,
4,257,34,200,64,90,94,211,124,65,154,128,184,359,214,80,244,143,274,55,,,,,,,
5,93,35,277,65,399,95,284,125,650,155,75,185,225,215,97,245,96,275,131,,,,,,,
6,324,36,578,66,66,96,182,126,69,156,140,186,104,216,80,246,296,276,50,,,,,,,
7,163,37,578,67,417,97,32,127,396,157,87,187,327,217,196,247,32,277,225,,,,,,,
8,598,38,146,68,539,98,571,128,62,158,419,188,430,218,103,248,210,278,173,,,,,,,
9,218,39,185,69,35,99,76,129,350,159,231,189,446,219,408,249,80,279,370,,,,,,,
10,130,40,425,70,602,100,79,130,312,160,128,190,289,220,112,250,520,280,195,,,,,,,
11,308,41,70,71,257,101,196,131,195,161,84,191,485,221,33,251,118,281,45,,,,,,,
12,513,42,259,72,198,102,77,132,54,162,477,192,338,222,576,252,245,282,300,,,,,,,
13,78,43,112,73,71,103,341,133,84,163,289,193,651,223,150,253,624,283,49,,,,,,,
14,548,44,143,74,150,104,129,134,71,164,136,194,362,224,45,254,347,284,66,,,,,,,
15,62,45,169,75,176,105,325,135,563,165,183,195,104,225,290,255,305,285,52,,,,,,,
16,111,46,61,76,73,106,70,136,109,166,65,196,109,226,396,256,80,286,76,,,,,,,
17,58,47,292,77,31,107,95,137,206,167,670,197,103,227,271,257,185,287,76,,,,,,,
18,265,48,70,78,260,108,680,138,94,168,443,198,182,228,663,258,230,288,597,,,,,,,
19,339,49,251,79,89,109,146,139,246,169,12,199,239,229,102,259,619,289,435,,,,,,,
20,71,50,190,80,87,110,101,140,93,170,144,200,36,230,550,260,328,290,144,,,,,,,
21,182,51,179,81,59,111,445,141,167,171,92,201,115,231,225,261,61,291,70,,,,,,,
22,52,52,466,82,509,112,55,142,117,172,107,202,287,232,197,262,258,292,95,,,,,,,
23,124,53,277,83,108,113,617,143,76,173,274,203,261,233,469,263,87,293,524,,,,,,,
24,40,54,126,84,60,114,88,144,386,174,119,204,265,234,-7,264,81,294,354,,,,,,,
25,347,55,45,85,305,115,267,145,49,175,611,205,93,235,130,265,322,295,537,,,,,,,
26,140,56,139,86,65,116,155,146,276,176,69,206,105,236,128,266,524,296,145,,,,,,,
27,115,57,35,87,45,117,70,147,38,177,259,207,69,237,182,267,99,297,104,,,,,,,
28,30,58,63,88,60,118,46,148,514,178,65,208,126,238,356,268,568,298,341,,,,,,,
29,47,59,206,89,287,119,81,149,670,179,192,209,36,239,27,269,457,299,368,,,,,,,
30,142,60,218,90,265,120,439,150,414,180,50,210,281,240,355,270,71,300,59,,,,,,,
Centre:,311033,M,CT,RAJIV,GANDHI,INSTITUTE,OF,"TECHNOLOGY,",RAJIV,GANDHI,INSTITUTE,OF,TECHNOLOGY,JUHU,VERSOVA,LINK,"ROAD,BEHIND",HDFC,BANK,"VERSOVA,,",NEET,(UG),2024,Page,No.,2
"MUMBAI,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,74,331,56,361,171,391,271,,,,,,,,,,,,,,,,,,,
302,528,332,214,362,115,392,618,,,,,,,,,,,,,,,,,,,
303,85,333,199,363,66,393,56,,,,,,,,,,,,,,,,,,,
304,127,334,117,364,583,394,116,,,,,,,,,,,,,,,,,,,
305,258,335,283,365,204,395,431,,,,,,,,,,,,,,,,,,,
306,182,336,411,366,166,396,86,,,,,,,,,,,,,,,,,,,
307,550,337,70,367,42,397,287,,,,,,,,,,,,,,,,,,,
308,163,338,14,368,424,398,411,,,,,,,,,,,,,,,,,,,
309,80,339,366,369,122,399,104,,,,,,,,,,,,,,,,,,,
310,431,340,405,370,138,400,330,,,,,,,,,,,,,,,,,,,
311,155,341,59,371,119,401,168,,,,,,,,,,,,,,,,,,,
312,115,342,367,372,164,402,82,,,,,,,,,,,,,,,,,,,
313,-4,343,138,373,229,,,,,,,,,,,,,,,,,,,,,
314,41,344,327,374,46,,,,,,,,,,,,,,,,,,,,,
315,103,345,71,375,514,,,,,,,,,,,,,,,,,,,,,
316,562,346,122,376,199,,,,,,,,,,,,,,,,,,,,,
317,80,347,348,377,87,,,,,,,,,,,,,,,,,,,,,
318,139,348,64,378,68,,,,,,,,,,,,,,,,,,,,,
319,15,349,413,379,58,,,,,,,,,,,,,,,,,,,,,
320,338,350,411,380,348,,,,,,,,,,,,,,,,,,,,,
321,555,351,96,381,376,,,,,,,,,,,,,,,,,,,,,
322,49,352,60,382,61,,,,,,,,,,,,,,,,,,,,,
323,134,353,181,383,138,,,,,,,,,,,,,,,,,,,,,
324,86,354,127,384,87,,,,,,,,,,,,,,,,,,,,,
325,658,355,241,385,152,,,,,,,,,,,,,,,,,,,,,
326,114,356,219,386,213,,,,,,,,,,,,,,,,,,,,,
327,86,357,92,387,470,,,,,,,,,,,,,,,,,,,,,
328,188,358,400,388,179,,,,,,,,,,,,,,,,,,,,,
329,110,359,521,389,63,,,,,,,,,,,,,,,,,,,,,
330,169,360,202,390,374,,,,,,,,,,,,,,,,,,,,,
