0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
WEST,BENGAL,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,173,31,122,61,247,91,74,121,526,151,209,181,233,211,609,241,90
2,191,32,34,62,88,92,416,122,104,152,120,182,445,212,171,242,94
3,124,33,320,63,178,93,114,123,66,153,133,183,650,213,489,243,-15
4,305,34,656,64,74,94,-14,124,121,154,50,184,114,214,80,244,273
5,278,35,199,65,50,95,482,125,160,155,84,185,396,215,83,245,345
6,76,36,375,66,306,96,441,126,142,156,111,186,107,216,73,246,58
7,55,37,179,67,85,97,53,127,451,157,429,187,47,217,60,247,232
8,70,38,137,68,175,98,304,128,45,158,60,188,616,218,70,248,166
9,220,39,100,69,15,99,456,129,96,159,240,189,116,219,196,249,169
10,142,40,75,70,68,100,247,130,102,160,116,190,309,220,9,250,168
11,306,41,28,71,75,101,46,131,130,161,62,191,44,221,80,251,570
12,57,42,286,72,185,102,518,132,162,162,162,192,370,222,138,252,160
13,66,43,223,73,132,103,366,133,515,163,148,193,315,223,76,253,222
14,346,44,101,74,-6,104,77,134,537,164,90,194,39,224,547,254,449
15,49,45,95,75,110,105,170,135,95,165,59,195,62,225,589,255,212
16,101,46,127,76,106,106,221,136,87,166,20,196,64,226,174,256,363
17,70,47,303,77,55,107,93,137,25,167,539,197,369,227,98,257,509
18,392,48,211,78,199,108,516,138,44,168,33,198,179,228,158,258,88
19,501,49,52,79,319,109,396,139,212,169,110,199,304,229,438,259,199
20,188,50,98,80,115,110,185,140,285,170,634,200,179,230,521,260,505
21,59,51,79,81,304,111,78,141,65,171,51,201,380,231,90,261,97
22,252,52,55,82,223,112,31,142,549,172,91,202,126,232,96,262,246
23,104,53,41,83,217,113,387,143,68,173,111,203,87,233,445,263,210
24,155,54,486,84,66,114,476,144,206,174,53,204,95,234,72,264,403
25,35,55,205,85,64,115,72,145,180,175,84,205,110,235,482,265,291
26,62,56,392,86,349,116,59,146,77,176,228,206,165,236,492,266,387
27,477,57,387,87,108,117,318,147,39,177,306,207,69,237,281,267,302
28,47,58,62,88,148,118,512,148,132,178,143,208,121,238,116,268,40
29,49,59,55,89,189,119,85,149,162,179,154,209,91,239,30,,
30,114,60,571,90,126,120,86,150,537,180,133,210,44,240,41,,
