0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
"KARNATAKA,","DAVANGERE,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,154,31,617,61,180,91,186,121,145,151,52,181,110,211,96,241,423,271,40,,,,,
2,676,32,172,62,59,92,335,122,251,152,569,182,493,212,37,242,228,272,158,,,,,
3,370,33,122,63,442,93,65,123,425,153,170,183,172,213,123,243,126,273,85,,,,,
4,374,34,129,64,72,94,564,124,283,154,250,184,65,214,150,244,102,274,256,,,,,
5,127,35,32,65,114,95,174,125,203,155,133,185,152,215,150,245,116,275,135,,,,,
6,478,36,151,66,186,96,85,126,94,156,61,186,565,216,113,246,110,276,81,,,,,
7,16,37,449,67,106,97,9,127,173,157,235,187,387,217,123,247,131,277,87,,,,,
8,454,38,467,68,45,98,100,128,223,158,107,188,135,218,176,248,165,278,198,,,,,
9,100,39,77,69,457,99,67,129,150,159,164,189,572,219,320,249,379,279,251,,,,,
10,200,40,396,70,181,100,347,130,465,160,282,190,127,220,96,250,215,280,110,,,,,
11,473,41,279,71,558,101,270,131,66,161,462,191,122,221,202,251,92,281,55,,,,,
12,137,42,125,72,249,102,112,132,145,162,314,192,363,222,128,252,258,282,347,,,,,
13,193,43,242,73,45,103,126,133,50,163,258,193,42,223,225,253,153,283,310,,,,,
14,210,44,447,74,27,104,135,134,229,164,624,194,315,224,99,254,200,284,361,,,,,
15,173,45,170,75,40,105,90,135,187,165,379,195,179,225,151,255,386,285,197,,,,,
16,49,46,103,76,277,106,112,136,175,166,435,196,150,226,136,256,15,286,414,,,,,
17,88,47,186,77,232,107,277,137,20,167,146,197,430,227,675,257,78,287,133,,,,,
18,451,48,34,78,100,108,256,138,99,168,221,198,293,228,314,258,166,288,101,,,,,
19,110,49,40,79,141,109,239,139,86,169,346,199,171,229,260,259,79,289,147,,,,,
20,108,50,74,80,605,110,115,140,466,170,243,200,514,230,153,260,202,290,9,,,,,
21,258,51,200,81,230,111,100,141,356,171,438,201,258,231,70,261,113,291,91,,,,,
22,57,52,424,82,137,112,105,142,259,172,244,202,162,232,537,262,112,292,93,,,,,
23,251,53,214,83,102,113,433,143,598,173,80,203,106,233,35,263,142,293,139,,,,,
24,131,54,471,84,423,114,172,144,216,174,16,204,197,234,206,264,87,294,238,,,,,
25,110,55,162,85,95,115,428,145,133,175,80,205,417,235,55,265,588,295,14,,,,,
26,196,56,94,86,62,116,576,146,75,176,128,206,88,236,479,266,541,296,457,,,,,
27,242,57,285,87,127,117,374,147,201,177,67,207,230,237,114,267,237,297,34,,,,,
28,376,58,506,88,146,118,78,148,686,178,314,208,177,238,600,268,135,298,62,,,,,
29,74,59,102,89,100,119,217,149,330,179,64,209,248,239,110,269,70,299,502,,,,,
30,96,60,36,90,446,120,297,150,137,180,227,210,145,240,127,270,10,300,143,,,,,
Centre:,270311,SRI,SAI,GURUKULA,RES,SCHOOL,HONNALI,DAVANGERE,"KK,",SRI,SAI,GURUKULA,RESIDENTIAL,SCHOOL,NYAMATHI,ROAD,HONNALI,DAVANGERE,NEET,(UG),2024,Page,No.,2
"KARNATAKA,","DAVANGERE,",KARNATAKA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,80,331,294,361,202,391,199,,,,,,,,,,,,,,,,,
302,464,332,168,362,75,392,103,,,,,,,,,,,,,,,,,
303,222,333,128,363,152,393,269,,,,,,,,,,,,,,,,,
304,307,334,185,364,430,394,62,,,,,,,,,,,,,,,,,
305,231,335,145,365,100,395,179,,,,,,,,,,,,,,,,,
306,100,336,130,366,281,396,208,,,,,,,,,,,,,,,,,
307,399,337,278,367,540,397,108,,,,,,,,,,,,,,,,,
308,143,338,73,368,45,398,95,,,,,,,,,,,,,,,,,
309,94,339,298,369,421,399,305,,,,,,,,,,,,,,,,,
310,145,340,80,370,79,400,52,,,,,,,,,,,,,,,,,
311,376,341,105,371,136,401,254,,,,,,,,,,,,,,,,,
312,615,342,4,372,173,402,141,,,,,,,,,,,,,,,,,
313,367,343,162,373,15,403,120,,,,,,,,,,,,,,,,,
314,36,344,501,374,100,404,74,,,,,,,,,,,,,,,,,
315,77,345,422,375,39,405,65,,,,,,,,,,,,,,,,,
316,357,346,203,376,45,406,93,,,,,,,,,,,,,,,,,
317,95,347,66,377,191,407,352,,,,,,,,,,,,,,,,,
318,245,348,211,378,278,408,594,,,,,,,,,,,,,,,,,
319,70,349,128,379,288,409,279,,,,,,,,,,,,,,,,,
320,131,350,133,380,26,410,272,,,,,,,,,,,,,,,,,
321,122,351,80,381,133,411,215,,,,,,,,,,,,,,,,,
322,180,352,260,382,420,412,205,,,,,,,,,,,,,,,,,
323,66,353,99,383,48,413,365,,,,,,,,,,,,,,,,,
324,344,354,546,384,149,,,,,,,,,,,,,,,,,,,
325,556,355,18,385,68,,,,,,,,,,,,,,,,,,,
326,82,356,127,386,30,,,,,,,,,,,,,,,,,,,
327,105,357,416,387,29,,,,,,,,,,,,,,,,,,,
328,190,358,196,388,309,,,,,,,,,,,,,,,,,,,
329,143,359,570,389,124,,,,,,,,,,,,,,,,,,,
330,77,360,113,390,502,,,,,,,,,,,,,,,,,,,
