0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,66,31,88,61,60,91,20,121,25,151,85,181,89,211,37,241,70,271,74,,,,,,
2,426,32,61,62,59,92,107,122,184,152,140,182,108,212,431,242,155,272,85,,,,,,
3,75,33,72,63,60,93,38,123,64,153,172,183,323,213,93,243,192,273,138,,,,,,
4,421,34,77,64,374,94,155,124,90,154,57,184,43,214,74,244,39,274,95,,,,,,
5,75,35,36,65,103,95,90,125,107,155,124,185,74,215,100,245,101,275,177,,,,,,
6,64,36,87,66,23,96,234,126,79,156,81,186,67,216,24,246,108,276,104,,,,,,
7,95,37,26,67,135,97,192,127,74,157,124,187,68,217,28,247,203,277,46,,,,,,
8,80,38,276,68,103,98,105,128,105,158,129,188,468,218,342,248,40,278,66,,,,,,
9,30,39,40,69,20,99,5,129,488,159,78,189,128,219,66,249,67,279,113,,,,,,
10,568,40,58,70,546,100,95,130,34,160,55,190,79,220,186,250,86,280,72,,,,,,
11,170,41,90,71,9,101,113,131,77,161,176,191,47,221,163,251,51,281,37,,,,,,
12,85,42,65,72,5,102,167,132,305,162,25,192,85,222,59,252,192,282,37,,,,,,
13,262,43,95,73,95,103,26,133,11,163,26,193,91,223,22,253,98,283,80,,,,,,
14,91,44,374,74,257,104,29,134,192,164,204,194,23,224,108,254,58,284,405,,,,,,
15,240,45,29,75,44,105,45,135,685,165,82,195,63,225,539,255,13,285,34,,,,,,
16,45,46,70,76,61,106,46,136,67,166,104,196,45,226,65,256,167,286,127,,,,,,
17,81,47,185,77,180,107,223,137,389,167,41,197,82,227,105,257,367,287,65,,,,,,
18,105,48,25,78,21,108,100,138,37,168,312,198,217,228,51,258,141,288,217,,,,,,
19,103,49,65,79,69,109,85,139,98,169,106,199,190,229,101,259,71,289,66,,,,,,
20,582,50,80,80,433,110,131,140,110,170,20,200,33,230,459,260,49,290,-9,,,,,,
21,75,51,670,81,11,111,136,141,95,171,49,201,215,231,90,261,90,291,66,,,,,,
22,125,52,15,82,75,112,112,142,77,172,67,202,70,232,47,262,285,292,80,,,,,,
23,91,53,43,83,15,113,63,143,89,173,95,203,59,233,73,263,97,293,130,,,,,,
24,56,54,32,84,50,114,67,144,100,174,103,204,25,234,-7,264,32,294,125,,,,,,
25,56,55,104,85,60,115,73,145,190,175,384,205,56,235,76,265,16,295,110,,,,,,
26,254,56,271,86,23,116,102,146,44,176,130,206,24,236,105,266,288,296,90,,,,,,
27,103,57,44,87,94,117,38,147,49,177,92,207,44,237,11,267,55,297,52,,,,,,
28,315,58,104,88,100,118,41,148,37,178,131,208,55,238,47,268,105,298,139,,,,,,
29,85,59,84,89,115,119,20,149,119,179,51,209,91,239,56,269,85,299,101,,,,,,
30,87,60,65,90,344,120,70,150,24,180,145,210,253,240,6,270,265,300,114,,,,,,
Centre:,441405,AGARWAL,PUBLIC,INTER,"COLLEGE,",AGARWAL,PUBLIC,INTER,COLLEGE,VIJAY,LAXMI,NAGAR,NEAR,HEAD,POST,OFFICE,"SITAPUR,","SITAPUR,",UTTAR,NEET,(UG),2024,Page,No.,2
PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,
301,9,331,160,,,,,,,,,,,,,,,,,,,,,,
302,34,332,55,,,,,,,,,,,,,,,,,,,,,,
303,80,333,50,,,,,,,,,,,,,,,,,,,,,,
304,113,334,120,,,,,,,,,,,,,,,,,,,,,,
305,26,335,29,,,,,,,,,,,,,,,,,,,,,,
306,109,336,26,,,,,,,,,,,,,,,,,,,,,,
307,63,337,81,,,,,,,,,,,,,,,,,,,,,,
308,75,338,85,,,,,,,,,,,,,,,,,,,,,,
309,107,339,113,,,,,,,,,,,,,,,,,,,,,,
310,291,340,426,,,,,,,,,,,,,,,,,,,,,,
311,64,341,88,,,,,,,,,,,,,,,,,,,,,,
312,299,342,86,,,,,,,,,,,,,,,,,,,,,,
313,77,343,65,,,,,,,,,,,,,,,,,,,,,,
314,40,344,116,,,,,,,,,,,,,,,,,,,,,,
315,131,345,111,,,,,,,,,,,,,,,,,,,,,,
316,62,346,247,,,,,,,,,,,,,,,,,,,,,,
317,30,347,56,,,,,,,,,,,,,,,,,,,,,,
318,15,348,54,,,,,,,,,,,,,,,,,,,,,,
319,104,349,40,,,,,,,,,,,,,,,,,,,,,,
320,276,350,116,,,,,,,,,,,,,,,,,,,,,,
321,257,351,40,,,,,,,,,,,,,,,,,,,,,,
322,166,352,63,,,,,,,,,,,,,,,,,,,,,,
323,282,353,130,,,,,,,,,,,,,,,,,,,,,,
324,314,354,320,,,,,,,,,,,,,,,,,,,,,,
325,58,,,,,,,,,,,,,,,,,,,,,,,,
326,38,,,,,,,,,,,,,,,,,,,,,,,,
327,46,,,,,,,,,,,,,,,,,,,,,,,,
328,147,,,,,,,,,,,,,,,,,,,,,,,,
329,339,,,,,,,,,,,,,,,,,,,,,,,,
330,88,,,,,,,,,,,,,,,,,,,,,,,,
