0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,265,31,64,61,427,91,128,121,75,151,78,181,122,211,132,241,294,271,187,,,,,,
2,181,32,19,62,39,92,66,122,150,152,92,182,144,212,281,242,327,272,211,,,,,,
3,18,33,113,63,395,93,79,123,58,153,105,183,63,213,244,243,10,273,78,,,,,,
4,553,34,88,64,0,94,198,124,72,154,200,184,30,214,32,244,73,274,93,,,,,,
5,352,35,175,65,646,95,25,125,25,155,78,185,125,215,81,245,145,275,70,,,,,,
6,305,36,39,66,573,96,53,126,17,156,148,186,313,216,134,246,218,276,32,,,,,,
7,200,37,70,67,62,97,172,127,90,157,195,187,93,217,445,247,18,277,65,,,,,,
8,312,38,190,68,456,98,166,128,63,158,264,188,29,218,155,248,335,278,203,,,,,,
9,178,39,254,69,32,99,321,129,62,159,95,189,65,219,20,249,272,279,480,,,,,,
10,25,40,34,70,537,100,291,130,202,160,67,190,331,220,172,250,401,280,3,,,,,,
11,220,41,56,71,309,101,60,131,63,161,50,191,54,221,135,251,57,281,228,,,,,,
12,237,42,208,72,525,102,39,132,236,162,128,192,272,222,464,252,-10,282,338,,,,,,
13,100,43,153,73,343,103,66,133,371,163,28,193,499,223,65,253,109,283,86,,,,,,
14,562,44,597,74,344,104,26,134,304,164,184,194,154,224,-25,254,521,284,110,,,,,,
15,50,45,483,75,404,105,265,135,188,165,300,195,185,225,35,255,56,285,260,,,,,,
16,35,46,76,76,544,106,208,136,208,166,171,196,185,226,331,256,45,286,82,,,,,,
17,74,47,131,77,95,107,89,137,115,167,102,197,278,227,102,257,77,287,317,,,,,,
18,72,48,260,78,191,108,131,138,48,168,231,198,254,228,75,258,95,288,117,,,,,,
19,177,49,79,79,189,109,115,139,144,169,-3,199,85,229,101,259,385,289,233,,,,,,
20,179,50,52,80,17,110,404,140,101,170,35,200,376,230,54,260,216,290,447,,,,,,
21,508,51,246,81,60,111,84,141,325,171,373,201,58,231,237,261,162,291,112,,,,,,
22,5,52,-2,82,178,112,128,142,268,172,81,202,165,232,60,262,35,292,127,,,,,,
23,322,53,42,83,293,113,127,143,502,173,69,203,211,233,361,263,99,293,77,,,,,,
24,128,54,111,84,350,114,47,144,89,174,36,204,55,234,84,264,63,294,184,,,,,,
25,257,55,290,85,80,115,72,145,95,175,490,205,274,235,20,265,250,295,-9,,,,,,
26,369,56,79,86,587,116,67,146,225,176,240,206,165,236,461,266,532,296,73,,,,,,
27,323,57,47,87,190,117,123,147,-5,177,444,207,259,237,173,267,47,297,117,,,,,,
28,147,58,7,88,50,118,108,148,65,178,72,208,69,238,149,268,15,298,25,,,,,,
29,455,59,93,89,156,119,153,149,430,179,336,209,120,239,221,269,21,299,72,,,,,,
30,85,60,240,90,84,120,55,150,42,180,101,210,194,240,199,270,76,300,283,,,,,,
Centre:,310422,UJWALATAI,PAWAR,PRI.,SEC,&,HIGHER,SECONDARY,ENGLISH,"SCHOOL,",GUT,NO,"108,109",NH-211,BEED,HIGHWAY,"NIPANI,",AURANGABAD,"(MR),",NEET,(UG),2024,Page,No.,2
MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,69,331,112,361,219,391,151,421,259,451,33,,,,,,,,,,,,,,
302,330,332,48,362,35,392,102,422,265,452,32,,,,,,,,,,,,,,
303,335,333,47,363,181,393,164,423,160,453,79,,,,,,,,,,,,,,
304,185,334,136,364,84,394,448,424,345,454,27,,,,,,,,,,,,,,
305,60,335,85,365,92,395,206,425,52,455,5,,,,,,,,,,,,,,
306,60,336,24,366,51,396,43,426,235,456,43,,,,,,,,,,,,,,
307,54,337,111,367,296,397,75,427,126,457,274,,,,,,,,,,,,,,
308,448,338,376,368,40,398,18,428,134,458,355,,,,,,,,,,,,,,
309,61,339,222,369,502,399,38,429,81,459,230,,,,,,,,,,,,,,
310,70,340,16,370,155,400,314,430,11,460,167,,,,,,,,,,,,,,
311,222,341,45,371,63,401,0,431,130,461,104,,,,,,,,,,,,,,
312,270,342,611,372,70,402,46,432,37,462,242,,,,,,,,,,,,,,
313,289,343,75,373,39,403,144,433,220,463,115,,,,,,,,,,,,,,
314,324,344,325,374,18,404,567,434,80,464,400,,,,,,,,,,,,,,
315,430,345,79,375,93,405,456,435,120,465,70,,,,,,,,,,,,,,
316,65,346,15,376,28,406,53,436,515,466,110,,,,,,,,,,,,,,
317,435,347,539,377,115,407,37,437,325,467,338,,,,,,,,,,,,,,
318,40,348,150,378,232,408,60,438,357,468,404,,,,,,,,,,,,,,
319,77,349,8,379,425,409,131,439,324,469,269,,,,,,,,,,,,,,
320,405,350,88,380,48,410,120,440,523,470,14,,,,,,,,,,,,,,
321,86,351,437,381,510,411,11,441,119,471,233,,,,,,,,,,,,,,
322,100,352,10,382,169,412,55,442,32,472,131,,,,,,,,,,,,,,
323,38,353,92,383,39,413,157,443,32,,,,,,,,,,,,,,,,
324,177,354,129,384,123,414,90,444,460,,,,,,,,,,,,,,,,
325,62,355,522,385,99,415,190,445,14,,,,,,,,,,,,,,,,
326,326,356,70,386,538,416,226,446,37,,,,,,,,,,,,,,,,
327,16,357,625,387,124,417,235,447,157,,,,,,,,,,,,,,,,
328,39,358,100,388,166,418,327,448,169,,,,,,,,,,,,,,,,
329,338,359,413,389,211,419,110,449,69,,,,,,,,,,,,,,,,
330,274,360,93,390,197,420,236,450,142,,,,,,,,,,,,,,,,
