0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,22,31,101,61,106,91,89,121,332,151,42,181,103,211,285,241,357,271,43,,,
2,147,32,287,62,152,92,164,122,241,152,79,182,230,212,181,242,121,272,70,,,
3,156,33,58,63,526,93,344,123,49,153,334,183,224,213,21,243,96,273,320,,,
4,63,34,251,64,234,94,71,124,115,154,136,184,162,214,295,244,218,274,34,,,
5,116,35,311,65,339,95,114,125,45,155,95,185,89,215,510,245,50,275,66,,,
6,386,36,296,66,51,96,263,126,131,156,105,186,133,216,177,246,87,276,102,,,
7,252,37,192,67,246,97,165,127,319,157,160,187,163,217,220,247,252,277,85,,,
8,147,38,71,68,107,98,81,128,277,158,34,188,35,218,580,248,199,278,395,,,
9,173,39,57,69,205,99,138,129,50,159,193,189,419,219,124,249,83,279,325,,,
10,68,40,68,70,77,100,85,130,46,160,366,190,50,220,208,250,117,280,461,,,
11,35,41,201,71,72,101,86,131,112,161,117,191,94,221,105,251,259,281,537,,,
12,41,42,615,72,428,102,230,132,105,162,446,192,125,222,165,252,165,282,162,,,
13,152,43,117,73,347,103,155,133,244,163,218,193,98,223,99,253,128,283,60,,,
14,106,44,134,74,52,104,107,134,76,164,116,194,117,224,249,254,140,284,226,,,
15,130,45,66,75,111,105,130,135,473,165,11,195,81,225,477,255,303,285,170,,,
16,448,46,55,76,138,106,305,136,75,166,158,196,161,226,100,256,60,286,240,,,
17,212,47,148,77,68,107,271,137,132,167,162,197,53,227,20,257,78,287,333,,,
18,239,48,297,78,507,108,134,138,95,168,193,198,66,228,252,258,579,288,228,,,
19,410,49,247,79,50,109,-87,139,133,169,273,199,72,229,128,259,77,289,349,,,
20,193,50,58,80,166,110,340,140,71,170,320,200,45,230,254,260,79,290,132,,,
21,37,51,145,81,516,111,49,141,204,171,670,201,86,231,68,261,142,291,30,,,
22,280,52,641,82,114,112,202,142,55,172,544,202,595,232,285,262,98,292,98,,,
23,155,53,383,83,49,113,253,143,439,173,40,203,96,233,128,263,227,293,113,,,
24,168,54,163,84,91,114,311,144,196,174,206,204,418,234,220,264,204,294,315,,,
25,179,55,301,85,31,115,242,145,130,175,88,205,440,235,184,265,181,295,191,,,
26,282,56,132,86,56,116,355,146,294,176,9,206,131,236,211,266,31,296,272,,,
27,115,57,59,87,85,117,212,147,90,177,42,207,547,237,178,267,484,297,228,,,
28,110,58,40,88,105,118,80,148,341,178,407,208,103,238,120,268,79,298,239,,,
29,528,59,79,89,319,119,185,149,183,179,74,209,180,239,39,269,60,299,160,,,
30,95,60,326,90,68,120,465,150,51,180,81,210,504,240,90,270,199,300,595,,,
Centre:,272809,ST.,JOSEPHS,SCHOOL,"BHADRAVATHI,",ST.,JOSEPHS,SCHOOL,GANDHI,NAGAR,OLD,TOWN,"BHADRAVATHI,",SHIVAMOGA,"(SHIMOGA),",KARNATAKA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,51,331,95,,,,,,,,,,,,,,,,,,,
302,369,332,120,,,,,,,,,,,,,,,,,,,
303,521,333,170,,,,,,,,,,,,,,,,,,,
304,220,334,34,,,,,,,,,,,,,,,,,,,
305,105,335,110,,,,,,,,,,,,,,,,,,,
306,153,336,105,,,,,,,,,,,,,,,,,,,
307,257,337,137,,,,,,,,,,,,,,,,,,,
308,-25,338,157,,,,,,,,,,,,,,,,,,,
309,328,339,231,,,,,,,,,,,,,,,,,,,
310,55,340,133,,,,,,,,,,,,,,,,,,,
311,33,341,109,,,,,,,,,,,,,,,,,,,
312,143,342,195,,,,,,,,,,,,,,,,,,,
313,427,343,65,,,,,,,,,,,,,,,,,,,
314,234,344,95,,,,,,,,,,,,,,,,,,,
315,70,345,65,,,,,,,,,,,,,,,,,,,
316,183,,,,,,,,,,,,,,,,,,,,,
317,137,,,,,,,,,,,,,,,,,,,,,
318,88,,,,,,,,,,,,,,,,,,,,,
319,70,,,,,,,,,,,,,,,,,,,,,
320,264,,,,,,,,,,,,,,,,,,,,,
321,371,,,,,,,,,,,,,,,,,,,,,
322,148,,,,,,,,,,,,,,,,,,,,,
323,78,,,,,,,,,,,,,,,,,,,,,
324,354,,,,,,,,,,,,,,,,,,,,,
325,185,,,,,,,,,,,,,,,,,,,,,
326,64,,,,,,,,,,,,,,,,,,,,,
327,180,,,,,,,,,,,,,,,,,,,,,
328,85,,,,,,,,,,,,,,,,,,,,,
329,85,,,,,,,,,,,,,,,,,,,,,
330,77,,,,,,,,,,,,,,,,,,,,,
