0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,188,31,163,61,52,91,285,121,455,151,41,181,13
2,20,32,93,62,436,92,245,122,15,152,562,182,661
3,115,33,66,63,132,93,117,123,120,153,352,183,125
4,135,34,71,64,505,94,354,124,116,154,675,184,63
5,100,35,49,65,294,95,120,125,309,155,90,185,151
6,73,36,85,66,30,96,332,126,200,156,297,186,126
7,70,37,100,67,247,97,50,127,336,157,111,187,114
8,38,38,138,68,91,98,55,128,236,158,129,188,206
9,143,39,48,69,66,99,346,129,104,159,201,189,351
10,197,40,50,70,393,100,130,130,311,160,180,190,55
11,130,41,50,71,52,101,75,131,63,161,255,191,172
12,311,42,62,72,92,102,40,132,303,162,383,192,180
13,93,43,170,73,233,103,98,133,63,163,417,193,105
14,-1,44,66,74,242,104,111,134,39,164,108,194,210
15,477,45,60,75,169,105,372,135,288,165,644,195,469
16,130,46,541,76,87,106,55,136,109,166,90,196,64
17,219,47,418,77,344,107,45,137,86,167,78,197,142
18,125,48,190,78,552,108,319,138,169,168,101,198,96
19,274,49,236,79,530,109,75,139,70,169,161,199,25
20,50,50,82,80,173,110,157,140,518,170,166,200,181
21,295,51,565,81,125,111,210,141,77,171,1,201,77
22,284,52,63,82,133,112,27,142,81,172,289,202,175
23,150,53,165,83,76,113,82,143,431,173,107,203,138
24,576,54,216,84,170,114,176,144,247,174,133,204,303
25,2,55,135,85,133,115,142,145,114,175,302,205,314
26,281,56,105,86,488,116,207,146,469,176,244,206,124
27,110,57,348,87,547,117,115,147,99,177,75,207,112
28,309,58,139,88,30,118,549,148,250,178,340,,
29,80,59,100,89,269,119,655,149,238,179,336,,
30,45,60,315,90,124,120,150,150,100,180,129,,
