0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
KANNUR,-,670,"007,","KANNUR,",KERALA,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,303,31,429,61,62,91,563,121,63,151,135,181,131,211,628
2,179,32,292,62,153,92,135,122,164,152,491,182,62,212,131
3,412,33,312,63,399,93,151,123,74,153,370,183,285,213,559
4,78,34,147,64,158,94,608,124,65,154,119,184,158,214,202
5,120,35,85,65,161,95,115,125,73,155,297,185,86,215,249
6,200,36,185,66,328,96,85,126,135,156,89,186,165,216,215
7,232,37,205,67,83,97,158,127,397,157,157,187,140,217,87
8,616,38,123,68,195,98,428,128,434,158,639,188,150,218,677
9,215,39,182,69,49,99,99,129,113,159,521,189,322,219,67
10,110,40,116,70,162,100,266,130,571,160,241,190,130,220,531
11,691,41,104,71,189,101,140,131,202,161,190,191,453,221,358
12,402,42,162,72,220,102,78,132,415,162,120,192,150,222,246
13,133,43,161,73,144,103,68,133,101,163,359,193,197,223,587
14,238,44,154,74,126,104,174,134,390,164,127,194,119,224,570
15,148,45,75,75,217,105,108,135,69,165,202,195,149,225,200
16,241,46,130,76,377,106,170,136,146,166,173,196,655,226,226
17,178,47,115,77,255,107,118,137,204,167,184,197,0,227,200
18,18,48,312,78,150,108,204,138,277,168,160,198,122,228,185
19,178,49,122,79,112,109,327,139,177,169,631,199,352,,
20,435,50,256,80,197,110,383,140,100,170,30,200,110,,
21,45,51,249,81,83,111,408,141,218,171,106,201,297,,
22,105,52,272,82,139,112,64,142,260,172,99,202,80,,
23,112,53,167,83,105,113,525,143,147,173,105,203,140,,
24,378,54,115,84,118,114,418,144,482,174,66,204,97,,
25,107,55,127,85,156,115,131,145,451,175,214,205,214,,
26,85,56,431,86,434,116,160,146,82,176,100,206,538,,
27,125,57,394,87,130,117,45,147,252,177,270,207,592,,
28,345,58,486,88,108,118,221,148,195,178,215,208,489,,
29,209,59,209,89,490,119,579,149,111,179,455,209,121,,
30,540,60,362,90,147,120,346,150,389,180,302,210,80,,
