0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,114,31,85,61,556,91,379,121,140,151,424,181,59,211,466,241,592,271,110,,
2,178,32,260,62,553,92,314,122,33,152,436,182,70,212,95,242,228,272,18,,
3,525,33,185,63,48,93,230,123,202,153,416,183,91,213,239,243,250,273,179,,
4,145,34,384,64,446,94,36,124,266,154,268,184,144,214,394,244,575,274,276,,
5,287,35,79,65,153,95,326,125,170,155,204,185,81,215,108,245,107,275,93,,
6,410,36,186,66,200,96,165,126,98,156,394,186,125,216,63,246,345,276,169,,
7,329,37,138,67,247,97,157,127,70,157,185,187,606,217,426,247,95,277,107,,
8,85,38,55,68,315,98,599,128,468,158,355,188,55,218,326,248,267,278,106,,
9,348,39,444,69,189,99,32,129,431,159,137,189,162,219,137,249,262,279,36,,
10,280,40,112,70,103,100,51,130,493,160,153,190,154,220,245,250,242,280,49,,
11,55,41,125,71,141,101,140,131,529,161,534,191,252,221,161,251,186,281,253,,
12,198,42,15,72,260,102,416,132,601,162,56,192,203,222,58,252,83,282,266,,
13,370,43,176,73,72,103,556,133,128,163,227,193,171,223,100,253,344,283,492,,
14,152,44,62,74,70,104,268,134,233,164,62,194,322,224,247,254,94,284,157,,
15,189,45,127,75,107,105,309,135,517,165,266,195,47,225,242,255,464,285,24,,
16,491,46,472,76,152,106,129,136,447,166,275,196,147,226,129,256,100,286,391,,
17,61,47,351,77,107,107,161,137,148,167,80,197,264,227,100,257,116,287,63,,
18,552,48,175,78,56,108,530,138,108,168,107,198,405,228,528,258,171,288,31,,
19,36,49,137,79,144,109,274,139,342,169,494,199,113,229,35,259,110,289,89,,
20,167,50,89,80,63,110,62,140,158,170,317,200,97,230,227,260,55,290,293,,
21,122,51,117,81,140,111,24,141,320,171,425,201,119,231,261,261,53,291,371,,
22,487,52,312,82,196,112,251,142,81,172,65,202,176,232,321,262,86,292,81,,
23,292,53,409,83,531,113,422,143,85,173,502,203,92,233,86,263,566,293,125,,
24,146,54,55,84,75,114,70,144,174,174,296,204,379,234,443,264,447,294,133,,
25,159,55,133,85,46,115,186,145,152,175,281,205,105,235,72,265,90,295,130,,
26,87,56,243,86,298,116,317,146,250,176,184,206,248,236,141,266,365,296,670,,
27,392,57,114,87,29,117,254,147,340,177,277,207,140,237,107,267,441,297,438,,
28,219,58,120,88,104,118,294,148,124,178,268,208,449,238,252,268,105,298,410,,
29,221,59,43,89,371,119,90,149,251,179,82,209,167,239,104,269,202,299,69,,
30,65,60,413,90,313,120,286,150,652,180,500,210,408,240,52,270,203,300,390,,
Centre:,240102,SEVEN,STAR,INTERNATIONAL,"SCHOOL,",BANI,TEH.,BARSAR,DISTT.,HAMIRPUR,"HP,",HAMIRPUR,"(HP),",HIMACHAL,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,
301,63,331,431,361,343,391,57,421,255,451,43,,,,,,,,,,
302,447,332,294,362,200,392,65,422,359,452,187,,,,,,,,,,
303,200,333,50,363,106,393,219,423,328,453,39,,,,,,,,,,
304,278,334,142,364,413,394,134,424,73,454,59,,,,,,,,,,
305,676,335,379,365,19,395,334,425,242,455,202,,,,,,,,,,
306,202,336,50,366,139,396,338,426,112,456,370,,,,,,,,,,
307,248,337,92,367,110,397,115,427,389,457,130,,,,,,,,,,
308,115,338,206,368,108,398,75,428,301,458,362,,,,,,,,,,
309,109,339,78,369,208,399,256,429,83,459,75,,,,,,,,,,
310,264,340,71,370,327,400,634,430,74,460,75,,,,,,,,,,
311,160,341,302,371,128,401,497,431,187,461,32,,,,,,,,,,
312,41,342,107,372,453,402,186,432,431,462,68,,,,,,,,,,
313,60,343,277,373,453,403,169,433,624,463,260,,,,,,,,,,
314,105,344,20,374,610,404,117,434,498,464,301,,,,,,,,,,
315,75,345,179,375,113,405,6,435,492,465,535,,,,,,,,,,
316,384,346,307,376,90,406,325,436,54,466,253,,,,,,,,,,
317,227,347,254,377,125,407,166,437,97,467,125,,,,,,,,,,
318,248,348,348,378,65,408,374,438,221,468,40,,,,,,,,,,
319,396,349,30,379,151,409,78,439,78,469,71,,,,,,,,,,
320,73,350,129,380,500,410,95,440,329,470,181,,,,,,,,,,
321,328,351,478,381,342,411,190,441,148,471,89,,,,,,,,,,
322,180,352,372,382,44,412,200,442,191,,,,,,,,,,,,
323,221,353,277,383,152,413,562,443,80,,,,,,,,,,,,
324,70,354,443,384,153,414,231,444,660,,,,,,,,,,,,
325,395,355,236,385,125,415,13,445,30,,,,,,,,,,,,
326,204,356,245,386,105,416,184,446,181,,,,,,,,,,,,
327,63,357,95,387,75,417,492,447,68,,,,,,,,,,,,
328,427,358,196,388,17,418,126,448,172,,,,,,,,,,,,
329,361,359,314,389,60,419,427,449,173,,,,,,,,,,,,
330,391,360,306,390,110,420,366,450,78,,,,,,,,,,,,
