0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
21,431,51,549,81,151,111,185,141,138,171,144,201,48,231,604,261,151,291,371,,,,,,,,,
22,74,52,335,82,34,112,36,142,243,172,32,202,545,232,66,262,64,292,309,,,,,,,,,
23,567,53,70,83,271,113,-11,143,151,173,267,203,374,233,53,263,115,293,428,,,,,,,,,
24,77,54,329,84,228,114,30,144,121,174,231,204,246,234,79,264,55,294,340,,,,,,,,,
25,121,55,235,85,27,115,55,145,535,175,451,205,40,235,122,265,189,295,110,,,,,,,,,
26,368,56,551,86,137,116,282,146,245,176,105,206,211,236,385,266,97,296,283,,,,,,,,,
27,19,57,112,87,99,117,354,147,149,177,20,207,370,237,161,267,101,297,75,,,,,,,,,
28,416,58,262,88,101,118,283,148,151,178,676,208,118,238,265,268,126,298,116,,,,,,,,,
29,230,59,153,89,323,119,91,149,293,179,267,209,106,239,387,269,566,299,161,,,,,,,,,
30,175,60,88,90,377,120,75,150,690,180,102,210,494,240,98,270,219,300,47,,,,,,,,,
Centre:,440108,KENDRIYA,VIDYALAYA,(AFS),NO.I,AGRA,"CANTT,",KENDRIYA,VIDYALAYA,NO.,1,NEAR,AJIT,NAGAR,GATE,AIR,FORCE,STATION,"AGRA,","AGRA,",UTTAR,PRADESH,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,
301,134,331,163,361,40,391,244,421,50,451,87,,,,,,,,,,,,,,,,,
302,122,332,233,362,86,392,383,422,104,452,177,,,,,,,,,,,,,,,,,
303,142,333,427,363,666,393,189,423,346,453,388,,,,,,,,,,,,,,,,,
304,235,334,74,364,141,394,128,424,160,454,88,,,,,,,,,,,,,,,,,
305,18,335,165,365,179,395,319,425,134,455,109,,,,,,,,,,,,,,,,,
306,62,336,458,366,85,396,156,426,60,456,237,,,,,,,,,,,,,,,,,
307,292,337,70,367,281,397,211,427,430,457,116,,,,,,,,,,,,,,,,,
308,543,338,104,368,90,398,142,428,118,458,147,,,,,,,,,,,,,,,,,
309,85,339,108,369,656,399,286,429,139,459,107,,,,,,,,,,,,,,,,,
310,33,340,157,370,53,400,188,430,360,460,55,,,,,,,,,,,,,,,,,
311,264,341,61,371,415,401,198,431,277,461,40,,,,,,,,,,,,,,,,,
312,414,342,69,372,69,402,608,432,406,462,146,,,,,,,,,,,,,,,,,
313,126,343,85,373,300,403,61,433,577,463,438,,,,,,,,,,,,,,,,,
314,194,344,71,374,214,404,70,434,570,464,32,,,,,,,,,,,,,,,,,
315,76,345,692,375,80,405,92,435,141,465,541,,,,,,,,,,,,,,,,,
316,184,346,115,376,16,406,478,436,77,466,197,,,,,,,,,,,,,,,,,
317,198,347,219,377,621,407,146,437,20,467,187,,,,,,,,,,,,,,,,,
318,186,348,118,378,632,408,105,438,85,468,233,,,,,,,,,,,,,,,,,
319,316,349,264,379,351,409,641,439,127,,,,,,,,,,,,,,,,,,,
320,92,350,135,380,184,410,39,440,235,,,,,,,,,,,,,,,,,,,
321,293,351,580,381,493,411,118,441,146,,,,,,,,,,,,,,,,,,,
322,288,352,246,382,137,412,95,442,139,,,,,,,,,,,,,,,,,,,
323,361,353,59,383,184,413,179,443,146,,,,,,,,,,,,,,,,,,,
324,104,354,170,384,267,414,200,444,30,,,,,,,,,,,,,,,,,,,
325,44,355,99,385,303,415,63,445,539,,,,,,,,,,,,,,,,,,,
326,35,356,275,386,208,416,315,446,196,,,,,,,,,,,,,,,,,,,
327,19,357,637,387,240,417,649,447,202,,,,,,,,,,,,,,,,,,,
328,101,358,352,388,120,418,134,448,74,,,,,,,,,,,,,,,,,,,
329,242,359,705,389,411,419,191,449,560,,,,,,,,,,,,,,,,,,,
330,203,360,392,390,141,420,52,450,142,,,,,,,,,,,,,,,,,,,
