0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,489,31,245,61,87,91,42,121,141,151,218,181,95,211,94
2,323,32,25,62,179,92,405,122,496,152,114,182,145,212,85
3,208,33,91,63,472,93,606,123,126,153,147,183,146,213,191
4,197,34,25,64,281,94,88,124,101,154,134,184,299,214,549
5,49,35,19,65,390,95,156,125,549,155,120,185,183,215,149
6,174,36,251,66,90,96,192,126,174,156,162,186,100,216,113
7,596,37,83,67,302,97,91,127,104,157,159,187,207,217,321
8,55,38,64,68,264,98,94,128,379,158,142,188,162,218,72
9,263,39,60,69,79,99,418,129,422,159,299,189,243,219,125
10,243,40,153,70,165,100,495,130,152,160,53,190,137,220,351
11,292,41,89,71,93,101,102,131,113,161,652,191,431,221,101
12,243,42,103,72,383,102,427,132,83,162,128,192,44,222,86
13,100,43,139,73,16,103,88,133,60,163,25,193,57,223,257
14,290,44,-2,74,327,104,374,134,270,164,335,194,74,224,75
15,263,45,496,75,368,105,205,135,187,165,110,195,389,225,234
16,439,46,91,76,397,106,117,136,70,166,40,196,54,226,55
17,80,47,313,77,181,107,82,137,76,167,493,197,158,227,145
18,65,48,190,78,66,108,165,138,355,168,142,198,487,228,28
19,60,49,376,79,92,109,109,139,552,169,84,199,90,229,184
20,449,50,421,80,455,110,402,140,197,170,339,200,297,230,364
21,68,51,92,81,70,111,40,141,258,171,348,201,445,231,62
22,83,52,310,82,244,112,269,142,510,172,70,202,116,232,139
23,206,53,511,83,189,113,33,143,46,173,46,203,339,233,190
24,141,54,519,84,55,114,170,144,117,174,189,204,71,,
25,12,55,117,85,309,115,201,145,288,175,233,205,318,,
26,31,56,100,86,385,116,168,146,41,176,92,206,447,,
27,128,57,219,87,120,117,40,147,158,177,116,207,39,,
28,2,58,109,88,358,118,153,148,164,178,239,208,307,,
29,198,59,218,89,333,119,104,149,350,179,376,209,531,,
30,477,60,538,90,549,120,66,150,52,180,16,210,52,,
