0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
"JABALPUR,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,360,31,140,61,138,91,210,121,287,151,78,181,160,211,48,241,380,271,93,,,,,,,,
2,308,32,114,62,420,92,50,122,149,152,62,182,123,212,115,242,367,272,69,,,,,,,,
3,389,33,331,63,143,93,367,123,411,153,174,183,244,213,104,243,365,273,76,,,,,,,,
4,111,34,120,64,107,94,160,124,52,154,531,184,117,214,251,244,258,274,489,,,,,,,,
5,226,35,221,65,196,95,371,125,41,155,195,185,84,215,133,245,100,275,73,,,,,,,,
6,31,36,345,66,100,96,525,126,283,156,209,186,282,216,75,246,656,276,373,,,,,,,,
7,605,37,44,67,562,97,191,127,298,157,102,187,8,217,116,247,356,277,20,,,,,,,,
8,541,38,90,68,227,98,12,128,109,158,140,188,17,218,73,248,432,278,119,,,,,,,,
9,247,39,86,69,353,99,167,129,325,159,121,189,205,219,55,249,159,279,107,,,,,,,,
10,141,40,120,70,465,100,41,130,56,160,349,190,-17,220,139,250,100,280,76,,,,,,,,
11,478,41,348,71,208,101,40,131,221,161,110,191,98,221,156,251,65,281,196,,,,,,,,
12,362,42,427,72,244,102,115,132,135,162,33,192,223,222,218,252,29,282,308,,,,,,,,
13,247,43,481,73,151,103,544,133,122,163,164,193,12,223,86,253,569,283,437,,,,,,,,
14,223,44,396,74,65,104,202,134,572,164,45,194,158,224,57,254,237,284,79,,,,,,,,
15,108,45,500,75,-30,105,72,135,127,165,135,195,229,225,177,255,83,285,326,,,,,,,,
16,521,46,490,76,62,106,19,136,207,166,201,196,279,226,286,256,437,286,157,,,,,,,,
17,245,47,98,77,44,107,427,137,543,167,119,197,64,227,307,257,75,287,178,,,,,,,,
18,103,48,330,78,22,108,159,138,58,168,240,198,260,228,148,258,197,288,137,,,,,,,,
19,456,49,322,79,35,109,109,139,209,169,143,199,90,229,72,259,175,289,107,,,,,,,,
20,237,50,334,80,22,110,340,140,156,170,132,200,22,230,98,260,290,290,182,,,,,,,,
21,449,51,173,81,132,111,175,141,292,171,85,201,217,231,344,261,90,291,294,,,,,,,,
22,409,52,276,82,118,112,265,142,41,172,2,202,303,232,68,262,3,292,86,,,,,,,,
23,216,53,69,83,54,113,82,143,202,173,630,203,79,233,207,263,537,293,61,,,,,,,,
24,166,54,62,84,119,114,160,144,44,174,118,204,190,234,503,264,551,294,355,,,,,,,,
25,118,55,225,85,109,115,77,145,86,175,310,205,124,235,173,265,81,295,57,,,,,,,,
26,150,56,63,86,110,116,30,146,72,176,115,206,340,236,52,266,59,296,123,,,,,,,,
27,75,57,322,87,94,117,19,147,305,177,327,207,45,237,159,267,137,297,573,,,,,,,,
28,148,58,69,88,125,118,139,148,125,178,27,208,62,238,47,268,81,298,148,,,,,,,,
29,284,59,52,89,55,119,487,149,142,179,65,209,253,239,171,269,327,299,96,,,,,,,,
30,235,60,30,90,40,120,45,150,216,180,210,210,137,240,94,270,81,300,161,,,,,,,,
Centre:,300404,GYAN,GANGA,INSTITUTE,OF,TECHNOLOGY,AND,SCIENCES,"JABALPUR,",PO,TILWARA,GHAT,NEAR,SHAH,NALA,TRIPURI,WARD,NEAR,BARGI,HILLS,"JABALPUR,",NEET,(UG),2024,Page,No.,2
"JABALPUR,",MADHYA,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
301,164,331,495,361,105,391,278,421,260,451,334,481,492,511,163,541,166,571,-3,,,,,,,,
302,140,332,55,362,111,392,88,422,182,452,366,482,221,512,419,542,562,572,60,,,,,,,,
303,102,333,37,363,90,393,584,423,223,453,49,483,75,513,56,543,647,573,169,,,,,,,,
304,170,334,147,364,251,394,54,424,176,454,236,484,110,514,443,544,252,574,150,,,,,,,,
305,0,335,332,365,100,395,296,425,541,455,45,485,271,515,163,545,35,575,671,,,,,,,,
306,209,336,285,366,144,396,433,426,279,456,415,486,54,516,102,546,65,576,129,,,,,,,,
307,255,337,126,367,103,397,203,427,251,457,89,487,60,517,31,547,260,577,82,,,,,,,,
308,168,338,45,368,197,398,225,428,97,458,55,488,128,518,135,548,162,578,52,,,,,,,,
309,129,339,69,369,401,399,40,429,126,459,65,489,336,519,381,549,346,579,611,,,,,,,,
310,232,340,180,370,133,400,117,430,20,460,37,490,93,520,97,550,135,580,50,,,,,,,,
311,275,341,253,371,444,401,198,431,607,461,61,491,74,521,387,551,483,581,499,,,,,,,,
312,182,342,272,372,225,402,65,432,112,462,177,492,119,522,90,552,231,582,55,,,,,,,,
313,121,343,62,373,184,403,589,433,221,463,247,493,44,523,40,553,284,583,89,,,,,,,,
314,281,344,116,374,67,404,21,434,40,464,378,494,83,524,617,554,55,584,236,,,,,,,,
315,633,345,134,375,48,405,520,435,681,465,81,495,171,525,90,555,174,585,462,,,,,,,,
316,162,346,61,376,65,406,94,436,43,466,52,496,119,526,20,556,60,586,156,,,,,,,,
317,482,347,328,377,248,407,19,437,163,467,47,497,430,527,463,557,95,587,157,,,,,,,,
318,264,348,11,378,525,408,83,438,109,468,107,498,79,528,251,558,580,588,369,,,,,,,,
319,134,349,414,379,268,409,706,439,70,469,145,499,86,529,430,559,-1,589,194,,,,,,,,
320,33,350,62,380,15,410,210,440,151,470,155,500,449,530,16,560,158,590,109,,,,,,,,
321,224,351,124,381,70,411,181,441,361,471,226,501,337,531,280,561,34,,,,,,,,,,
322,78,352,297,382,204,412,559,442,27,472,601,502,375,532,155,562,169,,,,,,,,,,
323,120,353,181,383,144,413,316,443,29,473,266,503,113,533,255,563,153,,,,,,,,,,
324,531,354,239,384,555,414,525,444,607,474,124,504,48,534,265,564,11,,,,,,,,,,
325,75,355,94,385,107,415,234,445,108,475,322,505,145,535,118,565,230,,,,,,,,,,
326,68,356,351,386,98,416,121,446,254,476,321,506,610,536,213,566,127,,,,,,,,,,
327,135,357,595,387,460,417,118,447,199,477,139,507,388,537,30,567,303,,,,,,,,,,
328,437,358,434,388,61,418,119,448,97,478,48,508,199,538,207,568,116,,,,,,,,,,
329,50,359,61,389,48,419,285,449,142,479,185,509,85,539,184,569,175,,,,,,,,,,
330,120,360,119,390,105,420,61,450,210,480,155,510,131,540,126,570,70,,,,,,,,,,
