0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,137,31,59,61,127,91,572,121,474,151,192,181,313,211,58,241,330
2,356,32,4,62,379,92,50,122,59,152,230,182,157,212,204,242,76
3,477,33,125,63,377,93,99,123,129,153,294,183,342,213,93,243,90
4,164,34,476,64,91,94,50,124,296,154,147,184,146,214,112,244,118
5,181,35,449,65,476,95,267,125,131,155,161,185,651,215,144,245,243
6,371,36,65,66,298,96,167,126,168,156,242,186,496,216,89,246,510
7,104,37,445,67,224,97,125,127,142,157,191,187,62,217,135,247,621
8,43,38,223,68,166,98,31,128,41,158,50,188,75,218,93,248,15
9,40,39,215,69,175,99,191,129,49,159,165,189,690,219,255,249,150
10,126,40,142,70,23,100,279,130,53,160,245,190,314,220,83,250,302
11,291,41,540,71,488,101,117,131,101,161,135,191,115,221,230,251,514
12,325,42,65,72,33,102,464,132,537,162,289,192,207,222,388,252,83
13,45,43,244,73,112,103,150,133,58,163,65,193,143,223,319,253,296
14,-2,44,199,74,54,104,299,134,30,164,542,194,248,224,213,254,144
15,73,45,98,75,414,105,224,135,341,165,274,195,206,225,304,255,153
16,160,46,226,76,304,106,318,136,280,166,125,196,225,226,95,256,70
17,19,47,193,77,358,107,668,137,89,167,73,197,234,227,455,257,0
18,139,48,166,78,361,108,20,138,359,168,85,198,185,228,131,,
19,10,49,68,79,350,109,183,139,342,169,196,199,236,229,119,,
20,233,50,320,80,575,110,106,140,138,170,85,200,147,230,316,,
21,556,51,518,81,594,111,251,141,122,171,204,201,-1,231,107,,
22,195,52,258,82,205,112,129,142,151,172,232,202,80,232,45,,
23,456,53,600,83,99,113,368,143,439,173,405,203,244,233,285,,
24,120,54,143,84,158,114,140,144,181,174,113,204,317,234,423,,
25,119,55,208,85,209,115,233,145,42,175,214,205,490,235,125,,
26,36,56,166,86,239,116,197,146,547,176,191,206,464,236,126,,
27,157,57,192,87,485,117,52,147,65,177,128,207,105,237,657,,
28,431,58,366,88,156,118,516,148,223,178,317,208,86,238,559,,
29,245,59,373,89,333,119,194,149,101,179,101,209,20,239,160,,
30,23,60,204,90,302,120,137,150,183,180,253,210,521,240,250,,
