0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,
1,691,31,300,61,124,91,141,121,357,151,112,181,266,211,23,241,97,271,256,,,,,
2,571,32,159,62,111,92,429,122,428,152,67,182,60,212,330,242,390,272,183,,,,,
3,108,33,369,63,72,93,152,123,295,153,500,183,106,213,256,243,406,273,356,,,,,
4,145,34,257,64,187,94,572,124,605,154,142,184,467,214,100,244,21,274,177,,,,,
5,200,35,586,65,333,95,195,125,233,155,133,185,96,215,157,245,34,275,55,,,,,
6,90,36,385,66,558,96,29,126,545,156,569,186,337,216,69,246,193,276,211,,,,,
7,222,37,271,67,99,97,175,127,555,157,418,187,320,217,605,247,468,277,189,,,,,
8,115,38,565,68,95,98,51,128,313,158,357,188,541,218,194,248,208,278,215,,,,,
9,80,39,250,69,279,99,370,129,334,159,130,189,148,219,144,249,65,279,551,,,,,
10,206,40,540,70,332,100,70,130,248,160,95,190,465,220,275,250,88,280,362,,,,,
11,60,41,75,71,234,101,306,131,556,161,211,191,154,221,139,251,335,281,151,,,,,
12,60,42,188,72,88,102,476,132,426,162,444,192,91,222,185,252,170,282,238,,,,,
13,317,43,147,73,73,103,541,133,181,163,589,193,212,223,490,253,224,283,284,,,,,
14,516,44,398,74,115,104,254,134,83,164,210,194,222,224,403,254,560,284,205,,,,,
15,270,45,185,75,87,105,296,135,170,165,162,195,283,225,100,255,331,285,576,,,,,
16,138,46,334,76,638,106,195,136,173,166,215,196,34,226,241,256,138,286,280,,,,,
17,91,47,244,77,255,107,262,137,110,167,192,197,474,227,131,257,485,287,395,,,,,
18,167,48,125,78,106,108,346,138,279,168,335,198,428,228,68,258,126,288,289,,,,,
19,415,49,376,79,70,109,6,139,30,169,85,199,619,229,91,259,218,289,530,,,,,
20,284,50,497,80,148,110,66,140,0,170,541,200,132,230,208,260,19,290,621,,,,,
21,450,51,81,81,95,111,202,141,20,171,505,201,540,231,123,261,136,291,60,,,,,
22,428,52,80,82,272,112,197,142,118,172,152,202,275,232,385,262,268,292,87,,,,,
23,398,53,96,83,12,113,250,143,607,173,219,203,25,233,560,263,597,293,135,,,,,
24,185,54,69,84,230,114,514,144,94,174,53,204,198,234,665,264,178,294,272,,,,,
25,275,55,203,85,47,115,380,145,478,175,150,205,94,235,337,265,63,295,349,,,,,
26,372,56,79,86,325,116,156,146,77,176,151,206,269,236,396,266,462,296,650,,,,,
27,362,57,85,87,80,117,324,147,495,177,571,207,54,237,326,267,102,297,492,,,,,
28,610,58,279,88,441,118,158,148,321,178,86,208,611,238,229,268,213,298,591,,,,,
29,575,59,347,89,253,119,430,149,127,179,392,209,122,239,96,269,344,299,661,,,,,
30,180,60,182,90,116,120,201,150,258,180,178,210,238,240,243,270,137,300,224,,,,,
Centre:,200157,MAHAVIR,SENIOR,MODEL,"SCHOOL,",OPP.,NANAK,PIAO,"GURUDWARA,",NEAR,RANA,PRATAP,"BAGH,",G.T.KARNAL,"ROAD,",DELHI/NEW,"DELHI,",DELHI,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,88,331,137,361,349,,,,,,,,,,,,,,,,,,,
302,394,332,466,362,546,,,,,,,,,,,,,,,,,,,
303,62,333,149,363,209,,,,,,,,,,,,,,,,,,,
304,235,334,275,364,488,,,,,,,,,,,,,,,,,,,
305,159,335,159,365,114,,,,,,,,,,,,,,,,,,,
306,521,336,162,366,52,,,,,,,,,,,,,,,,,,,
307,356,337,331,367,99,,,,,,,,,,,,,,,,,,,
308,130,338,169,368,119,,,,,,,,,,,,,,,,,,,
309,196,339,478,369,520,,,,,,,,,,,,,,,,,,,
310,519,340,622,370,58,,,,,,,,,,,,,,,,,,,
311,223,341,153,371,150,,,,,,,,,,,,,,,,,,,
312,120,342,428,,,,,,,,,,,,,,,,,,,,,
313,450,343,126,,,,,,,,,,,,,,,,,,,,,
314,225,344,133,,,,,,,,,,,,,,,,,,,,,
315,223,345,264,,,,,,,,,,,,,,,,,,,,,
316,325,346,192,,,,,,,,,,,,,,,,,,,,,
317,291,347,538,,,,,,,,,,,,,,,,,,,,,
318,263,348,235,,,,,,,,,,,,,,,,,,,,,
319,710,349,289,,,,,,,,,,,,,,,,,,,,,
320,138,350,304,,,,,,,,,,,,,,,,,,,,,
321,145,351,193,,,,,,,,,,,,,,,,,,,,,
322,259,352,571,,,,,,,,,,,,,,,,,,,,,
323,94,353,35,,,,,,,,,,,,,,,,,,,,,
324,264,354,410,,,,,,,,,,,,,,,,,,,,,
325,204,355,671,,,,,,,,,,,,,,,,,,,,,
326,239,356,476,,,,,,,,,,,,,,,,,,,,,
327,280,357,201,,,,,,,,,,,,,,,,,,,,,
328,200,358,131,,,,,,,,,,,,,,,,,,,,,
329,59,359,269,,,,,,,,,,,,,,,,,,,,,
330,347,360,184,,,,,,,,,,,,,,,,,,,,,
