0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"MANDAL,RANGAREDDY",DIST,"TELANGANA,","HAYATHNAGAR,",TELANGANA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,158,31,355,61,237,91,138,121,115,151,24,181,363,211,195,241,351,271,470,,,,
2,377,32,337,62,315,92,418,122,181,152,15,182,239,212,353,242,91,272,290,,,,
3,371,33,520,63,73,93,55,123,536,153,71,183,521,213,358,243,153,273,638,,,,
4,28,34,450,64,589,94,495,124,330,154,184,184,328,214,223,244,410,274,120,,,,
5,494,35,540,65,473,95,87,125,101,155,371,185,594,215,201,245,446,275,351,,,,
6,155,36,62,66,302,96,119,126,553,156,430,186,202,216,439,246,237,276,425,,,,
7,638,37,187,67,29,97,88,127,239,157,400,187,298,217,136,247,379,277,340,,,,
8,460,38,41,68,611,98,406,128,366,158,392,188,161,218,146,248,166,278,488,,,,
9,350,39,478,69,333,99,256,129,195,159,394,189,156,219,106,249,291,279,298,,,,
10,153,40,401,70,110,100,373,130,135,160,123,190,464,220,345,250,170,280,408,,,,
11,499,41,429,71,460,101,116,131,217,161,461,191,57,221,549,251,333,281,2,,,,
12,392,42,70,72,234,102,413,132,430,162,493,192,210,222,106,252,109,282,81,,,,
13,61,43,331,73,556,103,108,133,406,163,32,193,215,223,132,253,193,283,106,,,,
14,330,44,219,74,153,104,251,134,17,164,252,194,171,224,382,254,116,284,479,,,,
15,162,45,263,75,57,105,129,135,187,165,498,195,194,225,464,255,151,285,78,,,,
16,355,46,218,76,396,106,51,136,321,166,9,196,63,226,415,256,188,286,448,,,,
17,290,47,181,77,49,107,95,137,418,167,494,197,339,227,243,257,360,287,297,,,,
18,248,48,153,78,454,108,190,138,157,168,609,198,82,228,85,258,189,288,159,,,,
19,541,49,281,79,330,109,91,139,104,169,304,199,244,229,298,259,168,289,309,,,,
20,584,50,280,80,207,110,505,140,152,170,308,200,292,230,656,260,223,290,325,,,,
21,436,51,286,81,87,111,513,141,354,171,145,201,163,231,79,261,62,291,397,,,,
22,115,52,138,82,439,112,182,142,344,172,73,202,50,232,453,262,78,292,263,,,,
23,254,53,484,83,190,113,523,143,508,173,182,203,355,233,55,263,299,293,39,,,,
24,316,54,618,84,610,114,165,144,446,174,307,204,364,234,279,264,310,294,211,,,,
25,137,55,394,85,461,115,225,145,157,175,392,205,246,235,594,265,125,295,306,,,,
26,257,56,61,86,487,116,167,146,250,176,326,206,404,236,445,266,392,296,292,,,,
27,32,57,45,87,160,117,436,147,176,177,408,207,466,237,573,267,176,297,430,,,,
28,462,58,290,88,198,118,344,148,344,178,501,208,136,238,375,268,383,298,408,,,,
29,72,59,54,89,559,119,559,149,222,179,425,209,46,239,336,269,361,299,641,,,,
30,551,60,502,90,-2,120,636,150,462,180,71,210,186,240,372,270,274,300,303,,,,
Centre:,420801,CANDOR,SHRINE,I,SCHOOL,HAYATH,NAGAR,RR,DIST,"TL,",SY,"NO.612,LAXMAREDDY","PALEM,PEDDAMBERPET",NAGAR,PANCHAYAT,HAYATH,NAGAR,NEET,(UG),2024,Page,No.,2
"MANDAL,RANGAREDDY",DIST,"TELANGANA,","HAYATHNAGAR,",TELANGANA,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
301,387,331,477,361,621,391,164,421,343,451,131,481,176,511,60,541,207,571,382,,,,
302,105,332,241,362,248,392,186,422,115,452,55,482,363,512,387,542,317,572,327,,,,
303,567,333,407,363,104,393,436,423,150,453,320,483,263,513,84,543,469,573,144,,,,
304,265,334,217,364,301,394,193,424,152,454,580,484,146,514,327,544,333,574,133,,,,
305,512,335,96,365,353,395,263,425,104,455,93,485,70,515,407,545,80,575,112,,,,
306,294,336,96,366,536,396,141,426,396,456,142,486,362,516,87,546,145,576,246,,,,
307,201,337,554,367,443,397,214,427,360,457,230,487,188,517,497,547,600,577,333,,,,
308,548,338,88,368,422,398,195,428,205,458,352,488,448,518,541,548,77,578,121,,,,
309,117,339,475,369,216,399,90,429,336,459,71,489,68,519,499,549,140,579,439,,,,
310,434,340,385,370,462,400,153,430,227,460,345,490,135,520,454,550,31,580,362,,,,
311,222,341,400,371,413,401,149,431,425,461,54,491,528,521,190,551,296,581,172,,,,
312,269,342,388,372,134,402,233,432,542,462,507,492,359,522,175,552,457,582,221,,,,
313,371,343,422,373,301,403,119,433,23,463,77,493,346,523,326,553,319,583,275,,,,
314,73,344,95,374,514,404,150,434,211,464,126,494,99,524,119,554,310,584,42,,,,
315,525,345,29,375,253,405,451,435,496,465,329,495,440,525,123,555,247,585,106,,,,
