0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
CHAURAHA,UTTAR,PRADESH,209861,"INDIA,","UNNAO,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,
1,107,31,86,61,85,91,42,121,44,151,305,181,644,211,129,241,212,271,56,,,,,,
2,36,32,417,62,145,92,136,122,207,152,258,182,155,212,375,242,591,272,139,,,,,,
3,205,33,387,63,145,93,198,123,86,153,187,183,520,213,135,243,428,273,133,,,,,,
4,405,34,20,64,285,94,445,124,240,154,137,184,85,214,187,244,95,274,198,,,,,,
5,99,35,355,65,129,95,357,125,68,155,412,185,245,215,177,245,556,275,122,,,,,,
6,84,36,113,66,85,96,210,126,286,156,33,186,282,216,106,246,79,276,159,,,,,,
7,457,37,84,67,138,97,414,127,45,157,146,187,130,217,469,247,298,277,105,,,,,,
8,90,38,50,68,141,98,274,128,376,158,638,188,50,218,44,248,258,278,162,,,,,,
9,44,39,22,69,46,99,263,129,32,159,309,189,45,219,144,249,152,279,541,,,,,,
10,177,40,66,70,187,100,109,130,56,160,105,190,123,220,582,250,131,280,595,,,,,,
11,110,41,167,71,170,101,41,131,380,161,117,191,335,221,80,251,351,281,71,,,,,,
12,121,42,244,72,295,102,96,132,29,162,173,192,277,222,95,252,176,282,104,,,,,,
13,41,43,130,73,273,103,279,133,212,163,131,193,61,223,265,253,249,283,31,,,,,,
14,204,44,160,74,510,104,105,134,615,164,42,194,450,224,131,254,144,284,126,,,,,,
15,52,45,74,75,100,105,95,135,62,165,109,195,90,225,66,255,130,285,332,,,,,,
16,141,46,386,76,539,106,182,136,194,166,32,196,270,226,102,256,241,286,274,,,,,,
17,244,47,54,77,149,107,96,137,40,167,233,197,216,227,123,257,102,287,548,,,,,,
18,84,48,193,78,126,108,31,138,181,168,65,198,299,228,482,258,91,288,111,,,,,,
19,339,49,375,79,120,109,111,139,277,169,42,199,128,229,140,259,309,289,110,,,,,,
20,39,50,144,80,603,110,430,140,100,170,65,200,286,230,91,260,304,290,605,,,,,,
21,201,51,207,81,61,111,145,141,229,171,240,201,89,231,57,261,245,291,196,,,,,,
22,283,52,272,82,180,112,40,142,252,172,35,202,171,232,402,262,226,292,320,,,,,,
23,519,53,41,83,56,113,211,143,159,173,139,203,552,233,437,263,179,293,361,,,,,,
24,186,54,263,84,650,114,103,144,149,174,132,204,438,234,153,264,70,294,108,,,,,,
25,-9,55,54,85,534,115,37,145,145,175,93,205,65,235,279,265,292,295,80,,,,,,
26,50,56,90,86,205,116,260,146,205,176,142,206,67,236,472,266,85,296,222,,,,,,
27,94,57,42,87,111,117,48,147,217,177,-9,207,256,237,85,267,100,297,137,,,,,,
28,473,58,151,88,20,118,145,148,250,178,247,208,567,238,305,268,636,298,35,,,,,,
29,245,59,299,89,111,119,151,149,61,179,311,209,128,239,125,269,212,299,90,,,,,,
30,78,60,142,90,308,120,464,150,95,180,75,210,92,240,197,270,79,300,30,,,,,,
Centre:,446001,DR.,VIRENDRA,SWARUP,MEMORIAL,TRUST,GROUP,OF,"INSTITUTION,",BANTHAR,NH,27,CHARLESTOWN,INSTITUTIONAL,AREA,ATA,NEAR,AZAD,MARG,NEET,(UG),2024,Page,No.,2
CHAURAHA,UTTAR,PRADESH,209861,"INDIA,","UNNAO,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,
301,82,331,501,361,229,391,343,421,146,451,129,,,,,,,,,,,,,,
302,209,332,366,362,119,392,191,422,137,452,15,,,,,,,,,,,,,,
303,72,333,84,363,194,393,379,423,315,453,216,,,,,,,,,,,,,,
304,448,334,307,364,219,394,309,424,150,454,429,,,,,,,,,,,,,,
305,295,335,207,365,107,395,525,425,60,455,151,,,,,,,,,,,,,,
306,45,336,91,366,177,396,80,426,121,456,220,,,,,,,,,,,,,,
307,231,337,266,367,239,397,230,427,235,457,99,,,,,,,,,,,,,,
308,327,338,152,368,18,398,122,428,494,458,308,,,,,,,,,,,,,,
309,225,339,60,369,41,399,59,429,40,459,201,,,,,,,,,,,,,,
310,381,340,86,370,152,400,98,430,325,460,112,,,,,,,,,,,,,,
311,144,341,108,371,369,401,429,431,160,461,420,,,,,,,,,,,,,,
312,15,342,309,372,31,402,270,432,366,462,122,,,,,,,,,,,,,,
313,124,343,410,373,162,403,256,433,108,463,42,,,,,,,,,,,,,,
314,91,344,216,374,119,404,414,434,156,464,86,,,,,,,,,,,,,,
315,130,345,556,375,592,405,212,435,162,465,285,,,,,,,,,,,,,,
316,12,346,366,376,564,406,244,436,276,,,,,,,,,,,,,,,,
317,366,347,145,377,303,407,101,437,98,,,,,,,,,,,,,,,,
318,151,348,601,378,197,408,110,438,189,,,,,,,,,,,,,,,,
319,103,349,50,379,148,409,240,439,173,,,,,,,,,,,,,,,,
320,157,350,239,380,47,410,92,440,131,,,,,,,,,,,,,,,,
321,184,351,71,381,95,411,188,441,202,,,,,,,,,,,,,,,,
322,616,352,490,382,75,412,439,442,169,,,,,,,,,,,,,,,,
323,218,353,390,383,139,413,438,443,70,,,,,,,,,,,,,,,,
324,646,354,64,384,377,414,300,444,183,,,,,,,,,,,,,,,,
325,142,355,138,385,98,415,238,445,283,,,,,,,,,,,,,,,,
326,182,356,215,386,74,416,30,446,365,,,,,,,,,,,,,,,,
327,165,357,329,387,62,417,208,447,146,,,,,,,,,,,,,,,,
328,116,358,109,388,260,418,412,448,617,,,,,,,,,,,,,,,,
329,497,359,152,389,120,419,412,449,50,,,,,,,,,,,,,,,,
330,197,360,66,390,203,420,-1,450,251,,,,,,,,,,,,,,,,
