0,1,2,3,4,5,6,7,8,9,10,11,12,13
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,40,31,60,61,172,91,98,121,66,151,517,181,226
2,506,32,63,62,19,92,199,122,95,152,28,182,115
3,97,33,36,63,167,93,162,123,95,153,227,183,247
4,525,34,90,64,43,94,74,124,105,154,35,184,104
5,193,35,250,65,254,95,144,125,659,155,39,185,30
6,171,36,90,66,223,96,91,126,72,156,356,,
7,126,37,348,67,144,97,65,127,40,157,5,,
8,199,38,66,68,144,98,476,128,20,158,129,,
9,86,39,90,69,418,99,45,129,61,159,45,,
10,92,40,68,70,138,100,46,130,407,160,553,,
11,95,41,70,71,305,101,87,131,563,161,166,,
12,55,42,198,72,97,102,674,132,87,162,86,,
13,88,43,116,73,215,103,149,133,282,163,505,,
14,15,44,74,74,75,104,118,134,653,164,87,,
15,83,45,253,75,94,105,229,135,165,165,106,,
16,103,46,160,76,85,106,95,136,176,166,105,,
17,478,47,85,77,212,107,101,137,35,167,328,,
18,385,48,627,78,51,108,582,138,77,168,56,,
19,221,49,47,79,160,109,95,139,130,169,61,,
20,219,50,80,80,69,110,75,140,341,170,218,,
21,135,51,384,81,154,111,35,141,665,171,123,,
22,169,52,243,82,396,112,40,142,75,172,147,,
23,198,53,98,83,426,113,60,143,75,173,26,,
24,297,54,44,84,40,114,83,144,512,174,622,,
25,172,55,555,85,78,115,48,145,387,175,155,,
26,78,56,111,86,36,116,178,146,33,176,475,,
27,110,57,273,87,109,117,252,147,535,177,113,,
28,122,58,66,88,66,118,343,148,331,178,42,,
29,695,59,43,89,74,119,185,149,29,179,123,,
30,60,60,208,90,142,120,121,150,342,180,31,,
