0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,122,31,39,61,56,91,50,121,97,151,35,181,73,211,93
2,70,32,42,62,394,92,343,122,60,152,30,182,129,212,27
3,93,33,219,63,105,93,64,123,119,153,83,183,93,213,90
4,167,34,89,64,24,94,456,124,50,154,69,184,53,214,50
5,125,35,309,65,359,95,14,125,387,155,44,185,10,215,21
6,91,36,86,66,22,96,61,126,409,156,57,186,186,216,127
7,308,37,61,67,70,97,79,127,115,157,62,187,159,217,61
8,130,38,160,68,338,98,211,128,95,158,227,188,505,218,21
9,280,39,82,69,80,99,105,129,25,159,87,189,50,219,123
10,131,40,95,70,206,100,73,130,38,160,105,190,194,220,94
11,165,41,276,71,130,101,70,131,120,161,-5,191,120,221,84
12,429,42,12,72,66,102,276,132,309,162,65,192,103,222,166
13,474,43,30,73,72,103,65,133,403,163,30,193,67,223,310
14,414,44,308,74,96,104,22,134,358,164,91,194,105,224,292
15,55,45,84,75,39,105,183,135,23,165,370,195,73,225,45
16,125,46,-4,76,302,106,47,136,36,166,57,196,47,,
17,456,47,60,77,55,107,95,137,160,167,115,197,117,,
18,119,48,41,78,56,108,15,138,81,168,53,198,52,,
19,409,49,13,79,138,109,140,139,130,169,160,199,24,,
20,65,50,174,80,101,110,32,140,78,170,55,200,20,,
21,43,51,128,81,131,111,125,141,24,171,225,201,300,,
22,494,52,70,82,101,112,84,142,75,172,381,202,90,,
23,0,53,370,83,78,113,30,143,96,173,75,203,10,,
24,171,54,30,84,97,114,130,144,90,174,73,204,45,,
25,40,55,24,85,204,115,108,145,160,175,74,205,82,,
26,54,56,158,86,201,116,108,146,90,176,71,206,115,,
27,159,57,45,87,75,117,85,147,231,177,110,207,32,,
28,105,58,65,88,221,118,45,148,284,178,344,208,25,,
29,141,59,145,89,96,119,45,149,275,179,465,209,230,,
30,-30,60,118,90,86,120,60,150,52,180,246,210,74,,
