0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ROAD,"GWALIOR,","GWALIOR,",MADHYA,PRADESH,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,155,31,142,61,155,91,10,121,80,151,55,181,146,211,116
2,552,32,549,62,235,92,314,122,381,152,172,182,50,212,19
3,40,33,130,63,170,93,110,123,350,153,90,183,25,213,58
4,64,34,229,64,277,94,349,124,53,154,165,184,232,214,94
5,40,35,451,65,40,95,177,125,10,155,21,185,18,215,50
6,175,36,357,66,51,96,152,126,40,156,64,186,18,216,156
7,144,37,68,67,55,97,40,127,176,157,314,187,107,217,98
8,359,38,188,68,191,98,74,128,473,158,494,188,151,218,123
9,128,39,85,69,100,99,251,129,40,159,369,189,211,219,82
10,112,40,45,70,35,100,420,130,91,160,291,190,317,220,69
11,35,41,257,71,60,101,35,131,164,161,105,191,1,221,201
12,499,42,124,72,277,102,180,132,37,162,193,192,546,222,27
13,371,43,108,73,46,103,68,133,21,163,270,193,110,223,114
14,60,44,214,74,30,104,234,134,62,164,55,194,223,224,284
15,119,45,191,75,156,105,78,135,128,165,337,195,404,225,70
16,45,46,85,76,71,106,71,136,56,166,111,196,471,226,412
17,110,47,108,77,287,107,265,137,85,167,100,197,60,227,55
18,60,48,178,78,92,108,274,138,285,168,199,198,163,228,62
19,85,49,69,79,143,109,76,139,56,169,42,199,210,229,41
20,115,50,49,80,276,110,59,140,228,170,74,200,28,230,134
21,71,51,299,81,336,111,140,141,302,171,119,201,281,,
22,361,52,286,82,95,112,261,142,108,172,49,202,41,,
23,106,53,94,83,53,113,84,143,49,173,63,203,188,,
24,171,54,160,84,35,114,175,144,382,174,160,204,67,,
25,41,55,95,85,57,115,209,145,211,175,158,205,31,,
26,69,56,130,86,415,116,414,146,162,176,62,206,169,,
27,419,57,40,87,78,117,29,147,369,177,36,207,83,,
28,553,58,401,88,273,118,140,148,392,178,95,208,50,,
29,60,59,228,89,47,119,50,149,234,179,158,209,601,,
30,126,60,54,90,560,120,369,150,290,180,185,210,617,,
