0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
"NANDED,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,
1,139,31,452,61,157,91,91,121,25,151,49,181,122,211,438,241,378,271,602,,,,
2,50,32,185,62,507,92,665,122,87,152,171,182,147,212,348,242,235,272,105,,,,
3,577,33,146,63,529,93,482,123,59,153,355,183,95,213,86,243,178,273,39,,,,
4,79,34,95,64,245,94,52,124,274,154,34,184,417,214,297,244,65,274,391,,,,
5,94,35,405,65,467,95,126,125,610,155,287,185,-3,215,470,245,208,275,389,,,,
6,141,36,194,66,34,96,280,126,129,156,203,186,510,216,187,246,101,276,60,,,,
7,333,37,422,67,218,97,155,127,64,157,79,187,347,217,130,247,605,277,143,,,,
8,223,38,95,68,389,98,73,128,99,158,50,188,288,218,506,248,99,278,145,,,,
9,477,39,261,69,142,99,247,129,279,159,53,189,250,219,74,249,110,279,125,,,,
10,203,40,33,70,38,100,223,130,626,160,537,190,118,220,538,250,150,280,252,,,,
11,25,41,83,71,48,101,66,131,386,161,201,191,78,221,119,251,40,281,279,,,,
12,213,42,204,72,158,102,151,132,37,162,229,192,46,222,68,252,299,282,72,,,,
13,105,43,272,73,430,103,24,133,223,163,218,193,74,223,312,253,214,283,8,,,,
14,244,44,374,74,418,104,330,134,138,164,392,194,202,224,313,254,200,284,463,,,,
15,95,45,363,75,427,105,328,135,591,165,44,195,120,225,527,255,605,285,650,,,,
16,278,46,35,76,237,106,430,136,170,166,436,196,58,226,134,256,423,286,210,,,,
17,131,47,67,77,142,107,324,137,80,167,25,197,207,227,197,257,81,287,60,,,,
18,422,48,197,78,64,108,310,138,298,168,650,198,109,228,583,258,148,288,90,,,,
19,672,49,312,79,307,109,124,139,129,169,105,199,124,229,46,259,49,289,12,,,,
20,106,50,22,80,143,110,115,140,55,170,100,200,470,230,287,260,59,290,284,,,,
21,90,51,93,81,331,111,338,141,35,171,159,201,80,231,34,261,392,291,98,,,,
22,381,52,392,82,95,112,490,142,81,172,176,202,51,232,35,262,379,292,263,,,,
23,520,53,209,83,171,113,275,143,75,173,612,203,47,233,357,263,46,293,140,,,,
24,544,54,59,84,210,114,300,144,577,174,65,204,122,234,417,264,514,294,101,,,,
25,246,55,427,85,37,115,85,145,121,175,200,205,134,235,93,265,195,295,647,,,,
26,634,56,150,86,203,116,571,146,433,176,303,206,92,236,268,266,82,296,357,,,,
27,236,57,181,87,103,117,120,147,264,177,441,207,68,237,146,267,298,297,129,,,,
28,90,58,94,88,30,118,463,148,54,178,231,208,381,238,35,268,107,298,187,,,,
29,40,59,201,89,61,119,387,149,320,179,505,209,159,239,9,269,70,299,71,,,,
30,84,60,217,90,52,120,337,150,31,180,64,210,443,240,566,270,374,300,383,,,,
Centre:,311233,MATOSHRI,PRATISHTHAN,GROUP,OF,INSTITUTIONS,SCHOOL,OF,ENGINEERING,&,SCHOOL,OF,"MANAGEMENT,",KHUPSARWADI,JIJAU,NAGAR,"VISHNUPURI,",NEET,(UG),2024,Page,No.,2
"NANDED,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,,
301,314,331,59,,,,,,,,,,,,,,,,,,,,
302,534,332,23,,,,,,,,,,,,,,,,,,,,
303,38,333,157,,,,,,,,,,,,,,,,,,,,
304,220,334,199,,,,,,,,,,,,,,,,,,,,
305,256,335,530,,,,,,,,,,,,,,,,,,,,
306,47,336,30,,,,,,,,,,,,,,,,,,,,
307,131,337,494,,,,,,,,,,,,,,,,,,,,
308,96,338,653,,,,,,,,,,,,,,,,,,,,
309,132,339,129,,,,,,,,,,,,,,,,,,,,
310,33,340,382,,,,,,,,,,,,,,,,,,,,
311,262,341,169,,,,,,,,,,,,,,,,,,,,
312,49,342,276,,,,,,,,,,,,,,,,,,,,
313,9,343,82,,,,,,,,,,,,,,,,,,,,
314,47,344,596,,,,,,,,,,,,,,,,,,,,
315,227,345,441,,,,,,,,,,,,,,,,,,,,
316,443,346,76,,,,,,,,,,,,,,,,,,,,
317,39,347,83,,,,,,,,,,,,,,,,,,,,
318,358,348,493,,,,,,,,,,,,,,,,,,,,
319,431,349,178,,,,,,,,,,,,,,,,,,,,
320,426,350,330,,,,,,,,,,,,,,,,,,,,
321,122,351,326,,,,,,,,,,,,,,,,,,,,
322,58,352,101,,,,,,,,,,,,,,,,,,,,
323,61,353,173,,,,,,,,,,,,,,,,,,,,
324,227,354,26,,,,,,,,,,,,,,,,,,,,
325,283,355,351,,,,,,,,,,,,,,,,,,,,
326,90,356,322,,,,,,,,,,,,,,,,,,,,
327,182,357,641,,,,,,,,,,,,,,,,,,,,
328,325,,,,,,,,,,,,,,,,,,,,,,
329,577,,,,,,,,,,,,,,,,,,,,,,
330,124,,,,,,,,,,,,,,,,,,,,,,
