0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
"NADU,","SALEM,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,230,31,104,61,107,91,301,121,310,151,436,181,130,211,345,241,30,271,368,,,,,,,,,
2,353,32,384,62,212,92,32,122,258,152,73,182,160,212,148,242,74,272,218,,,,,,,,,
3,183,33,25,63,517,93,53,123,42,153,177,183,94,213,96,243,178,273,65,,,,,,,,,
4,456,34,394,64,108,94,80,124,75,154,15,184,25,214,523,244,112,274,56,,,,,,,,,
5,100,35,347,65,133,95,142,125,55,155,604,185,439,215,439,245,82,275,465,,,,,,,,,
6,304,36,314,66,78,96,224,126,42,156,403,186,406,216,302,246,113,276,189,,,,,,,,,
7,172,37,155,67,116,97,392,127,106,157,68,187,458,217,75,247,75,277,125,,,,,,,,,
8,61,38,91,68,95,98,123,128,80,158,207,188,20,218,376,248,110,278,78,,,,,,,,,
9,60,39,35,69,71,99,332,129,146,159,120,189,480,219,476,249,114,279,108,,,,,,,,,
10,130,40,47,70,392,100,422,130,374,160,599,190,526,220,54,250,234,280,154,,,,,,,,,
11,356,41,126,71,441,101,463,131,120,161,594,191,97,221,102,251,35,281,92,,,,,,,,,
12,453,42,91,72,528,102,105,132,82,162,41,192,130,222,138,252,306,282,515,,,,,,,,,
13,386,43,32,73,25,103,151,133,76,163,81,193,129,223,24,253,162,283,400,,,,,,,,,
14,21,44,75,74,84,104,110,134,232,164,280,194,293,224,80,254,67,284,316,,,,,,,,,
15,281,45,449,75,369,105,154,135,60,165,282,195,107,225,522,255,186,285,139,,,,,,,,,
16,356,46,158,76,74,106,251,136,153,166,366,196,114,226,119,256,607,286,68,,,,,,,,,
17,30,47,279,77,101,107,289,137,95,167,135,197,158,227,126,257,487,287,575,,,,,,,,,
18,127,48,376,78,426,108,317,138,65,168,461,198,240,228,159,258,211,288,52,,,,,,,,,
19,129,49,27,79,150,109,276,139,270,169,80,199,36,229,438,259,375,289,147,,,,,,,,,
20,193,50,283,80,60,110,553,140,99,170,377,200,98,230,137,260,516,290,95,,,,,,,,,
21,149,51,188,81,68,111,514,141,202,171,188,201,113,231,331,261,2,291,467,,,,,,,,,
22,452,52,175,82,141,112,73,142,62,172,168,202,64,232,145,262,54,292,160,,,,,,,,,
23,55,53,310,83,66,113,287,143,39,173,235,203,485,233,425,263,225,293,85,,,,,,,,,
24,605,54,170,84,108,114,165,144,332,174,384,204,266,234,498,264,368,294,232,,,,,,,,,
25,219,55,105,85,349,115,70,145,59,175,204,205,160,235,310,265,74,295,545,,,,,,,,,
26,60,56,181,86,138,116,87,146,512,176,518,206,538,236,51,266,37,296,244,,,,,,,,,
27,374,57,117,87,1,117,90,147,366,177,85,207,267,237,394,267,203,297,160,,,,,,,,,
28,174,58,71,88,40,118,23,148,455,178,165,208,405,238,115,268,284,298,97,,,,,,,,,
29,80,59,378,89,136,119,281,149,50,179,216,209,114,239,112,269,157,299,101,,,,,,,,,
30,196,60,30,90,37,120,400,150,214,180,378,210,28,240,317,270,342,300,302,,,,,,,,,
Centre:,410914,SRI,VIDYA,MANDIR,H,S,S,KONDALAMPATTY,SALEM,"TN,",SRI,VIDYA,MANDIR,HR,SECONDARY,SCHOOL,CALICUT,MAIN,ROAD,KONDALAMPATTY,SALEM,TAMIL,NEET,(UG),2024,Page,No.,2
"NADU,","SALEM,",TAMIL,NADU,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,274,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,185,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,398,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,537,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,288,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,266,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,90,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,175,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,155,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,256,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,245,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,187,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,250,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,238,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,80,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,507,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,449,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,304,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,150,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,335,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,205,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
