0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,278,31,155,61,111,91,290,121,225,151,290,181,76,211,92
2,487,32,80,62,98,92,55,122,26,152,138,182,110,212,528
3,324,33,208,63,39,93,66,123,71,153,95,183,100,213,23
4,37,34,60,64,34,94,221,124,419,154,468,184,100,214,480
5,33,35,38,65,284,95,63,125,114,155,10,185,64,215,199
6,97,36,166,66,284,96,175,126,86,156,110,186,115,216,452
7,54,37,81,67,335,97,105,127,52,157,97,187,380,217,110
8,32,38,304,68,175,98,150,128,169,158,361,188,321,218,165
9,116,39,95,69,271,99,31,129,177,159,149,189,71,219,113
10,203,40,79,70,31,100,104,130,284,160,65,190,181,220,278
11,7,41,103,71,120,101,223,131,52,161,97,191,89,221,167
12,256,42,70,72,41,102,220,132,108,162,620,192,117,222,402
13,103,43,120,73,63,103,115,133,135,163,92,193,164,223,576
14,466,44,89,74,35,104,115,134,86,164,65,194,120,224,104
15,290,45,134,75,16,105,65,135,90,165,114,195,170,225,47
16,101,46,151,76,292,106,298,136,618,166,231,196,108,226,176
17,137,47,147,77,244,107,88,137,87,167,331,197,119,227,12
18,80,48,250,78,37,108,172,138,269,168,202,198,82,228,55
19,153,49,84,79,241,109,76,139,52,169,113,199,138,229,38
20,211,50,46,80,320,110,94,140,152,170,113,200,550,230,105
21,351,51,82,81,134,111,44,141,322,171,404,201,57,231,81
22,137,52,90,82,115,112,124,142,111,172,63,202,213,232,115
23,124,53,140,83,96,113,62,143,177,173,51,203,141,,
24,68,54,33,84,93,114,67,144,28,174,217,204,665,,
25,97,55,149,85,245,115,154,145,246,175,54,205,249,,
26,83,56,54,86,177,116,90,146,275,176,645,206,36,,
27,221,57,108,87,50,117,235,147,161,177,86,207,62,,
28,74,58,154,88,328,118,137,148,175,178,149,208,446,,
29,124,59,90,89,230,119,131,149,45,179,347,209,415,,
30,110,60,95,90,323,120,132,150,98,180,84,210,210,,
