0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,181,31,132,61,213,91,50,121,60,151,80,181,124,211,22
2,184,32,133,62,249,92,175,122,106,152,126,182,166,212,143
3,110,33,86,63,67,93,124,123,92,153,257,183,114,213,169
4,157,34,312,64,335,94,107,124,95,154,106,184,134,214,311
5,116,35,126,65,258,95,183,125,85,155,303,185,71,215,26
6,334,36,88,66,121,96,88,126,266,156,117,186,71,216,62
7,95,37,65,67,113,97,111,127,54,157,139,187,36,217,136
8,75,38,115,68,79,98,124,128,93,158,252,188,83,218,103
9,131,39,66,69,79,99,201,129,100,159,57,189,205,219,379
10,45,40,247,70,77,100,98,130,298,160,150,190,146,220,56
11,48,41,86,71,56,101,125,131,101,161,128,191,155,221,203
12,121,42,155,72,180,102,40,132,136,162,518,192,130,222,136
13,374,43,96,73,90,103,107,133,108,163,96,193,161,223,102
14,91,44,81,74,12,104,187,134,457,164,105,194,140,224,88
15,172,45,282,75,170,105,245,135,165,165,271,195,188,225,139
16,92,46,80,76,79,106,306,136,224,166,225,196,166,226,260
17,128,47,110,77,91,107,135,137,184,167,76,197,244,227,112
18,96,48,83,78,291,108,216,138,112,168,90,198,98,228,83
19,230,49,369,79,362,109,160,139,366,169,145,199,79,229,81
20,169,50,118,80,50,110,150,140,130,170,112,200,122,230,138
21,280,51,55,81,208,111,85,141,156,171,142,201,201,231,23
22,123,52,125,82,189,112,541,142,80,172,131,202,139,,
23,138,53,172,83,209,113,187,143,98,173,227,203,-5,,
24,63,54,157,84,296,114,289,144,403,174,46,204,249,,
25,171,55,130,85,100,115,171,145,59,175,65,205,160,,
26,12,56,12,86,139,116,275,146,114,176,58,206,96,,
27,68,57,101,87,102,117,150,147,146,177,33,207,105,,
28,54,58,84,88,47,118,14,148,124,178,69,208,23,,
29,102,59,138,89,302,119,78,149,113,179,199,209,22,,
30,171,60,303,90,337,120,96,150,128,180,21,210,101,,
