0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
1,107,31,9,61,70,91,130,121,42,151,208,181,307,211,48,241,27,271,501,,,,,,,
2,89,32,35,62,66,92,97,122,109,152,200,182,117,212,240,242,86,272,395,,,,,,,
3,78,33,225,63,97,93,82,123,58,153,412,183,305,213,90,243,141,273,404,,,,,,,
4,65,34,523,64,94,94,515,124,315,154,180,184,266,214,525,244,112,274,43,,,,,,,
5,170,35,528,65,202,95,99,125,263,155,82,185,151,215,291,245,222,275,380,,,,,,,
6,564,36,178,66,431,96,588,126,612,156,313,186,59,216,219,246,131,276,501,,,,,,,
7,70,37,18,67,74,97,298,127,107,157,628,187,216,217,579,247,347,277,249,,,,,,,
8,244,38,18,68,96,98,365,128,113,158,548,188,25,218,65,248,136,278,376,,,,,,,
9,266,39,439,69,252,99,348,129,225,159,167,189,343,219,418,249,223,279,40,,,,,,,
10,200,40,363,70,255,100,75,130,40,160,5,190,633,220,544,250,218,280,265,,,,,,,
11,22,41,64,71,292,101,234,131,118,161,178,191,85,221,192,251,219,281,48,,,,,,,
12,82,42,164,72,277,102,8,132,88,162,129,192,135,222,130,252,632,282,23,,,,,,,
13,585,43,11,73,170,103,52,133,85,163,90,193,251,223,103,253,68,283,95,,,,,,,
14,130,44,129,74,172,104,261,134,70,164,54,194,151,224,574,254,161,284,678,,,,,,,
15,356,45,214,75,141,105,547,135,588,165,140,195,340,225,61,255,117,285,409,,,,,,,
16,121,46,521,76,258,106,51,136,92,166,280,196,52,226,100,256,320,286,64,,,,,,,
17,486,47,314,77,70,107,452,137,75,167,47,197,77,227,86,257,231,287,165,,,,,,,
18,60,48,81,78,62,108,66,138,260,168,415,198,92,228,231,258,154,288,186,,,,,,,
19,173,49,119,79,310,109,80,139,171,169,16,199,317,229,107,259,188,289,254,,,,,,,
20,213,50,144,80,512,110,99,140,465,170,129,200,51,230,511,260,350,290,192,,,,,,,
21,249,51,354,81,32,111,155,141,188,171,53,201,637,231,62,261,27,291,206,,,,,,,
22,81,52,463,82,141,112,231,142,56,172,10,202,429,232,66,262,67,292,238,,,,,,,
23,87,53,491,83,175,113,232,143,331,173,186,203,130,233,161,263,60,293,120,,,,,,,
24,135,54,97,84,159,114,280,144,54,174,64,204,608,234,402,264,284,294,212,,,,,,,
25,243,55,63,85,95,115,35,145,51,175,81,205,122,235,93,265,25,295,185,,,,,,,
26,177,56,472,86,563,116,154,146,16,176,110,206,173,236,45,266,173,296,359,,,,,,,
27,53,57,174,87,56,117,370,147,132,177,313,207,412,237,44,267,67,297,160,,,,,,,
28,39,58,61,88,56,118,109,148,264,178,397,208,479,238,18,268,157,298,91,,,,,,,
29,133,59,53,89,401,119,599,149,115,179,229,209,218,239,94,269,388,299,386,,,,,,,
30,132,60,56,90,315,120,89,150,134,180,148,210,142,240,638,270,42,300,557,,,,,,,
Centre:,150102,DELHI,PUBLIC,SCHOOL,DUBHAL,CHAND,CHAURA,GAYA,"BR,",DELHI,PUBLIC,SCHOOL,DUBHAL,PO,CHAND,CHAURA,GAYA,"BIHAR,","GAYA,",BIHAR,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,
301,36,331,212,361,67,391,34,421,87,451,104,481,184,511,173,541,249,571,102,,,,,,,
302,139,332,392,362,646,392,62,422,240,452,31,482,194,512,83,542,225,572,137,,,,,,,
303,63,333,400,363,65,393,16,423,204,453,129,483,620,513,161,543,120,573,35,,,,,,,
304,541,334,210,364,497,394,85,424,70,454,228,484,222,514,129,544,169,574,556,,,,,,,
305,106,335,138,365,100,395,267,425,47,455,289,485,69,515,103,545,121,575,483,,,,,,,
306,115,336,59,366,46,396,68,426,40,456,59,486,105,516,204,546,310,576,21,,,,,,,
307,373,337,94,367,235,397,355,427,242,457,119,487,151,517,55,547,329,577,112,,,,,,,
