0,1,2,3,4,5,6,7,8,9,10,11,12,13
"TAMILNADU,","PUDUKKOTTAI,",TAMIL,NADU,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,98,31,110,61,238,91,119,121,109,151,81,181,223
2,367,32,75,62,219,92,95,122,63,152,105,182,457
3,140,33,33,63,62,93,113,123,59,153,56,183,126
4,66,34,215,64,61,94,127,124,164,154,65,184,128
5,135,35,77,65,227,95,111,125,40,155,75,185,62
6,128,36,145,66,136,96,62,126,135,156,129,186,18
7,133,37,328,67,246,97,294,127,519,157,97,,
8,52,38,150,68,79,98,47,128,45,158,15,,
9,110,39,80,69,94,99,38,129,167,159,82,,
10,94,40,101,70,125,100,75,130,100,160,83,,
11,175,41,150,71,75,101,149,131,104,161,396,,
12,42,42,141,72,91,102,35,132,374,162,117,,
13,87,43,55,73,147,103,73,133,64,163,377,,
14,110,44,56,74,103,104,55,134,155,164,97,,
15,115,45,249,75,37,105,31,135,151,165,298,,
16,128,46,55,76,112,106,44,136,83,166,85,,
17,89,47,165,77,133,107,94,137,414,167,483,,
18,66,48,404,78,493,108,43,138,141,168,30,,
19,307,49,109,79,118,109,67,139,168,169,66,,
20,327,50,489,80,175,110,140,140,85,170,77,,
21,296,51,306,81,115,111,290,141,76,171,91,,
22,95,52,148,82,125,112,93,142,125,172,96,,
23,115,53,85,83,138,113,84,143,173,173,73,,
24,98,54,135,84,92,114,130,144,131,174,29,,
25,80,55,374,85,99,115,85,145,103,175,49,,
26,136,56,222,86,371,116,110,146,42,176,-25,,
27,99,57,159,87,44,117,203,147,104,177,70,,
28,50,58,140,88,107,118,190,148,80,178,115,,
29,91,59,114,89,85,119,21,149,101,179,195,,
30,65,60,70,90,435,120,125,150,51,180,140,,
