0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
17,131,47,408,77,171,107,220,137,150,167,206,197,80,227,450,257,96,287,211,,,,,,,,,,
18,82,48,234,78,26,108,46,138,79,168,295,198,75,228,395,258,129,288,433,,,,,,,,,,
19,115,49,150,79,150,109,94,139,258,169,98,199,101,229,127,259,170,289,90,,,,,,,,,,
20,40,50,185,80,23,110,107,140,323,170,229,200,236,230,455,260,176,290,395,,,,,,,,,,
21,139,51,126,81,63,111,398,141,83,171,241,201,135,231,595,261,65,291,227,,,,,,,,,,
22,552,52,269,82,73,112,391,142,172,172,134,202,158,232,224,262,134,292,335,,,,,,,,,,
23,213,53,206,83,182,113,49,143,338,173,149,203,540,233,230,263,313,293,479,,,,,,,,,,
24,382,54,61,84,43,114,117,144,235,174,232,204,86,234,92,264,487,294,538,,,,,,,,,,
25,68,55,65,85,106,115,220,145,111,175,335,205,95,235,563,265,517,295,165,,,,,,,,,,
26,565,56,86,86,173,116,181,146,297,176,143,206,417,236,205,266,364,296,229,,,,,,,,,,
27,600,57,259,87,521,117,479,147,54,177,83,207,187,237,234,267,695,297,453,,,,,,,,,,
28,199,58,581,88,105,118,296,148,195,178,138,208,485,238,274,268,364,298,108,,,,,,,,,,
29,427,59,162,89,53,119,330,149,104,179,191,209,126,239,477,269,265,299,90,,,,,,,,,,
30,204,60,35,90,510,120,514,150,442,180,165,210,27,240,293,270,400,300,104,,,,,,,,,,
Centre:,311809,IDEAL,COLLEGE,OF,PHARMACY,&,"RESEARCH,",ADARSH,VIDYA,NAGARI,AT,BHAL,PO-DWARLI,HAJI,MALANG,ROAD,VIA,KALYAN,RLY.,STN.,KALYAN,(E),HAJI,NEET,(UG),2024,Page,No.,2
MALANG,ROAD,NEAR,NEWALI,"NAKA,","THANE,",MAHARASHTRA,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,
301,147,331,186,361,304,391,191,421,33,451,289,481,97,,,,,,,,,,,,,,,,
302,101,332,144,362,129,392,65,422,667,452,290,482,112,,,,,,,,,,,,,,,,
303,248,333,57,363,76,393,146,423,161,453,99,483,23,,,,,,,,,,,,,,,,
304,197,334,255,364,373,394,116,424,480,454,542,484,73,,,,,,,,,,,,,,,,
305,192,335,339,365,89,395,152,425,157,455,184,485,519,,,,,,,,,,,,,,,,
306,109,336,156,366,326,396,278,426,164,456,262,486,76,,,,,,,,,,,,,,,,
307,623,337,681,367,106,397,201,427,7,457,399,487,347,,,,,,,,,,,,,,,,
308,238,338,286,368,64,398,158,428,173,458,20,488,493,,,,,,,,,,,,,,,,
309,155,339,164,369,54,399,611,429,30,459,138,489,343,,,,,,,,,,,,,,,,
310,62,340,258,370,96,400,66,430,218,460,188,,,,,,,,,,,,,,,,,,
311,80,341,217,371,207,401,574,431,256,461,155,,,,,,,,,,,,,,,,,,
312,221,342,259,372,268,402,591,432,230,462,80,,,,,,,,,,,,,,,,,,
313,92,343,115,373,109,403,351,433,195,463,90,,,,,,,,,,,,,,,,,,
314,95,344,44,374,298,404,120,434,72,464,505,,,,,,,,,,,,,,,,,,
315,107,345,209,375,250,405,184,435,172,465,63,,,,,,,,,,,,,,,,,,
316,260,346,307,376,348,406,57,436,42,466,242,,,,,,,,,,,,,,,,,,
317,212,347,207,377,144,407,70,437,92,467,186,,,,,,,,,,,,,,,,,,
318,40,348,105,378,165,408,344,438,100,468,122,,,,,,,,,,,,,,,,,,
319,292,349,56,379,617,409,323,439,399,469,171,,,,,,,,,,,,,,,,,,
320,173,350,241,380,111,410,91,440,153,470,565,,,,,,,,,,,,,,,,,,
321,250,351,317,381,523,411,338,441,210,471,99,,,,,,,,,,,,,,,,,,
322,541,352,411,382,292,412,286,442,179,472,17,,,,,,,,,,,,,,,,,,
323,686,353,85,383,482,413,106,443,10,473,288,,,,,,,,,,,,,,,,,,
324,128,354,153,384,235,414,291,444,192,474,125,,,,,,,,,,,,,,,,,,
325,337,355,166,385,198,415,168,445,106,475,112,,,,,,,,,,,,,,,,,,
326,178,356,510,386,378,416,424,446,305,476,413,,,,,,,,,,,,,,,,,,
327,170,357,600,387,69,417,207,447,240,477,120,,,,,,,,,,,,,,,,,,
328,99,358,99,388,116,418,84,448,421,478,75,,,,,,,,,,,,,,,,,,
329,114,359,107,389,322,419,349,449,43,479,307,,,,,,,,,,,,,,,,,,
330,25,360,57,390,278,420,164,450,291,480,35,,,,,,,,,,,,,,,,,,
