0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,
1,97,31,116,61,85,91,95,121,20,151,258,181,99,211,196,241,119,271,269,,,
2,194,32,125,62,170,92,569,122,236,152,38,182,133,212,559,242,276,272,48,,,
3,232,33,335,63,24,93,60,123,101,153,157,183,96,213,355,243,202,273,310,,,
4,60,34,286,64,98,94,49,124,220,154,233,184,331,214,166,244,564,274,650,,,
5,264,35,557,65,66,95,116,125,173,155,70,185,360,215,59,245,155,275,90,,,
6,630,36,226,66,-5,96,515,126,135,156,45,186,135,216,78,246,69,276,282,,,
7,197,37,674,67,162,97,69,127,79,157,468,187,521,217,63,247,90,277,206,,,
8,21,38,542,68,309,98,215,128,352,158,89,188,113,218,115,248,24,278,362,,,
9,146,39,57,69,197,99,504,129,608,159,99,189,40,219,148,249,331,279,112,,,
10,175,40,94,70,88,100,386,130,543,160,524,190,101,220,118,250,324,280,170,,,
11,137,41,323,71,255,101,340,131,650,161,116,191,115,221,619,251,527,281,60,,,
12,190,42,306,72,59,102,139,132,337,162,149,192,178,222,394,252,344,282,93,,,
13,171,43,168,73,11,103,145,133,85,163,153,193,311,223,323,253,90,283,120,,,
14,309,44,166,74,320,104,452,134,347,164,55,194,128,224,96,254,66,284,67,,,
15,226,45,99,75,291,105,77,135,290,165,51,195,383,225,165,255,367,285,178,,,
16,194,46,107,76,128,106,462,136,69,166,196,196,165,226,250,256,29,286,42,,,
17,160,47,220,77,347,107,55,137,210,167,54,197,214,227,164,257,122,287,119,,,
18,281,48,587,78,192,108,52,138,46,168,322,198,119,228,491,258,42,288,101,,,
19,191,49,82,79,508,109,130,139,411,169,578,199,597,229,139,259,75,289,223,,,
20,148,50,148,80,1,110,469,140,56,170,292,200,39,230,175,260,390,290,142,,,
21,386,51,55,81,35,111,77,141,33,171,95,201,103,231,153,261,617,291,554,,,
22,150,52,124,82,184,112,323,142,49,172,503,202,608,232,37,262,80,292,368,,,
23,578,53,243,83,66,113,407,143,50,173,471,203,181,233,147,263,59,293,320,,,
24,360,54,417,84,407,114,88,144,35,174,165,204,81,234,50,264,492,294,60,,,
25,378,55,176,85,22,115,149,145,540,175,95,205,316,235,139,265,188,295,169,,,
26,91,56,45,86,156,116,57,146,133,176,25,206,484,236,680,266,237,296,630,,,
27,100,57,348,87,89,117,226,147,321,177,554,207,109,237,295,267,83,297,79,,,
28,399,58,360,88,173,118,648,148,86,178,151,208,661,238,65,268,46,298,201,,,
29,113,59,370,89,99,119,42,149,192,179,262,209,69,239,431,269,83,299,233,,,
30,112,60,79,90,230,120,75,150,142,180,172,210,90,240,155,270,327,300,48,,,
Centre:,311532,SINHGAD,COLLEGE,OF,"ENGINEERING,",SR.,NO.,44/1,VADGAON,(BUDARUK),OFF,SINHGAD,ROAD,"PUNE,","PUNE,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,
301,23,331,115,361,270,391,626,421,81,451,66,,,,,,,,,,,
302,268,332,272,362,210,392,55,422,625,452,209,,,,,,,,,,,
303,112,333,80,363,351,393,280,423,150,453,641,,,,,,,,,,,
304,174,334,170,364,247,394,137,424,37,,,,,,,,,,,,,
305,320,335,267,365,412,395,70,425,531,,,,,,,,,,,,,
306,75,336,150,366,108,396,256,426,495,,,,,,,,,,,,,
307,127,337,183,367,139,397,498,427,52,,,,,,,,,,,,,
308,37,338,60,368,257,398,35,428,69,,,,,,,,,,,,,
309,185,339,274,369,51,399,258,429,145,,,,,,,,,,,,,
310,176,340,51,370,132,400,130,430,64,,,,,,,,,,,,,
311,317,341,46,371,167,401,45,431,150,,,,,,,,,,,,,
312,260,342,87,372,489,402,185,432,261,,,,,,,,,,,,,
313,327,343,546,373,79,403,123,433,554,,,,,,,,,,,,,
314,55,344,85,374,370,404,387,434,388,,,,,,,,,,,,,
315,105,345,122,375,665,405,150,435,499,,,,,,,,,,,,,
316,301,346,318,376,101,406,71,436,257,,,,,,,,,,,,,
317,125,347,10,377,115,407,582,437,454,,,,,,,,,,,,,
318,50,348,271,378,529,408,339,438,453,,,,,,,,,,,,,
319,61,349,657,379,185,409,41,439,575,,,,,,,,,,,,,
320,415,350,65,380,407,410,90,440,91,,,,,,,,,,,,,
321,91,351,142,381,521,411,450,441,269,,,,,,,,,,,,,
322,8,352,202,382,335,412,56,442,61,,,,,,,,,,,,,
323,422,353,121,383,90,413,400,443,577,,,,,,,,,,,,,
324,193,354,186,384,382,414,581,444,326,,,,,,,,,,,,,
325,31,355,514,385,66,415,470,445,67,,,,,,,,,,,,,
326,75,356,60,386,121,416,175,446,311,,,,,,,,,,,,,
327,70,357,115,387,8,417,232,447,178,,,,,,,,,,,,,
328,306,358,219,388,216,418,230,448,123,,,,,,,,,,,,,
329,294,359,245,389,47,419,33,449,51,,,,,,,,,,,,,
330,248,360,28,390,69,420,305,450,328,,,,,,,,,,,,,
