0,1,2,3,4,5,6,7,8,9,10,11,12,13
"KERALA,","KOTTAYAM,",KERALA,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,136,31,700,61,486,91,185,121,86,151,198,181,52
2,50,32,170,62,17,92,141,122,109,152,95,182,23
3,198,33,90,63,273,93,95,123,122,153,86,,
4,102,34,136,64,534,94,625,124,48,154,119,,
5,623,35,97,65,164,95,79,125,52,155,318,,
6,76,36,73,66,414,96,563,126,537,156,368,,
7,123,37,207,67,639,97,631,127,140,157,195,,
8,101,38,193,68,180,98,290,128,120,158,586,,
9,462,39,95,69,315,99,103,129,90,159,648,,
10,145,40,430,70,626,100,269,130,145,160,60,,
11,77,41,592,71,85,101,17,131,76,161,191,,
12,334,42,5,72,670,102,303,132,391,162,105,,
13,633,43,140,73,175,103,449,133,662,163,190,,
14,141,44,107,74,524,104,637,134,141,164,469,,
15,235,45,233,75,25,105,523,135,175,165,164,,
16,426,46,140,76,340,106,558,136,142,166,30,,
17,137,47,170,77,586,107,202,137,150,167,180,,
18,139,48,535,78,82,108,213,138,270,168,70,,
19,251,49,186,79,687,109,588,139,93,169,347,,
20,135,50,44,80,148,110,57,140,612,170,121,,
21,35,51,410,81,275,111,291,141,190,171,575,,
22,144,52,140,82,15,112,205,142,116,172,113,,
23,366,53,125,83,584,113,222,143,65,173,53,,
24,6,54,90,84,60,114,190,144,80,174,661,,
25,429,55,447,85,635,115,117,145,120,175,203,,
26,53,56,492,86,588,116,449,146,15,176,481,,
27,51,57,95,87,136,117,-2,147,586,177,557,,
28,69,58,180,88,175,118,499,148,102,178,2,,
29,426,59,90,89,338,119,195,149,81,179,105,,
30,271,60,130,90,354,120,76,150,395,180,70,,
