0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
MADHYA,PRADESH,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,71,31,33,61,42,91,100,121,8,151,49,181,178,211,80,241,92
2,78,32,115,62,78,92,196,122,115,152,137,182,214,212,181,242,61
3,50,33,190,63,120,93,200,123,59,153,61,183,115,213,90,243,79
4,25,34,147,64,55,94,127,124,130,154,80,184,35,214,139,244,226
5,43,35,349,65,75,95,72,125,96,155,140,185,70,215,89,245,76
6,35,36,41,66,7,96,46,126,100,156,78,186,12,216,55,246,130
7,133,37,16,67,50,97,35,127,95,157,20,187,85,217,86,247,69
8,42,38,75,68,88,98,181,128,56,158,108,188,23,218,52,248,265
9,40,39,156,69,138,99,116,129,151,159,116,189,105,219,525,249,68
10,119,40,105,70,65,100,51,130,71,160,209,190,57,220,93,,
11,62,41,82,71,43,101,87,131,151,161,49,191,75,221,50,,
12,85,42,40,72,152,102,105,132,40,162,43,192,96,222,25,,
13,50,43,39,73,45,103,49,133,26,163,65,193,97,223,50,,
14,130,44,64,74,253,104,29,134,61,164,26,194,156,224,180,,
15,97,45,117,75,36,105,54,135,57,165,145,195,70,225,38,,
16,243,46,151,76,77,106,128,136,66,166,120,196,39,226,69,,
17,53,47,83,77,129,107,62,137,34,167,121,197,76,227,21,,
18,241,48,58,78,91,108,27,138,120,168,66,198,42,228,72,,
19,158,49,149,79,25,109,204,139,78,169,140,199,99,229,61,,
20,134,50,67,80,42,110,25,140,83,170,239,200,38,230,250,,
21,278,51,43,81,132,111,78,141,41,171,135,201,138,231,30,,
22,58,52,88,82,47,112,85,142,34,172,83,202,39,232,66,,
23,62,53,354,83,100,113,65,143,55,173,71,203,70,233,73,,
24,80,54,242,84,100,114,227,144,116,174,96,204,101,234,45,,
25,22,55,20,85,314,115,105,145,62,175,80,205,130,235,57,,
26,56,56,115,86,48,116,26,146,143,176,40,206,8,236,40,,
27,111,57,338,87,18,117,-3,147,63,177,119,207,37,237,141,,
28,40,58,70,88,40,118,33,148,40,178,40,208,50,238,20,,
29,31,59,84,89,110,119,38,149,85,179,27,209,142,239,21,,
30,363,60,30,90,192,120,82,150,57,180,26,210,37,240,16,,
