0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
PIN,"852131,","SUPAUL,",BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,
1,119,31,43,61,221,91,174,121,82,151,150,181,71,211,29,241,0,271,99,,,,,,,,,
2,11,32,160,62,125,92,157,122,190,152,305,182,139,212,101,242,123,272,24,,,,,,,,,
3,27,33,19,63,107,93,31,123,605,153,178,183,79,213,242,243,101,273,235,,,,,,,,,
4,30,34,90,64,216,94,141,124,190,154,53,184,22,214,90,244,46,274,70,,,,,,,,,
5,43,35,44,65,335,95,488,125,182,155,207,185,136,215,201,245,203,275,66,,,,,,,,,
6,625,36,82,66,90,96,117,126,75,156,77,186,139,216,174,246,115,276,205,,,,,,,,,
7,70,37,125,67,330,97,134,127,544,157,165,187,88,217,191,247,30,277,90,,,,,,,,,
8,52,38,48,68,168,98,543,128,427,158,57,188,381,218,84,248,100,278,51,,,,,,,,,
9,427,39,82,69,55,99,72,129,245,159,61,189,386,219,197,249,507,279,126,,,,,,,,,
10,108,40,67,70,63,100,39,130,-5,160,65,190,45,220,83,250,176,280,16,,,,,,,,,
11,62,41,197,71,85,101,280,131,12,161,47,191,582,221,116,251,144,281,44,,,,,,,,,
12,126,42,55,72,45,102,173,132,137,162,90,192,345,222,74,252,326,282,94,,,,,,,,,
13,102,43,94,73,56,103,-1,133,100,163,50,193,-15,223,172,253,132,283,47,,,,,,,,,
14,425,44,155,74,40,104,70,134,39,164,60,194,71,224,446,254,537,284,111,,,,,,,,,
15,43,45,95,75,37,105,96,135,75,165,130,195,230,225,138,255,78,285,96,,,,,,,,,
16,130,46,235,76,115,106,83,136,51,166,37,196,118,226,113,256,88,286,140,,,,,,,,,
17,118,47,94,77,114,107,83,137,179,167,-14,197,22,227,105,257,24,287,535,,,,,,,,,
18,48,48,43,78,-5,108,62,138,58,168,41,198,359,228,258,258,33,288,22,,,,,,,,,
19,95,49,112,79,92,109,98,139,80,169,220,199,137,229,45,259,23,289,80,,,,,,,,,
20,25,50,41,80,55,110,104,140,168,170,306,200,355,230,36,260,77,290,18,,,,,,,,,
21,210,51,149,81,580,111,97,141,108,171,56,201,67,231,107,261,34,291,12,,,,,,,,,
22,71,52,154,82,197,112,108,142,107,172,21,202,42,232,198,262,133,292,41,,,,,,,,,
23,346,53,39,83,304,113,178,143,69,173,223,203,437,233,84,263,22,293,383,,,,,,,,,
24,80,54,123,84,24,114,115,144,149,174,249,204,79,234,75,264,99,294,227,,,,,,,,,
25,274,55,152,85,226,115,70,145,66,175,189,205,63,235,283,265,49,295,139,,,,,,,,,
26,50,56,303,86,140,116,99,146,144,176,31,206,234,236,230,266,142,296,119,,,,,,,,,
27,190,57,424,87,154,117,96,147,36,177,4,207,86,237,52,267,408,297,55,,,,,,,,,
28,249,58,80,88,123,118,41,148,584,178,102,208,108,238,60,268,4,298,58,,,,,,,,,
29,145,59,251,89,266,119,0,149,87,179,247,209,111,239,97,269,30,299,20,,,,,,,,,
30,146,60,76,90,246,120,100,150,178,180,50,210,25,240,131,270,55,300,125,,,,,,,,,
Centre:,153502,ST,XAVIERS,HIGH,SCH,BRAHAMSTHAN,CHOWK,SUPAUL,"BR,",ST.,XAVIERS,HIGH,SCHOOL,AT.,KHARAIEL,BRAHM,STHAN,CHOWK,WARD,NO.,13,SUPAUL,BIHARNEET,(UG),2024,Page,No.,2
PIN,"852131,","SUPAUL,",BIHAR,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,238,331,276,361,206,391,309,421,7,,,,,,,,,,,,,,,,,,,
302,53,332,107,362,79,392,75,422,588,,,,,,,,,,,,,,,,,,,
303,63,333,83,363,168,393,193,423,655,,,,,,,,,,,,,,,,,,,
304,45,334,65,364,396,394,87,424,110,,,,,,,,,,,,,,,,,,,
305,138,335,89,365,168,395,90,425,26,,,,,,,,,,,,,,,,,,,
306,110,336,125,366,50,396,82,426,66,,,,,,,,,,,,,,,,,,,
307,487,337,41,367,58,397,133,427,140,,,,,,,,,,,,,,,,,,,
308,218,338,33,368,314,398,92,428,86,,,,,,,,,,,,,,,,,,,
309,71,339,234,369,32,399,27,429,25,,,,,,,,,,,,,,,,,,,
310,141,340,80,370,103,400,221,430,188,,,,,,,,,,,,,,,,,,,
311,188,341,65,371,80,401,163,431,96,,,,,,,,,,,,,,,,,,,
312,-5,342,88,372,37,402,21,432,600,,,,,,,,,,,,,,,,,,,
313,83,343,286,373,642,403,15,433,190,,,,,,,,,,,,,,,,,,,
314,80,344,88,374,120,404,155,434,95,,,,,,,,,,,,,,,,,,,
315,65,345,81,375,169,405,104,435,400,,,,,,,,,,,,,,,,,,,
316,44,346,82,376,36,406,675,436,199,,,,,,,,,,,,,,,,,,,
317,52,347,50,377,451,407,240,437,60,,,,,,,,,,,,,,,,,,,
318,103,348,68,378,79,408,53,438,78,,,,,,,,,,,,,,,,,,,
319,60,349,62,379,189,409,110,439,81,,,,,,,,,,,,,,,,,,,
320,480,350,77,380,307,410,30,440,250,,,,,,,,,,,,,,,,,,,
321,7,351,89,381,95,411,323,441,98,,,,,,,,,,,,,,,,,,,
322,161,352,429,382,370,412,111,442,200,,,,,,,,,,,,,,,,,,,
323,290,353,29,383,319,413,212,443,159,,,,,,,,,,,,,,,,,,,
324,35,354,28,384,97,414,50,444,193,,,,,,,,,,,,,,,,,,,
325,323,355,265,385,31,415,54,445,52,,,,,,,,,,,,,,,,,,,
326,119,356,76,386,286,416,129,446,98,,,,,,,,,,,,,,,,,,,
327,124,357,226,387,172,417,60,,,,,,,,,,,,,,,,,,,,,
328,98,358,282,388,20,418,190,,,,,,,,,,,,,,,,,,,,,
329,269,359,60,389,235,419,95,,,,,,,,,,,,,,,,,,,,,
330,382,360,52,390,33,420,15,,,,,,,,,,,,,,,,,,,,,
