0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,146,31,63,61,445,91,140,121,626,151,193,181,472,211,455
2,201,32,121,62,347,92,411,122,90,152,278,182,368,212,210
3,58,33,59,63,72,93,88,123,124,153,38,183,52,213,39
4,44,34,277,64,541,94,237,124,66,154,152,184,56,214,523
5,40,35,467,65,12,95,40,125,117,155,81,185,498,215,282
6,433,36,442,66,80,96,22,126,237,156,25,186,175,216,66
7,52,37,54,67,115,97,378,127,225,157,184,187,371,217,156
8,105,38,409,68,103,98,293,128,55,158,166,188,251,218,245
9,164,39,77,69,46,99,109,129,358,159,55,189,100,219,63
10,471,40,349,70,74,100,138,130,242,160,138,190,70,220,54
11,638,41,267,71,434,101,46,131,284,161,30,191,27,221,55
12,66,42,332,72,409,102,28,132,60,162,-5,192,148,222,224
13,106,43,85,73,263,103,496,133,420,163,60,193,461,223,60
14,88,44,169,74,54,104,91,134,125,164,197,194,39,224,166
15,215,45,138,75,27,105,133,135,611,165,65,195,607,225,69
16,125,46,215,76,65,106,123,136,137,166,84,196,169,226,19
17,364,47,46,77,85,107,119,137,173,167,292,197,129,227,119
18,-9,48,25,78,431,108,85,138,429,168,180,198,200,228,34
19,197,49,41,79,115,109,80,139,517,169,282,199,281,229,103
20,579,50,1,80,78,110,56,140,52,170,13,200,152,230,65
21,441,51,61,81,93,111,27,141,135,171,503,201,88,231,111
22,244,52,110,82,513,112,101,142,48,172,48,202,80,232,-5
23,78,53,76,83,50,113,569,143,390,173,34,203,110,,
24,89,54,392,84,321,114,162,144,115,174,406,204,19,,
25,248,55,175,85,50,115,42,145,91,175,45,205,75,,
26,126,56,309,86,62,116,19,146,21,176,342,206,32,,
27,160,57,43,87,109,117,106,147,319,177,270,207,37,,
28,329,58,70,88,88,118,288,148,18,178,119,208,61,,
29,128,59,163,89,52,119,50,149,87,179,75,209,40,,
30,25,60,111,90,85,120,29,150,279,180,60,210,144,,
