0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
1,90,31,329,61,257,91,53,121,60,151,111,181,119,211,80,241,213,271,122,,
2,25,32,375,62,178,92,284,122,223,152,37,182,226,212,410,242,301,272,229,,
3,104,33,542,63,148,93,110,123,296,153,291,183,650,213,518,243,56,273,623,,
4,159,34,425,64,30,94,171,124,244,154,260,184,131,214,76,244,70,274,139,,
5,251,35,681,65,191,95,274,125,494,155,137,185,22,215,136,245,71,275,286,,
6,588,36,221,66,119,96,111,126,80,156,615,186,665,216,224,246,117,276,609,,
7,-5,37,344,67,31,97,4,127,579,157,304,187,173,217,67,247,16,277,32,,
8,155,38,225,68,150,98,55,128,147,158,125,188,110,218,49,248,619,278,181,,
9,585,39,650,69,532,99,119,129,394,159,52,189,448,219,231,249,290,279,40,,
10,43,40,497,70,504,100,221,130,498,160,233,190,319,220,257,250,217,280,77,,
11,441,41,254,71,85,101,117,131,237,161,137,191,461,221,264,251,139,281,162,,
12,90,42,320,72,230,102,118,132,252,162,495,192,134,222,246,252,656,282,100,,
13,88,43,110,73,176,103,409,133,177,163,235,193,168,223,139,253,296,283,247,,
14,611,44,211,74,344,104,350,134,139,164,404,194,324,224,124,254,260,284,75,,
15,92,45,670,75,163,105,33,135,100,165,350,195,92,225,404,255,34,285,148,,
16,266,46,50,76,119,106,290,136,125,166,447,196,334,226,16,256,300,286,444,,
17,96,47,456,77,389,107,22,137,105,167,84,197,571,227,347,257,318,287,526,,
18,78,48,22,78,475,108,192,138,455,168,570,198,63,228,249,258,113,288,93,,
19,159,49,91,79,63,109,90,139,36,169,253,199,278,229,89,259,261,289,75,,
20,223,50,294,80,377,110,68,140,25,170,593,200,51,230,80,260,50,290,314,,
21,50,51,103,81,37,111,45,141,75,171,67,201,111,231,505,261,515,291,59,,
22,172,52,334,82,436,112,140,142,496,172,115,202,120,232,69,262,225,292,286,,
23,34,53,574,83,180,113,20,143,219,173,32,203,235,233,160,263,130,293,431,,
24,395,54,561,84,318,114,119,144,32,174,373,204,44,234,571,264,97,294,420,,
25,547,55,259,85,37,115,13,145,60,175,424,205,230,235,87,265,177,295,467,,
26,25,56,166,86,107,116,71,146,402,176,69,206,336,236,75,266,197,296,535,,
27,30,57,32,87,149,117,81,147,0,177,467,207,140,237,80,267,89,297,60,,
28,35,58,73,88,104,118,286,148,25,178,57,208,503,238,592,268,60,298,378,,
29,52,59,76,89,135,119,21,149,249,179,75,209,45,239,526,269,197,299,16,,
30,110,60,71,90,336,120,347,150,125,180,262,210,390,240,53,270,65,300,398,,
Centre:,310202,VIDYANCHAL,THE,"SCHOOL,",VIDYANCHAL,THE,SCHOOL,DATT,MANDIR,AKOLA,ROAD,AKOT,"AKOT,","AKOLA,",MAHARASHTRA,NEET,(UG),2024,Page,No.,2
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,
301,49,331,417,361,34,391,362,421,536,451,258,481,147,511,147,541,38,571,203,,
302,83,332,444,362,90,392,71,422,43,452,353,482,123,512,427,542,121,572,121,,
303,13,333,192,363,465,393,156,423,95,453,108,483,240,513,266,543,191,573,150,,
304,43,334,219,364,86,394,160,424,258,454,227,484,150,514,393,544,556,574,115,,
305,586,335,57,365,328,395,-3,425,137,455,448,485,468,515,184,545,80,575,259,,
306,105,336,152,366,654,396,237,426,388,456,217,486,171,516,405,546,180,576,199,,
307,432,337,85,367,220,397,83,427,207,457,351,487,596,517,211,547,119,577,119,,
308,143,338,626,368,465,398,41,428,120,458,234,488,465,518,77,548,184,578,76,,
309,154,339,640,369,212,399,65,429,40,459,192,489,206,519,392,549,172,579,272,,
310,587,340,41,370,22,400,46,430,153,460,15,490,445,520,70,550,9,580,319,,
311,12,341,458,371,417,401,582,431,69,461,656,491,443,521,260,551,600,581,240,,
312,17,342,112,372,456,402,44,432,233,462,138,492,18,522,35,552,25,582,99,,
313,126,343,436,373,295,403,219,433,91,463,400,493,389,523,270,553,235,583,71,,
314,447,344,511,374,300,404,127,434,60,464,231,494,402,524,105,554,352,584,32,,
315,667,345,66,375,498,405,485,435,400,465,97,495,445,525,180,555,126,585,80,,
316,77,346,154,376,329,406,338,436,595,466,103,496,156,526,282,556,257,586,173,,
317,486,347,484,377,322,407,40,437,68,467,73,497,73,527,169,557,20,587,55,,
318,50,348,490,378,607,408,76,438,97,468,347,498,407,528,383,558,107,588,400,,
319,87,349,227,379,239,409,265,439,212,469,463,499,147,529,73,559,36,589,166,,
320,97,350,504,380,148,410,119,440,126,470,277,500,666,530,308,560,160,590,94,,
321,45,351,158,381,404,411,155,441,228,471,36,501,82,531,205,561,311,591,577,,
322,75,352,257,382,80,412,29,442,262,472,366,502,497,532,177,562,453,592,54,,
323,16,353,646,383,352,413,173,443,450,473,419,503,114,533,655,563,103,593,426,,
324,166,354,9,384,200,414,408,444,261,474,275,504,322,534,471,564,290,594,169,,
325,637,355,148,385,155,415,481,445,580,475,295,505,232,535,222,565,28,595,347,,
326,46,356,184,386,428,416,100,446,158,476,450,506,30,536,101,566,65,596,325,,
327,70,357,149,387,35,417,115,447,54,477,456,507,92,537,200,567,329,597,257,,
328,55,358,439,388,445,418,88,448,309,478,619,508,246,538,27,568,526,598,210,,
329,195,359,232,389,76,419,433,449,355,479,271,509,21,539,357,569,65,599,620,,
