0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,446,31,93,61,427,91,281,121,60,151,27,181,63,211,171
2,14,32,66,62,130,92,69,122,312,152,291,182,194,212,68
3,201,33,140,63,223,93,80,123,170,153,85,183,193,213,117
4,197,34,71,64,99,94,39,124,84,154,219,184,165,214,94
5,75,35,56,65,290,95,109,125,330,155,115,185,103,215,170
6,35,36,155,66,44,96,80,126,51,156,134,186,124,216,100
7,127,37,375,67,159,97,69,127,66,157,86,187,105,217,95
8,90,38,133,68,100,98,106,128,135,158,318,188,44,218,285
9,210,39,134,69,65,99,85,129,127,159,57,189,50,219,86
10,70,40,356,70,75,100,39,130,89,160,136,190,394,220,176
11,210,41,100,71,20,101,35,131,54,161,80,191,342,221,243
12,330,42,65,72,25,102,57,132,111,162,513,192,108,222,106
13,72,43,126,73,100,103,72,133,102,163,78,193,57,,
14,31,44,111,74,334,104,51,134,102,164,88,194,120,,
15,39,45,94,75,90,105,369,135,110,165,194,195,484,,
16,471,46,381,76,257,106,81,136,120,166,268,196,29,,
17,50,47,56,77,80,107,65,137,91,167,99,197,70,,
18,62,48,28,78,110,108,70,138,158,168,339,198,24,,
19,120,49,204,79,135,109,145,139,110,169,20,199,147,,
20,86,50,114,80,80,110,40,140,84,170,31,200,-7,,
21,48,51,41,81,101,111,75,141,206,171,162,201,136,,
22,136,52,352,82,179,112,179,142,46,172,80,202,212,,
23,64,53,120,83,219,113,205,143,187,173,80,203,389,,
24,117,54,59,84,76,114,206,144,78,174,120,204,128,,
25,76,55,130,85,49,115,130,145,451,175,53,205,100,,
26,103,56,125,86,26,116,41,146,101,176,249,206,65,,
27,135,57,128,87,139,117,56,147,98,177,151,207,211,,
28,93,58,48,88,112,118,75,148,110,178,82,208,452,,
29,50,59,36,89,74,119,77,149,98,179,98,209,68,,
30,143,60,67,90,58,120,91,150,129,180,25,210,46,,
