0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,
1,618,31,402,61,161,91,100,121,326,151,165,181,390,211,475,241,137,271,149,,,,,,,,
2,441,32,296,62,430,92,452,122,629,152,426,182,387,212,385,242,204,272,70,,,,,,,,
3,459,33,214,63,292,93,592,123,214,153,220,183,247,213,90,243,193,273,383,,,,,,,,
4,82,34,310,64,171,94,381,124,230,154,258,184,197,214,125,244,248,274,163,,,,,,,,
5,210,35,511,65,233,95,513,125,539,155,144,185,165,215,166,245,295,275,653,,,,,,,,
6,343,36,221,66,404,96,104,126,514,156,52,186,406,216,252,246,18,276,251,,,,,,,,
7,541,37,215,67,220,97,221,127,217,157,136,187,516,217,483,247,111,277,370,,,,,,,,
8,559,38,40,68,28,98,204,128,314,158,417,188,163,218,190,248,319,278,100,,,,,,,,
9,185,39,71,69,561,99,222,129,278,159,190,189,456,219,345,249,330,279,454,,,,,,,,
10,195,40,220,70,671,100,212,130,223,160,427,190,153,220,430,250,268,280,326,,,,,,,,
11,189,41,180,71,466,101,390,131,199,161,156,191,401,221,127,251,152,281,377,,,,,,,,
12,228,42,32,72,76,102,268,132,472,162,36,192,161,222,121,252,100,282,161,,,,,,,,
13,105,43,383,73,90,103,295,133,524,163,157,193,416,223,134,253,128,283,305,,,,,,,,
14,71,44,617,74,329,104,422,134,184,164,404,194,30,224,47,254,635,284,67,,,,,,,,
15,308,45,265,75,580,105,365,135,201,165,279,195,634,225,156,255,24,285,99,,,,,,,,
16,391,46,321,76,33,106,537,136,574,166,320,196,549,226,618,256,222,286,124,,,,,,,,
17,120,47,43,77,446,107,98,137,129,167,625,197,377,227,545,257,154,287,131,,,,,,,,
18,193,48,502,78,545,108,456,138,236,168,172,198,161,228,167,258,465,288,570,,,,,,,,
19,546,49,144,79,276,109,518,139,99,169,428,199,199,229,222,259,61,289,156,,,,,,,,
20,473,50,66,80,399,110,385,140,50,170,282,200,31,230,617,260,106,290,543,,,,,,,,
