0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks
1,308,31,287,61,646,91,256,121,374,151,618,181,206,211,444
2,270,32,127,62,598,92,543,122,94,152,122,182,67,212,690
3,175,33,70,63,333,93,260,123,39,153,419,183,202,213,413
4,391,34,90,64,110,94,189,124,168,154,142,184,384,214,513
5,650,35,283,65,73,95,156,125,105,155,505,185,21,215,249
6,587,36,514,66,85,96,109,126,293,156,148,186,230,216,200
7,376,37,151,67,332,97,597,127,368,157,190,187,516,217,448
8,163,38,184,68,161,98,210,128,404,158,398,188,279,218,610
9,253,39,207,69,95,99,185,129,361,159,77,189,65,219,392
10,486,40,646,70,259,100,63,130,245,160,101,190,415,220,142
11,178,41,190,71,296,101,42,131,333,161,96,191,400,221,346
12,465,42,232,72,116,102,447,132,180,162,562,192,169,222,269
13,93,43,643,73,225,103,49,133,320,163,391,193,161,223,75
14,270,44,554,74,389,104,45,134,209,164,245,194,261,224,375
15,157,45,163,75,244,105,375,135,124,165,614,195,292,225,461
16,126,46,114,76,435,106,667,136,186,166,127,196,233,226,446
17,538,47,225,77,158,107,85,137,88,167,161,197,423,227,558
18,519,48,226,78,592,108,267,138,162,168,164,198,158,228,298
19,178,49,190,79,160,109,546,139,408,169,627,199,180,229,170
20,512,50,330,80,147,110,117,140,445,170,127,200,548,230,83
21,529,51,410,81,70,111,508,141,138,171,552,201,82,,
22,294,52,116,82,157,112,568,142,127,172,428,202,108,,
23,138,53,170,83,147,113,344,143,336,173,317,203,197,,
24,432,54,435,84,278,114,241,144,45,174,129,204,294,,
25,462,55,125,85,163,115,90,145,380,175,352,205,481,,
26,630,56,112,86,467,116,317,146,137,176,100,206,234,,
27,154,57,124,87,276,117,705,147,349,177,404,207,563,,
28,282,58,454,88,230,118,439,148,240,178,391,208,407,,
29,55,59,571,89,147,119,122,149,541,179,294,209,205,,
30,30,60,192,90,171,120,175,150,399,180,477,210,208,,
