0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
22,122,52,83,82,62,112,17,142,187,172,75,202,100,232,211,262,114,292,67,,,,,,,,,,,
23,45,53,18,83,605,113,543,143,495,173,203,203,638,233,259,263,334,293,321,,,,,,,,,,,
24,51,54,104,84,63,114,506,144,136,174,24,204,90,234,71,264,350,294,326,,,,,,,,,,,
25,343,55,106,85,195,115,39,145,3,175,275,205,39,235,10,265,161,295,423,,,,,,,,,,,
26,367,56,610,86,146,116,57,146,55,176,82,206,18,236,76,266,362,296,153,,,,,,,,,,,
27,311,57,493,87,198,117,336,147,100,177,464,207,119,237,124,267,146,297,76,,,,,,,,,,,
28,128,58,34,88,61,118,85,148,90,178,99,208,129,238,555,268,234,298,228,,,,,,,,,,,
29,33,59,205,89,550,119,82,149,279,179,295,209,44,239,363,269,156,299,129,,,,,,,,,,,
30,554,60,524,90,316,120,319,150,99,180,275,210,94,240,271,270,619,300,135,,,,,,,,,,,
Centre:,440836,RANI,LAXMI,BAI,MEM,SCH,INDIRA,NGR,LUCKNOW,"UP,",RANI,LAXMI,BAI,MEMORIAL,SR,SEC,SCH,C,BLOCK,INDIRA,NAGAR,LUCKNOW,UTTAR,"PRADESH,",NEET,(UG),2024,Page,No.,2
"LUCKNOW,",UTTAR,PRADESH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,Srlno.,Marks,,,,,,,,,,,,,,,,,,,
301,42,331,117,361,45,391,430,421,108,451,49,,,,,,,,,,,,,,,,,,,
302,69,332,432,362,98,392,86,422,42,452,140,,,,,,,,,,,,,,,,,,,
303,263,333,68,363,9,393,413,423,220,453,200,,,,,,,,,,,,,,,,,,,
304,140,334,94,364,260,394,330,424,117,454,143,,,,,,,,,,,,,,,,,,,
305,110,335,389,365,56,395,550,425,152,455,136,,,,,,,,,,,,,,,,,,,
306,454,336,86,366,125,396,130,426,60,456,57,,,,,,,,,,,,,,,,,,,
307,616,337,117,367,433,397,193,427,335,457,159,,,,,,,,,,,,,,,,,,,
308,65,338,37,368,556,398,68,428,31,458,622,,,,,,,,,,,,,,,,,,,
309,190,339,172,369,291,399,342,429,146,459,84,,,,,,,,,,,,,,,,,,,
310,63,340,406,370,352,400,130,430,146,460,66,,,,,,,,,,,,,,,,,,,
311,42,341,89,371,154,401,71,431,54,461,282,,,,,,,,,,,,,,,,,,,
312,-6,342,353,372,211,402,215,432,149,462,204,,,,,,,,,,,,,,,,,,,
313,40,343,5,373,113,403,89,433,118,463,425,,,,,,,,,,,,,,,,,,,
314,297,344,364,374,575,404,456,434,105,464,298,,,,,,,,,,,,,,,,,,,
315,299,345,100,375,274,405,13,435,272,465,395,,,,,,,,,,,,,,,,,,,
316,149,346,97,376,48,406,190,436,70,,,,,,,,,,,,,,,,,,,,,
317,30,347,114,377,92,407,260,437,214,,,,,,,,,,,,,,,,,,,,,
318,25,348,320,378,210,408,96,438,133,,,,,,,,,,,,,,,,,,,,,
319,119,349,85,379,175,409,267,439,569,,,,,,,,,,,,,,,,,,,,,
320,140,350,105,380,94,410,55,440,159,,,,,,,,,,,,,,,,,,,,,
321,68,351,89,381,50,411,126,441,645,,,,,,,,,,,,,,,,,,,,,
322,403,352,500,382,135,412,51,442,106,,,,,,,,,,,,,,,,,,,,,
323,20,353,64,383,79,413,164,443,362,,,,,,,,,,,,,,,,,,,,,
324,105,354,225,384,75,414,31,444,440,,,,,,,,,,,,,,,,,,,,,
325,66,355,40,385,192,415,7,445,28,,,,,,,,,,,,,,,,,,,,,
326,61,356,40,386,468,416,471,446,62,,,,,,,,,,,,,,,,,,,,,
327,86,357,41,387,56,417,148,447,248,,,,,,,,,,,,,,,,,,,,,
328,67,358,159,388,612,418,317,448,245,,,,,,,,,,,,,,,,,,,,,
329,50,359,164,389,238,419,563,449,112,,,,,,,,,,,,,,,,,,,,,
330,321,360,91,390,233,420,107,450,-13,,,,,,,,,,,,,,,,,,,,,
